bangla_speech_word,bangla_speech_ipa,regional_word,regional_ipa
কাজ,kad͡ʑɔ,অনেক,ɔnek
করে,kɔre,কাম,kɐm
যেগুলো,d͡zeɡul̪o,করে,koɾe
বড়োরা,bɔɽora,জিগিন,ɟɪgɪn
পছন্দ,pɔt͡ɕʰɔn̪d̪ɔ,মুরগবিরা,muɾgobɪɾɐ
করে,kɔre,হছন্দ,hɔcʰond̪o
না,n̪a,করে,koɾe
তাছাড়া,t̪at͡ɕʰaɽa,হেইডাছাড়াও,he͡ɪ̯dɐcʰɐɽɐ͡o̯
আরেকটা,arekta,আরেককান,ɐɾekkɐn
কারণও,karno,কারণ,kɐɾon
আছে,at͡ɕʰe,আছে,ɐcʰe
ঘরে,̤ɡ̤ɔre,ঘরে,gʱɔɾe
আলো-হাওয়া,al̪o-haoe̯a,আলো-হাওয়া,ɐlo-hɐ͡o̯ʷɐ
তেমন,t̪emɔn̪ɔ,হিরুম,hɪɾum
ঢুকতে,d̤ukt̪e,ঢুইকতে,dʱu͡ɪ̯kɔt̪e
পারে,pare,হারে,hɐɾe
না,n̪a,না,nɐ
আমাদের,amad̪erɔ,আঙ্গো,ɐŋgo
চলতেই,t͡ɕɔl̪ɔt̪ei,চইলতেই,cɪlt̪e͡ɪ̯
পারে,pare,হারে,hɐɾe
না,n̪a,না,nɐ
হাতে,hat̪e,আতে,ɐt̪e
তালি,t̪al̪i,তালি,t̪ɐlɪ
দিয়ে,d̪ie̯e,দি,d̪ɪ
কি,ki,কি,kɪ
পড়া,pɔɽa,হড়া,hɔɽɐ
যায়?,d͡zae̯ɔ?,যায়?,ɟɐe̯?
কোথাও,kot̪ʰao,কোনানো,konɐno
যাওয়ার,d͡zaoe̯arɔ,যাওনের,ɟɐ͡o̯neɾ
রাস্তা,ras̪t̪a,রাস্তা,ɾɐst̪ɐ
এখানে,ekʰan̪e,ইয়ানো,ɪʲɐno
নাকি,n̪aki,বেলে,bele
একটা,ekta,ওকগা,okgɐ
শিশুপার্ক,ɕiɕuparkɔ,শিশুপার্ক,ʃɪʃupɐɾko
হবে,hɔbe,অইবো,ɔ͡ɪ̯bo
তোমাদের,t̪omad̪erɔ,তোমাগো,t̪omɐgo
কথা,kɔt̪ʰa,কতা,kɔt̪ɐ
শুনে,ɕun̪e,হুনি,hunɪ
হাসছি,has̪t͡ɕʰi,আইসছি,ɐ͡ɪ̯ʃcʰɪ
মিথ্যা,mit̪ʰd͡za,মিছা,mɪcʰɐ
কথা,kɔt̪ʰa,কতা,kɔt̪ɐ
বোলো,bol̪o,কইছ,ko͡ɪ̯cʰo
না,n̪a,না,nɐ
যে,d͡ze,যিগা,ɟɪgɐ
অত্যাচার,ot̪d͡zat͡ɕarɔ,অত্যাচার,ot̪t̪ɐcɐɾ
করে,kɔre,করে,koɾe
মেঠো,metʰo,মেঠো,metʰo
পথের,pɔt̪ʰerɔ,হথের,hɔt̪ʰeɾ
দুপাশে,d̪upaɕe,দুহাশে,d̪uhɐʃe
সবুজ,s̪ɔbud͡ʑɔ,সবুজ,ʃobuɟ
ধানখেত,d̪̤an̪kʰet̪,ধানখেত,d̪ʱɐnkʰet̪
হঠাৎ,hɔtʰat̪ɔ,হঠাৎ,ʃɐmoneɾ
সামনের,s̪amn̪erɔ,সামনের,mɐ͡ɪ̯ʲɐgɐ
মেয়েটি,mee̯eti,মাইয়াগা,t̪ʰɔmkɪ
থমকে,t̪ʰɔmɔke,থমকি,kʰɐɽɐ͡ɪ̯lo
ধানখেত,d̪̤an̪kʰet̪ɔ,ধানখেত,d̪ʱɐnxet̪
পার,parɔ,হার,hɐɾ
হতেই,hɔt̪ei,অইতেই,ɔ͡ɪ̯t̪e͡ɪ̯
একটা,ekta,ওকগা,okgɐ
বড়ো,bɔɽo,বড্ডা,bɔddɐ
পুকুর,pukur,হুইর,hu͡ɪ̯ɾ
চোখের,t͡ɕokʰerɔ,চোখের,cokʰeɾ
আড়াল,aɽal̪ɔ,আড়াল,ɐɽɐl
হয়ে,he̯e,অই,ɔ͡ɪ̯
গেছে,ɡet͡ɕʰe,গেছে,gecʰe
সে,s̪e,হেতে,het̪e
আমার,amarɔ,আর,ɐɾ
চোখের,t͡ɕokʰerɔ,চোখের,cokʰeɾ
আড়াল,aɽal̪ɔ,আড়াল,ɐɽɐl
হয়ে,he̯e,অই,ɔ͡ɪ̯
গেছে,ɡet͡ɕʰe,গেছে,gecʰe
সেখানকার,s̪ekʰan̪karɔ,হিয়ানকার,hɪʲɐnkɐɾ
পানি,pan̪i,হানি,hɐnɪ
টলটলে,tɔl̪ɔtɔl̪e,টলটলে,tɔltɔle
পুকুরের,pukurerɔ,হুইরের,hu͡ɪ̯ɾeɾ
ধারে,d̪̤are,হাড়ে,hɐɽe
একটা,ekta,ওকগা,okgɐ
বড়ো,bɔɽo,বড্ডা,bɔddɐ
আমগাছ,amɡat͡ɕʰ,আমগাছ,ɐmgɐcʰ
আমার,amarɔ,আর,ɐɾ
মনে,mɔn̪e,মনে,mone
"হচ্ছে,","hɔt͡ɕt͡ɕʰe,","অইতেছে,","ɔ͡ɪ̯t̪ecʰe,"
এবার,ebarɔ,এবার,ebɐɾ
অনেক,on̪ekɔ,অনেক,ɔnek
আম,amɔ,আম,ɐm
ধরবে,d̪̤ɔrɔbe,ধইরবো,d̪ʱo͡ɪ̯ɾbo
আমি,ami,আই,ɐ͡ɪ̯
আম,amɔ,আম,ɐm
খেতে,kʰet̪e,খাইতে,kʰɐ͡ɪ̯t̪e
ভালোবাসি,b̤al̪obas̪i,ভালাবাসি,bʱɐlɐbɐʃɪ
সেই,s̪ei,হেই,he͡ɪ̯
আমগাছের,amɡat͡ɕʰerɔ,আমগাছের,ɐmgɐcʰeɾ
দিকে,d̪ike,দিকে,d̪ɪke
তাকিয়ে,t̪akie̯e,রেনি,ɾenɪ
ছিলাম,t͡ɕʰil̪amɔ,আছিলাম,ɐcʰɪlɐm
আমগাছের,amɡat͡ɕʰerɔ,আমগাছের,ɐmgɐcʰeɾ
দিকে,d̪ike,দিকে,d̪ɪke
তাকিয়ে,t̪akie̯e,ছাই,cʰɐ͡ɪ̯
একটি,ekti,ওকগা,okgɐ
মেয়ে,mee̯e,মাইয়া,mɐ͡ɪ̯ʲɐ
বলল,bɔl̪ɔl̪ɔ,কইলো,ko͡ɪ̯lo
আমার,amarɔ,আর,ɐɾ
দিকে,d̪ike,দিকে,d̪ɪke
তাকিয়ে,t̪akie̯e,রেনি,ɾenɪ
একটি,ekti,ওকগা,okgɐ
মেয়ে,mee̯e,মাইয়া,mɐ͡ɪ̯ʲɐ
বলল,bɔl̪ɔl̪ɔ,কইলো,ko͡ɪ̯lo
সবাই,s̪ɔbai,বেকে,beke
তাকিয়ে,t̪akie̯e,রেনি,ɾenɪ
দেখল,d̪ekʰɔl̪ɔ,ছাইলো,cʰɐ͡ɪ̯lo
আমগাছে,amɡat͡ɕʰe,আমগাছে,ɐmgɐcʰe
প্রচুর,prɔt͡ɕurɔ,হছুর,hocʰuɾ
মুকুল,mukul̪ɔ,মুকুল,mukul
এসেছে,es̪et͡ɕʰe,আইছে,ɐ͡ɪ̯cʰe
সাদা,s̪ad̪a,সাদা,ʃɐd̪ɐ
মুকুলে,mukul̪e,মুকুলে,mukule
আমগাছের,amɡat͡ɕʰerɔ,আমগাছের,ɐmgɐcʰeɾ
সবুজ,s̪ɔbud͡ʑɔ,সবুজ,ʃobuɟ
পাতা,pat̪a,হাতা,hɐt̪ɐ
ঢাকা,d̤aka,ঢাকা,dʱɐkɐ
পড়েছে,pɔɽet͡ɕʰe,হইড়ছে,ho͡ɪ̯ɽcʰe
তাঁর,t̪ɔ̃rɔ,হেতাঁর,het̪ɐ̃ɾ
বয়স,be̯ɔs̪ɔ,বয়স,bɔʲoʃ
কম-বেশি,kɔmɔ-beɕi,কম-বেশি,kɔm-beʃɪ
সত্তর,s̪ɔt̪t̪ɔrɔ,হত্তুর,hɔt̪t̪uɾ
বছর,bɔt͡ɕʰɔrɔ,বছর,bɔcʰoɾ
তিনি,t̪in̪i,হেতোনে,het̪one
ওদের,od̪erɔ,হিগুনের,hɪguneɾ
কথা,kɔt̪ʰa,কতা,kɔt̪ɐ
শুনে,ɕun̪e,হুনি,hunɪ
বললেন,bɔl̪ɔl̪en̪,কইলেন,ko͡ɪ̯len
ও,o,ও,o
ঠিকই,tʰiki,ঠিকই,tʰɪkɪ
বলেছে,bɔl̪et͡ɕʰe,কইছে,ko͡ɪ̯cʰe
যে,d͡ze,যে,ɟe
বছর,bɔt͡ɕʰɔrɔ,বছর,bɔcʰoɾ
ধান,d̪̤an̪ɔ,ধান,d̪ʱɐn
ভালো,b̤al̪o,ভালা,bʱɐlɐ
"হয়,","he̯ɔ,","অয়,","ɔe̯,"
সে,s̪e,হে,he
আমের,amerɔ,আমের,ɐmeɾ
ফলনও,ɸɔl̪ɔn̪o,হলনও,hɔlono
হয়,he̯ɔ,অয়,ɔʲ
সবাই,s̪ɔbai,বেকে,beke
যখন,d͡zɔkʰɔn̪ɔ,যন,ɟɔn
পড়তে,pɔɽɔt̪e,হইড়তে,ho͡ɪ̯ɽt̪e
"বসে,","bɔs̪e,","বইয়ে,","bo͡ɪ̯ʲe,"
রাজীব,rad͡ʑibɔ,রাজীব,ɾɐɟɪb
তখন,t̪ɔkʰɔn̪ɔ,তন,t̪ɔn
ঘুমায়,̤ɡ̤umae̯,ঘুমায়,gʱumɐe̯
সবাই,s̪ɔbai,বেকে,beke
যখন,d͡zɔkʰɔn̪ɔ,যন,ɟɔn
পড়তে,pɔɽɔt̪e,হইড়তে,ho͡ɪ̯ɽt̪e
"বসে,","bɔs̪e,","বইয়ে,","bo͡ɪ̯ʲe,"
আমি,ami,আই,ɐ͡ɪ̯
তখন,t̪ɔkʰɔn̪ɔ,তন,t̪ɔn
ঘুমাই,̤ɡ̤umai,ঘুমাই,gʱumɐ͡ɪ̯
আমি,ami,আই,ɐ͡ɪ̯
সকালে,s̪ɔkal̪e,ভোরে,voɾe
দেড়ি,d̪eɽi,দেড়ি,d̪eɽɪ
করে,kɔre,করি,koɾɪ
ঘুম,̤ɡ̤umɔ,ঘুম,gʱum
থেকে,t̪ʰeke,তুন,t̪un
উঠি,utʰi,উডি,udɪ
আমি,ami,আই,ɐ͡ɪ̯
ঠিকই,tʰiki,ঠিকই,tʰɪkɪ
বলেছি,bɔl̪et͡ɕʰi,কইছি,ko͡ɪ̯cʰɪ
ভাই,b̤ai,ভাই,bʱɐ͡ɪ̯
তখন,t̪ɔkʰɔn̪ɔ,তন,t̪ɔn
পড়তে,pɔɽɔt̪e,হইড়তে,ho͡ɪ̯ɽt̪e
বসে,bɔs̪e,বইয়ে,bo͡ɪ̯ʲe
আমি,ami,আই,ɐ͡ɪ̯
সকাালে,s̪ɔkaal̪e,সকালে,ʃɔkɐle
পড়তে,pɔɽɔt̪e,হইড়তে,ho͡ɪ̯ɽt̪e
বসি,bɔs̪i,বই,bo͡ɪ̯
আজকাল,ad͡ʑkal̪ɔ,আইজকাল,ɐ͡ɪ̯ɟkɐl
কী,ki,কী,kɪ
যে,d͡ze,যে,ɟe
করছে,kɔrɔt͡ɕʰe,কইরতেছে,ko͡ɪ̯ɾt̪ecʰe
ছেলেটা,t͡ɕʰel̪eta,হোলাটা,holɐtɐ
বয়স,be̯ɔs̪ɔ,বয়স,bɔʲoʃ
সবে,s̪ɔbe,এলা,elɐ
চার,t͡ɕarɔ,চাইর,cɐ͡ɪ̯ɾ
বছর,bɔt͡ɕʰɔrɔ,বছর,bɔcʰoɾ
পূর্ণ,purnɔ,হুর্ণ,huɾno
হলো,hɔl̪o,অইলো,ɔ͡ɪ̯lo
সবকিছুতেই,s̪ɔbɔkit͡ɕʰut̪ei,বেগগিনেই,hɪgɐɾ
তার,t̪arɔ,হিগার,elomelo
এলোমেলো,el̪omel̪o,এলোমেলো,ɐcɾɔn
বাবা,baba,আব্বা,ɐbbɐ
একদিন,ekd̪in̪ɔ,একদিন,ɛkd̪ɪn
কথায়,kɔt̪ʰae̯ɔ,কতায়,kɔt̪ɐe̯
মাকে,make,মারে,mɐɾe
বললেন,bɔl̪ɔl̪en̪,কইলেন,ko͡ɪ̯len
ছেলেটার,t͡ɕʰel̪etarɔ,হোলাগার,holɐgɐɾ
সব,s̪ɔbɔ,বেক,bek
কাজ,kad͡ʑɔ,কাম,kɐm
এমন,emɔn̪ɔ,এরুম,eɾum
এলোমেলো,el̪omel̪o,এলোমেলো,elomelo
হচ্ছে,hɔt͡ɕt͡ɕʰe,অইতেছে,ɔ͡ɪ̯t̪ecʰe
কেন?,ken̪ɔ?,কিল্লেই?,kɪlle͡ɪ̯?
মেয়েটার,mee̯etarɔ,মাইয়াগার,mɐ͡ɪ̯ʲɐgɐɾ
সব,s̪ɔbɔ,বেক,bek
কাজ,kad͡ʑɔ,কাম,kɐm
এমন,emɔn̪ɔ,এরুম,eɾum
এলোমেলো,el̪omel̪o,এলোমেলো,elomelo
হচ্ছে,hɔt͡ɕt͡ɕʰe,অইতেছে,ɔ͡ɪ̯t̪ecʰe
কেন?,ken̪ɔ?,কিল্লেই?,kɪlle͡ɪ̯?
সব,s̪ɔbɔ,বেক,bek
কাজ,kad͡ʑɔ,কাম,kɐm
তো,t̪o,তো,t̪o
এলোমেলো,el̪omel̪o,এলোমেলো,elomelo
হচ্ছে,hɔt͡ɕt͡ɕʰe,অইতেছে,ɔ͡ɪ̯t̪ecʰe
না,n̪a,না,nɐ
আমি,ami,আই,ɐ͡ɪ̯
খাইয়ে,kʰaie̯e,খাওয়াই,xɐ͡o̯ʷɐ͡ɪ̯
দিলে,d̪il̪e,দিলে,d̪ɪle
রাজীব,rad͡ʑibɔ,রাজীব,ɾɐzɪb
সময়মতো,s̪ɔme̯ɔmɔt̪o,সময়মতন,ʃɔmɔʲmɔt̪ɔn
খায়,kʰae̯,খায়,xɐe̯
মার,marɔ,মার,mɐɾ
কথা,kɔt̪ʰa,কতা,kɔt̪ɐ
শুনে,ɕun̪e,হুনি,hunɪ
বাবা,baba,আব্বা,ɐbbɐ
হাসলেন,has̪l̪en̪,হাইসলেন,hɐ͡ɪ̯slen
আরেকটু,arektu,আরেককানা,ɐɾekkɐnɐ
বড়ো,bɔɽo,বড্ডা,bɔddɐ
হলে,hɔl̪e,অইলে,ɛ͡ɪ̯le
কী,ki,কী,kɪ
"করবে,","kɔrɔbe,","কইরবা,","ko͡ɪ̯ɾbɐ,"
সেটাই,s̪etai,হেডাই,hedɐ͡ɪ̯
দেখার,d̪ekʰarɔ,দেনের,d̪eneɾ
বিষয়,biʂe̯ɔ,বিষয়,bɪʃɔe̯
আরেকটু,arektu,আরেককানা,ɐɾekkɐnɐ
বড়ো,bɔɽo,বড্ডা,bɔddɐ
হলে,hɔl̪e,অইলে,ɛ͡ɪ̯le
কী,ki,কী,kɪ
করবে,kɔrɔbe,কইরবা,ko͡ɪ̯ɾbɐ?
তখন,t̪ɔkʰɔn̪ɔ,হেক্তে,hekt̪e
সময়মতো,s̪ɔme̯ɔmɔt̪o,সময়মতো,ʃɔmɔʲmɔt̪o
"পড়বে,","pɔɽɔbe,","হইড়বো,","ho͡ɪ̯ɽbo,"
"ঘুমাবে,","̤ɡ̤umabe,","ঘুমাইবো,","gʱumɐ͡ɪ̯bo,"
আর,arɔ,আর,ɐɾ
খেলবে,kʰel̪be,খেইলবো,kʰe͡ɪ̯lbo
দাদির,d̪ad̪irɔ,বুইজার,bu͡ɪ̯zɐɾ
কাছে,kat͡ɕʰe,কাছে,kɐcʰe
একটা,ekta,ওকগা,okgɐ
পুরাতন,purat̪ɔn̪ɔ,হুরাতন,huɾɐt̪ɔn
সিন্দুক,s̪in̪d̪ukɔ,সিন্দুক,ʃɪnd̪uk
আছে,at͡ɕʰe,আছে,ɐcʰe
সেই,s̪ei,হেই,he͡ɪ̯
সিন্দুক,s̪in̪d̪ukɔ,সিন্দুক,ʃɪnd̪uk
সবসময়ে,s̪ɔbɔs̪ɔme̯e,বেকসময়ে,bekʃɔmɔʲe
তালা,t̪al̪a,তালা,t̪ɐlɐ
দিয়ে,d̪ie̯e,দি,d̪ɪ
আটকানো,atkan̪o,আটকানো,ɐtkɐno
থাকে,t̪ʰake,থায়,t̪ʰɐe̯
বহুদিন,bɔhud̪in̪ɔ,বহুদিন,bohud̪ɪn
ধরে,d̪̤ɔre,ধরি,d̪ʱoɾɪ
ওটা,ota,হিয়ান,hɪʲɐn
খোলা,kʰol̪a,খোলা,kʰolɐ
হয়,he̯ɔ,অয়,ɔe̯
না,n̪a,না,nɐ
এই,ei,হেই,he͡ɪ̯
সিন্দুকের,s̪in̪d̪ukerɔ,সিন্দুকের,ʃɪnd̪ukeɾ
ভেতরে,b̤et̪re,ভিতরে,bʱɪt̪ɔɾe
কী,ki,কী,kɪ
আছে?,at͡ɕʰe?,আছে?,ɐcʰe?
দাদি,d̪ad̪i,বুইজা,bu͡ɪ̯ɟɐ
অবাক,obakɔ,অবাক,ɔbɐk
চোখে,t͡ɕokʰe,চোখে,coxe
আমার,amarɔ,আর,ɐɾ
দিকে,d̪ike,দিকে,d̪ɪke
তাকালেন,t̪akal̪en̪,রেইনলেন,ɾe͡ɪ̯nlen
চাবি,t͡ɕabi,চাবি,cɐbɪ
দিয়ে,d̪ie̯e,দি,d̪ɪ
তালা,t̪al̪a,তালা,t̪ɐlɐ
খোলার,kʰol̪arɔ,খোলোনের,xoloneɾ
পর,pɔrɔ,হর,hɔɾ
সব,s̪ɔbɔ,বেগগিন,begogɪn
দেখতে,d̪ekʰt̪e,দেইখতে,d̪e͡ɪ̯xot̪e
পাবে,pabe,হাইরবা,hɐ͡ɪ̯ɾbɐ
"আমার,","amarɔ,","আর,","ɐɾ,"
আর,arɔ,আর,ɐɾ
তোমার,t̪omarɔ,তোয়ার,t̪oʷɐɾ
মার,marɔ,মার,mɐɾ
অনেক,on̪ekɔ,অনেক,ɔnek
গয়না,ɡe̯ɔn̪a,গয়না,gɔʲnɐ
আছে,at͡ɕʰe,আছে,ɐcʰe
বাজার,bad͡ʑarɔ,বাজার,bɐɟɐɾ
থেকে,t̪ʰeke,তুন,t̪un
চাবি,t͡ɕabi,চাবি,cɐbɪ
বানানোর,ban̪an̪orɔ,বানাইন্না,bɐnɐ͡ɪ̯nnɐ
লোক,l̪okɔ,লোক,lok
আনালেন,an̪al̪en̪,আনাইলেন,ɐnɐ͡ɪ̯len
তিশার,t̪iɕarɔ,তিশার,t̪ɪʃɐɾ
জন্য,d͡ʑɔn̪d͡zɔ,লাই,lɐ͡ɪ̯
সিন্দুক,s̪in̪d̪ukɔ,সিন্দুক,ʃɪnd̪uk
খোলা,kʰol̪a,খোলা,kʰolɐ
হলো,hɔl̪o,অইলো,ɔ͡ɪ̯lo
পলাশের,pɔl̪aɕerɔ,হলাশের,holɐʃeɾ
নানা,n̪an̪a,নানা,nɐnɐ
ও,o,ও,o
নানি,n̪an̪i,নানি,nɐnɪ
একইদিনে,ekid̪in̪e,একইদিনে,ɛkɪd̪ɪne
মারা,mara,মারা,mɐɾɐ
যান,d͡zan̪,যান,ɟɐn
নানার,n̪an̪arɔ,নানার,nɐnɐɾ
কঠিন,kɔtʰin̪ɔ,কঠিন,kotʰɪn
অসুখ,os̪ukʰɔ,অসুখ,ɔʃukʰ
হয়েছিল,he̯et͡ɕʰil̪,অইছিলো,e͡ɪ̯cʰɪlo
অসুখে,os̪ukʰe,অসুখে,ɔʃukʰe
তিনি,t̪in̪i,হেতনে,het̪one
কয়েক,ke̯ekɔ,কয়েক,kɔʲek
বছর,bɔt͡ɕʰɔrɔ,বছর,bɔcʰoɾ
ভুগেছিলেন,b̤uɡet͡ɕʰil̪en̪,ভুইগছিলেন,bʱu͡ɪ̯gcʰɪlen
তাঁকে,t̪ɔ̃ke,হেতনরে,het̪nɔɾe
হাসপাতালে,has̪pat̪al̪e,হাসপাতালে,hɐʃpɐt̪ɐle
নেওয়া,n̪eoe̯a,নেয়া,neʲɐ
হয়েছিল,he̯et͡ɕʰil̪,অইছিলো,e͡ɪ̯cʰɪlo
বেশ,beɕɔ,মেলাদিন,mɛlɐd̪ɪn
কয়েকদিন,ke̯ekd̪in̪ɔ,হলাশের,holɐʃeɾ
পলাশের,pɔl̪aɕerɔ,মন,mon
মন,mɔn̪ɔ,খুব,kʰub
খুব,kʰubɔ,খারাপ,kʰɐɾɐp
খারাপ,kʰarapɔ,আছিলো,ɐcʰɪlo
বেশ,beɕɔ,মেলাদিন,mɛlɐd̪ɪn
কয়েকদিন,ke̯ekd̪in̪ɔ,আর,ɐɾ
আমার,amarɔ,মন,mon
মন,mɔn̪ɔ,খুব,kʰub
খুব,kʰubɔ,খারাপ,kʰɐɾɐp
খারাপ,kʰarapɔ,আছিলো,ɐcʰɪlo
তাই,t̪ai,হেডার,hedɐɾ
তখন,t̪ɔkʰɔn̪ɔ,লাই,lɐ͡ɪ̯
সে,s̪e,তন,t̪ɔn
কারও,karo,হেতে,het̪e
সাথে,s̪at̪ʰe,কারও,kɐɾo
কথা,kɔt̪ʰa,লগে,lɔge
বলত,bɔl̪ɔt̪ɔ,কতা,kɔt̪ɐ
না,n̪a,কইতো,ko͡ɪ̯t̪o
মানুষের,man̪uʂerɔ,মাইনষের,mɐ͡ɪ̯nʃeɾ
বার্ধক্য,bard̪̤ɔkd͡zɔ,বার্ধক্য,bɐɾd̪ʱokko
আর,arɔ,আর,ɐɾ
মৃত্যুকে,mɽit̪d͡zuke,মৃত্যুরে,mɾɪt̪t̪uɾe
ঠেকানো,tʰekan̪o,ঠেয়ান,tʰeʲɐn
যায়,d͡zae̯ɔ,যায়,ɟɐe̯
না,n̪a,না,nɐ
তবু,t̪ɔbu,তার,t̪ɐɾ
প্রতিটি,prɔt̪iti,হরেও,hoɾe͡o̯
মৃত্যু,mɽit̪d͡zu,হইত্তেকটা,ho͡ɪ̯t̪t̪ektɐ
মানুষকে,man̪uʂke,মৃত্যু,mɾɪt̪t̪u
কষ্ট,kɔʂtɔ,মানুষরে,mɐnuʃɾe
দেয়,d̪ee̯,কষ্ট,koʃto
শেষ,ɕeʂɔ,শেষ,ʃeʃ
বলে,bɔl̪e,বলে,bole
ছয়,t͡ɕʰe̯ɔ,ছয়,cʰɔe̯
মেরে,mere,মারি,mɐɾɪ
বাংলাদেশ,baŋl̪ad̪eɕɔ,বাংলাদেশ,bɐŋlɐd̪eʃ
জিতে,d͡ʑit̪e,জিতি,ɟɪt̪ɪ
গেল,ɡel̪,গেছে,gecʰe
আহ্!,ah!,আহ্!,ɐh!
কী,ki,কী,kɪ
চমৎকার,t͡ɕɔmɔt̪ɔkarɔ,দারুণ,d̪ɐɾun
খেলাই,kʰel̪ai,খেলাই,kʰelɐ͡ɪ̯
না,n̪a,না,nɐ
দেখলাম,d̪ekʰl̪am,চাইলাম,cɐ͡ɪ̯lɐm
ছোটো,t͡ɕʰoto,ছোডো,cʰodo
বোন,bon̪ɔ,বোইন,boʲɔn
চিৎকার,t͡ɕit̪karɔ,চিল্লাই,cɪllɐ͡ɪ̯
দিয়ে,d̪ie̯e,"উইডছে,","u͡ɪ̯dcʰe,"
"উঠল,","utʰɔl̪ɔ,",দারুণ,d̪ɐɾun
"বাহ্,","bah,","বাহ্,","bɐh,"
এমন,emɔn̪ɔ,ইরুম,ɪɾum
খেলা,kʰel̪a,খেলা,kʰelɐ
বহুদিন,bɔhud̪in̪ɔ,মেলাদিন,mɛlɐd̪ɪn
দেখিনি,d̪ekʰin̪i,চাইনো,cɐ͡ɪ̯no
আহা!,aha!,আহারে!,ɐhɐɾe!
যারা,d͡zara,যেগুণ,ɟegun
হেরে,here,হারি,hɐɾɪ
"গেল,","ɡel̪ɔ,","গেছে,","gecʰe,"
ওদের,od̪erɔ,হিগুনের,hɪguneɾ
মনে,mɔn̪e,মনে,mone
অনেক,on̪ekɔ,অনেক,ɔnek
কষ্ট,kɔʂtɔ,কষ্ট,koʃto
খেলায়,kʰel̪ae̯ɔ,খেলাত,xelɐt̪
হারজিত,hard͡ʑit̪ɔ,হারজিত,hɐɾzɪt̪o
থাকতেই,t̪ʰakt̪ei,থাইকতেই,t̪ʰɐ͡ɪ̯kɔt̪e͡ɪ̯
পারে,pare,হারে,hɐɾe
আরে!,are!,আরে!,ɐɾe!
এর,erɔ,এডার,edɐɾ
মধ্যেই,mɔd̪̤d͡zei,মধ্যেই,mod̪d̪ʱe͡ɪ̯
দেখি,d̪ekʰi,দেই,d̪e͡ɪ̯
বিজয়,bid͡ʑe̯ɔ,বিজয়,bɪɟɔe̯
মিছিল,mit͡ɕʰil̪ɔ,মিছিল,mɪcʰɪlo
শুরু,ɕuru,শুরু,ʃuɾu
হয়ে,he̯e,অই,ɔ͡ɪ̯
গেছে,ɡet͡ɕʰe,গেছে,gecʰe
বাপরে,bapre,বাপরে,bɐpɾe
বাপ!,bapɔ!,বাপ!,bɐp!
কত,kɔt̪ɔ,কত,kɔt̪o
বড়ো,bɔɽo,বড্ডা,bɔddɐ
মিছিল,mit͡ɕʰil̪,মিছিল,mɪcʰɪlo
একটি,ekti,ওকগা,okgɐ
শব্দের,ɕɔbd̪erɔ,শব্দের,ʃɔbd̪eɾ
অনেক,on̪ekɔ,মেলা,mɛlɐ
রকম,rɔkɔmɔ,রকম,ɾɔkom
অর্থ,ort̪ʰɔ,অর্থ,ɔɾt̪ʰo
থাকতে,t̪ʰakt̪e,থাইকতে,t̪ʰɐ͡ɪ̯kɔt̪e
পারে,pare,হারে,hɐɾe
আম,amɔ,আম,ɐm
পাকে,pake,হায়,hɐe̯
বৈশাখে,bojɕakʰe,বৈশাখে,bo͡ɪ̯ʃɐkʰe
কুল,kul̪ɔ,কুল,kul
ফাগুনে,ɸaɡun̪e,হাগুনে,hɐgune
কাঁচা,kɔ̃t͡ɕa,কাঁচা,kɐ̃cɐ
ইট,itɔ,ইড,ɪd
পাকা,paka,হাকা,hɐkɐ
হয়,he̯ɔ,অয়,ɔe̯
পোড়ালে,poɽal̪e,হোড়ালে,hoɽɐle
তা,t̪a,হেইডা,he͡ɪ̯dɐ
আগুনে,aɡun̪e,আগুনে,ɐgune
রোদে,rod̪e,রোইদে,ɾo͡ɪ̯d̪e
জলে,d͡ʑɔl̪e,হানিতে,hɐnɪt̪e
টিকে,tike,টিকে,tɪke
"রং,","rɔŋ,","রং,","ɾɔŋ,"
পাকা,paka,হাকা,hɐkɐ
কই,ki,কই,ko͡ɪ̯
তাহারে,t̪ahare,হেইডারে,he͡ɪ̯dɐɾe
ফলারটি,ɸɔl̪arti,ফলারটি,pʰɔlɐɾtɪ
পাকা,paka,হাকা,hɐkɐ
হয়,he̯ɔ,অয়,ɔe̯
লুচি,l̪ut͡ɕi,লুচি,lucɪ
দই,d̪i,দই,d̪o͡ɪ̯
আহারে,ahare,আহারে,ɐhɐɾe
চুল,t͡ɕul̪ɔ,চুল,cul
পাকে,pake,হায়,hɐe̯
বয়সে,be̯ɔs̪e,বয়সে,bɔʲoʃe
পাকা,paka,হাকনা,hɐknɐ
ছেলে,t͡ɕʰel̪e,হোলা,holɐ
বেশি,beɕi,বেশি,beʃɪ
কথা,kɔt̪ʰa,কতা,kɔt̪ɐ
কয়,ke̯ɔ,কয়,kɔe̯
সে,s̪e,হিগা,hɪgɐ
কান,kan̪ɔ,কান,kɐn
পাকে,pake,হায়,hɐe̯
ফোড়া,ɸoɽa,হোড়া,hoɽɐ
বুদ্ধি,bud̪d̪̤i,বুদ্ধি,bud̪d̪ʱɪ
পাকিয়ে,pakie̯e,হাকাই,hɐkɐ͡ɪ̯
তোলে,t̪ol̪e,তোলে,t̪ole
লেখাপড়া,l̪ekʰapɽa,লেয়াহড়া,leʲɐhoɽɐ
