bangla_speech_word,bangla_speech_ipa,regional_word,regional_ipa
খুব,kʰubɔ,ম্যালা,mɛlɐ
ভালো,b̤al̪o,ভালো,bʱɐlo
তোমরা,t̪omra,তোমরা,t̪omɾɐ
ভালো,b̤al̪o,ভালো,bʱɐlo
আছ,at͡ɕʰɔ,আছো,ɐcʰo
জেনে,d͡ʑen̪e,জাইন্না,ɟɐ͡ɪ̯nnɐ
খুশি,kʰuɕi,খুশি,kʰuʃɪ
হলাম,hɔl̪am,হইলাম,ho͡ɪ̯lɐm
আমার,amarɔ,মোর,moɾ
জন্য,d͡ʑɔn̪d͡zɔ,লইজ্ঞা,lo͡ɪ̯ggɐ
বেশি,beɕi,বেশি,beʃɪ
চিন্তা,t͡ɕin̪t̪a,চিন্তা,cɪnt̪ɐ
কোরো,koro,কইররো,ko͡ɪ̯ɾɔɾo
না,n̪a,না,nɐ
এখন,ekʰɔn̪ɔ,এহন,ehon
ঘরে,̤ɡ̤ɔre,বারতে,bɐɾt̪e
টেলিভিশন,tel̪ib̤iɕɔn̪ɔ,টিভি,tɪbʱɪ
দেখা,d̪ekʰa,দ্যাহা,d̪ɛhɐ
যায়,d͡zae̯,যায়,ɟɐe̯
টেলিভিশনে,tel̪ib̤iɕn̪e,টিভিতে,tɪbʱɪt̪e
কথা,kɔt̪ʰa,কথা,kɔt̪ʰɐ
শোনা,ɕon̪a,হুনা,hunɐ
"যায়,","d͡zae̯ɔ,",যায়,ɟɐe̯
ছবিও,t͡ɕʰɔbio,ছবিও,cʰobɪ͡o̯
দেখা,d̪ekʰa,দ্যাহা,d̪ɛhɐ
যায়,d͡zae̯,যায়,ɟɐe̯
রেডিওতে,rediot̪e,রেডিওতে,ɾedɪ͡o̯t̪e
কেবল,kebɔl̪ɔ,খালি,kʰɐlɪ
কথা,kɔt̪ʰa,কথা,kɔt̪ʰɐ
শোনা,ɕon̪a,হুনা,hunɐ
যায়,d͡zae̯,যায়,ɟɐe̯
হাজার,had͡ʑarɔ,হাজার,hɐɟɐɾ
বছর,bɔt͡ɕʰɔrɔ,বছর,bɔcʰoɾ
আগে,aɡe,আগে,ɐge
সব,s̪ɔbɔ,হগল,hɔgol
পুরুষই,puruʂi,ব্যাডাই,bɛdɐ͡ɪ̯
পরত,pɔrɔt̪ɔ,ধুতি,d̪ʱut̪ɪ
ধুতি,d̪̤ut̪i,পরতে,poɾt̪e
তখনো,t̪ɔkʰɔn̪o,তহন,t̪ɔhon
মেয়েরা,mee̯era,মাইয়ারা,mɐ͡ɪ̯ʲɐɾɐ
আঁচল,aঁt͡ɕɔl̪ɔ,আঁচল,ɐ̃cɔl
টেনে,ten̪e,টাইন্না,tɐ͡ɪ̯nnɐ
ঘোমটা,̤ɡ̤omta,ঘোমটা,gʱomtɐ
দিত,d̪it̪,দেতে,d̪et̪e
ভাত,b̤at̪ɔ,ভাত,bʱɐt̪
বাঙালির,baŋal̪irɔ,বাঙ্গালির,bɐŋgɐlɪɾ
বহুকালের,bɔhukal̪erɔ,বহুকালের,bohukɐleɾ
প্রিয়,prie̯ɔ,প্রিয়,pɾɪʲo
খাদ্য,kʰad̪d͡zɔ,খাওন,kʰɐ͡o̯n
মেয়েরা,mee̯era,মাইয়ারা,mɐ͡ɪ̯ʲɐɾɐ
বাগান,baɡan̪ɔ,বাগান,bɐgɐn
করতে,kɔrɔt̪e,করতে,koɾt̪e
ভালোবাসত,b̤al̪obas̪ɔt̪ɔ,ভালবাসতে,bʱɐlbɐʃt̪e
মেয়েরা,mee̯era,মাইয়ারা,mɐ͡ɪ̯ʲɐɾɐ
সাঁতার,s̪ɔ̃t̪arɔ,হাতোর,hɐt̪oɾ
কাটতে,katt̪e,কাটতে,kɐtt̪e
ভালোবাসত,b̤al̪obas̪ɔt̪ɔ,ভালবাসতে,bʱɐlbɐʃt̪e
ধনী,d̪̤ɔn̪i,টাহা,tɐhɐ
লোকেরা,l̪okera,ওয়ালা,oʷɐlɐ
ঘোড়া,̤ɡ̤oɽa,মানেরা,mɐneɾɐ
আর,arɔ,ঘোড়া,gʱoɽɐ
হাতির,hat̪irɔ,আর,ɐɾ
খেলা,kʰel̪a,হাতির,hɐt̪ɪɾ
দেখত,d̪ekʰɔt̪ɔ,খ্যালা,kʰɛlɐ
যাতায়াতের,d͡zat̪ae̯at̪erɔ,যাতায়াতের,ɟɐt̪ɐʲɐt̪eɾ
প্রধান,prɔd̪̤an̪ɔ,পোরধান,poɾd̪ʱɐn
উপায়,upae̯ɔ,উপায়,upɐe̯
ছিল,t͡ɕʰil̪ɔ,আল্লেহ,ɐlleh
নৌকা,n̪owka,নৌকা,no͡u̯kɐ
বড়ো,bɔɽo,বড়,bɔɽo
বোনের,bon̪erɔ,বুইনের,bu͡ɪ̯neɾ
ঘরে,̤ɡ̤ɔre,ঘরে,gʱɔɾe
তার,t̪arɔ,হ্যার,hɛɾ
জন্যে,d͡ʑɔn̪d͡ze,লইজ্ঞা,lo͡ɪ̯ggɐ
ছোটো,t͡ɕʰoto,ছোডো,cʰodo
খাট,kʰatɔ,খাট,kʰɐt
দেওয়া,d̪eoe̯a,দেওয়া,d̪e͡o̯ʷɐ
হলো,hɔl̪o,হইছে,ho͡ɪ̯cʰe
তার,t̪arɔ,হ্যার,hɛɾ
কাছে,kat͡ɕʰe,ধারে,d̪ʱɐɾe
সব,s̪ɔbɔ,হগল,hɔgol
দেশের,d̪eɕerɔ,দেশের,d̪eʃeɾ
টাকা,taka,টাহা,tɐhɐ
আছে,at͡ɕʰe,আছে,ɐcʰe
সে,s̪e,হ্যায়,hɛe̯
তোকে,t̪oke,তোরে,t̪oɾe
কিছু,kit͡ɕʰu,কিছু,kɪcʰu
উপহার,upɔharɔ,উপহার,upohɐɾ
দিলো,d̪il̪o,দেলে,d̪ele
না?,n̪a?,না?,nɐ?
আম্মা,amma,মায়,mɐe̯
নানাকে,n̪an̪ake,নানারে,nɐnɐɾe
একটা,ekta,এউক্কা,e͡u̯kkɐ
চিঠি,t͡ɕitʰi,চিঠি,cɪtʰɪ
লিখছেন,l̪ikʰt͡ɕʰen̪,ল্যাখছে,lɛkʰcʰe
আমাদের,amad̪erɔ,মোগো,mogo
নামের,n̪amerɔ,নামের,nɐmeɾ
প্রয়োজন,pre̯od͡ʑɔn̪ɔ,দরকার,d̪ɔɾkɐɾ
হয়,he̯ɔ,হয়না,hɔʲnɐ
আমরা,amra,মোরা,moɾɐ
এমনিতেই,emn̪it̪ei,এমনেই,ɛmone͡ɪ̯
পরিচয়,pɔrit͡ɕe̯ɔ,পরিচয়,poɾɪcɔe̯
রাখতে,rakʰt̪e,রাখতে,ɾɐkʰt̪e
পারি,pari,পারি,pɐɾɪ
তোমাকে,t̪omake,তোমারে,t̪omɐɾe
একটা,ekta,এউক্কা,e͡u̯kkɐ
উপহার,upɔharɔ,উপহার,upohɐɾ
দিতে,d̪it̪e,দেতে,d̪et̪e
চাই,t͡ɕai,চাই,cɐ͡ɪ̯
সেটি,s̪eti,হেইডা,he͡ɪ̯dɐ
টেবিলের,tebil̪erɔ,টেবিলের,tebɪleɾ
উপরে,upre,উপরে,upɔɾe
রাখা,rakʰa,রাহা,ɾɐhɐ
ছিল,t͡ɕʰil̪,আল্লেহ,ɐlleh
আমার,amarɔ,মোর,moɾ
প্রিয়,prie̯ɔ,প্রিয়,pɾɪʲo
একটা,ekta,এউক্কা,e͡u̯kkɐ
বই,bi,বই,bo͡ɪ̯
হারিয়ে,harie̯e,হারান,hɐɾɐn
গেছে,ɡet͡ɕʰe,গ্যাছে,gɛcʰe
ফোন,ɸon̪ɔ,ফোন,pʰon
করে,kɔre,কইররা,ko͡ɪ̯ɾɾɐ
জানাল,d͡ʑan̪al̪,জানাইছে,ɟɐnɐ͡ɪ̯cʰe
তার,t̪arɔ,হ্যার,hɛɾ
প্রিয়,prie̯ɔ,প্রিয়,pɾɪʲo
একটা,ekta,এউক্কা,e͡u̯kkɐ
বই,bi,বই,bo͡ɪ̯
হারিয়ে,harie̯e,হারান,hɐɾɐn
গেছে,ɡet͡ɕʰe,গ্যাছে,gɛcʰe
কে,ke,কেডা,kedɐ
নিয়েছে,n̪ie̯et͡ɕʰe,নেছে?,necʰe?
সে,s̪e,হেই,he͡ɪ̯
ব্যাপারে,bd͡zapare,ব্যাপারে,bɛpɐɾe
নিশ্চিত,n̪iɕt͡ɕit̪ɔ,শিউর,ʃɪ͡u̯ɾ
নই,n̪i,না,nɐ
সে,s̪e,হ্যায়,hɛe̯
হয়তো,he̯ɔt̪o,হয়তো,hɔʲt̪o
পড়ার,pɔɽarɔ,পড়ার,pɔɽɐɾ
জন্যই,d͡ʑɔn̪d͡zi,লইজ্ঞাই,lo͡ɪ̯ggɐ͡ɪ̯
নিয়েছে,n̪ie̯et͡ɕʰe,নেছে,necʰe
কোনো,kon̪o,কোনো,kono
ব্যাপারে,bd͡zapare,ব্যাপারে,bɛpɐɾe
নিশ্চিত,n̪iɕt͡ɕit̪ɔ,শিউর,ʃɪ͡u̯ɾ
না,n̪a,না,nɐ
হয়ে,he̯e,হইয়া,ho͡ɪ̯ʲɐ
কাউকে,kauke,কেউরে,ke͡u̯ɾe
দোষ,d̪oʂɔ,দোষ,d̪oʃ
দেওয়া,d̪eoe̯a,দেওয়া,d̪e͡o̯ʷɐ
ঠিক,tʰikɔ,ঠিক,tʰɪk
নয়,n̪e̯ɔ,না,nɐ
যে,d͡ze,যে,ɟe
"নিয়েছে,","n̪ie̯et͡ɕʰe,",নেছে,necʰe
সে,s̪e,হ্যায়,hɛe̯
হয়তো,he̯ɔt̪o,হয়তো,hɔʲt̪o
পড়ার,pɔɽarɔ,পড়ার,pɔɽɐɾ
জন্যই,d͡ʑɔn̪d͡zi,লইজ্ঞাই,lo͡ɪ̯ggɐ͡ɪ̯
নিয়েছে,n̪ie̯et͡ɕʰe,নেছে,necʰe
বইটা,bita,বইডা,bo͡ɪ̯dɐ
পাওয়া,paoe̯a,পাওন,pɐ͡o̯n
যায়,d͡zae̯ɔ,যায়,ɟɐe̯
কি,ki,কিনা,kɪnɐ
বইটা,bita,বইডা,bo͡ɪ̯dɐ
পাওয়া,paoe̯a,পাওন,pɐ͡o̯n
গেছে,ɡet͡ɕʰe,গ্যাছে,gɛcʰe
বাবা,baba,আব্বা,ɐbbɐ
বইটা,bita,বইডা,bo͡ɪ̯dɐ
বুকশেলফে,bukɕel̪ɔɸe,বুকশেলফে,bukʃelpʰe
তুলে,t̪ul̪e,উডাইয়া,udɐ͡ɪ̯ʲɐ
রেখেছিলেন,rekʰet͡ɕʰil̪en̪,রাখছেলে,ɾɐkʰcʰele
তিনি,t̪in̪i,হ্যায়ও,hɛʲo
বুঝতেও,bud͡ʑ̤t̪eo,বোঝতে,boɟʱot̪e
পারেননি,paren̪n̪i,পারে,pɐɾe
আর,arɔ,আর,ɐɾ
পারুলও,parul̪o,পারুলও,pɐɾulo
না,n̪a,না,nɐ
বুঝে,bud͡ʑ̤e,বুইঝঝা,bu͡ɪ̯ɟʱɔɟʱɐ
অন্যদের,on̪d͡zɔd̪erɔ,অন্যগো,ɔnnogo
দোষ,d̪oʂɔ,দোষ,d̪oʃ
দিচ্ছিল,d̪it͡ɕt͡ɕʰil̪,দেতেয়াছেলে,d̪et̪eʲɐcʰele
তুমি,t̪umi,তুমি,t̪umɪ
আমাকে,amake,মোরে,moɾe
দোষ,d̪oʂɔ,দোষ,d̪oʃ
দিচ্ছ,d̪it͡ɕt͡ɕʰɔ,দেতেয়াছো,d̪et̪eʲɐcʰo
কেন,ken̪ɔ,কির,kɪɾ
?,?,লইজ্ঞা?,lo͡ɪ̯ggɐ?
সে,s̪e,হ্যায়,hɛe̯
রাতের,rat̪erɔ,রাইতের,ɾɐ͡ɪ̯t̪eɾ
ট্রেনে,tren̪e,টেরেনে,teɾene
রাজশাহী,rad͡ʑɕahi,রাজশাহী,ɾɐɟʃɐhɪ
থেকে,t̪ʰeke,গোনে,gone
রওনা,ron̪a,রওনা,ɾɔ͡o̯nɐ
দিয়েছিল,d̪ie̯et͡ɕʰil̪,দেল্লেহ,d̪elleh
এই,ei,এই,e͡ɪ̯
প্রথম,prɔt̪ʰɔmɔ,পোরথোম,poɾt̪ʰom
সে,s̪e,হ্যায়,hɛe̯
ঢাকায়,d̤akae̯ɔ,ঢাহায়,dʱɐhɐe̯
এসেছে,es̪et͡ɕʰe,আইছে,ɐ͡ɪ̯cʰe
বাসায়,bas̪ae̯ɔ,বাড়ি,bɐɽɪ
যাওয়ার,d͡zaoe̯arɔ,যাওয়ার,ɟɐ͡o̯ʷɐɾ
পথে,pɔt̪ʰe,পথে,pɔt̪ʰe
ফ্লাইওভার,ɸl̪aiob̤arɔ,ফেলাইওভার,pʰelɐ͡ɪ̯obʱɐɾ
দেখে,d̪ekʰe,দেইকখা,d̪e͡ɪ̯kkʰɐ
হাবিব,habibɔ,হাবিব,hɐbɪb
অবাক,obakɔ,অটাশ,ɔtɐʃ
হয়ে,he̯e,হইয়া,ho͡ɪ̯ʲɐ
গেল,ɡel̪,গ্যাছে,gɛcʰe
এটাকে,etake,এইডারে,e͡ɪ̯dɐɾe
তার,t̪arɔ,হ্যার,hɛɾ
মনে,mɔn̪e,মনে,mone
হলো,hɔl̪o,হইছে,ho͡ɪ̯cʰe
দোতলা,d̪ot̪l̪a,দোতালা,d̪ot̪ɐlɐ
রাস্তা,ras̪t̪a,রাস্তা,ɾɐst̪ɐ
রাস্তার,ras̪t̪arɔ,রাস্তার,ɾɐst̪ɐɾ
পাশে,paɕe,ধারে,d̪ʱɐɾe
একটি,ekti,এউক্কা,e͡u̯kkɐ
ফুলের,ɸul̪erɔ,ফুলের,pʰuleɾ
দোকান,d̪okan̪,দোকান,d̪okɐn
নানা,n̪an̪a,নানা,nɐnɐ
রকম,rɔkɔmɔ,রহমের,ɾɔhomeɾ
ফুল,ɸul̪ɔ,ফুল,pʰul
থরে,t̪ʰɔre,থরে,t̪ʰoɾe
সাজানো,s̪ad͡ʑan̪o,সাজাইন্না,ʃɐɟɐ͡ɪ̯nnɐ
রয়েছে,re̯et͡ɕʰe,রইছে,ɾo͡ɪ̯cʰe
তার,t̪arɔ,হ্যার,hɛɾ
ঠিক,tʰikɔ,ঠিক,tʰɪk
পাশেই,paɕei,পাশেই,pɐʃe͡ɪ̯
একটা,ekta,এউক্কা,e͡u̯kkɐ
ফলের,ɸɔl̪erɔ,ফলের,pʰɔleɾ
দোকান,d̪okan̪,দোকান,d̪okɐn
সেখান,s̪ekʰan̪ɔ,হেইহানে,he͡ɪ̯hɐne
থেকে,t̪ʰeke,গোনে,gone
বড়ো,bɔɽo,বড়,bɔɽo
বোন,bon̪ɔ,বুইন,bu͡ɪ̯n
কিছু,kit͡ɕʰu,গোডাচাইরে,godɐcɐ͡ɪ̯ɾe
পেয়ারা,pee̯ara,হোবরি,hoboɾɪ
কিনল,kin̪ɔl̪ɔ,কেনছে,kencʰe
সবার,s̪ɔbarɔ,হগলডির,hɔgoldɪɾ
সাথে,s̪at̪ʰe,লগে,lɔge
কুশল,kuɕɔl̪ɔ,কথাবার্তা,kɔt̪ʰɐbɐɾt̪ɐ
বিনিময়,bin̪ime̯ɔ,হইলে,ho͡ɪ̯le
টেবিলে,tebil̪e,টেবিলে,tebɪle
নাশতা,n̪aɕt̪a,নাস্তা,nɐst̪ɐ
দেওয়া,d̪eoe̯a,দেওয়া,d̪e͡o̯ʷɐ
ছিল,t͡ɕʰil̪,আল্লেহ,ɐlleh
হাত-মুখ,hat̪ɔ-mukʰɔ,হাত-মুখ,hɐt̪-mukʰ
ধুয়ে,d̪̤ue̯e,ধুইয়া,d̪ʱu͡ɪ̯ʲɐ
সে,s̪e,হ্যায়,hɛe̯
নাশতা,n̪aɕt̪a,নাস্তা,nɐst̪ɐ
করতে,kɔrɔt̪e,করতে,koɾt̪e
বসল,bɔs̪ɔl̪ɔ,বইছে,bo͡ɪ̯cʰe
সেদিন,s̪ed̪in̪ɔ,হেইদিন,he͡ɪ̯d̪ɪn
ছিল,t͡ɕʰil̪ɔ,আল্লেহ,ɐlleh
বাংলাদেশ,baŋl̪ad̪eɕɔ,বাংলাদেশ,bɐŋlɐd̪eʃ
দলের,d̪ɔl̪erɔ,দলের,d̪ɔleɾ
ক্রিকেট,kriketɔ,কিরকেট,kɪɾɔket
খেলা,kʰel̪a,খ্যালা,kʰɛlɐ
খাওয়া,kʰaoe̯a,খাওন,kʰɐ͡o̯n
শেষ,ɕeʂɔ,শ্যাষ,ʃɛʃ
করেই,kɔrei,কইররাই,ko͡ɪ̯ɾɾɐ͡ɪ̯
টেলিভিশনের,tel̪ib̤iɕn̪erɔ,টিভি'র,tɪbʱɪ'ɾo
সামনে,s̪amn̪e,সামনে,ʃɐmne
গিয়ে,ɡie̯e,বইছে,bo͡ɪ̯cʰe
সব,s̪ɔbɔ,বেবাক,bebɐk
মিলিয়ে,mil̪ie̯e,মিলাইয়া,mɪlɐ͡ɪ̯ʲɐ
তার,t̪arɔ,হ্যার,hɛɾ
খুব,kʰubɔ,বেমালা,bemɐlɐ
আনন্দ,an̪ɔn̪d̪ɔ,মজা,mɔɟɐ
হচ্ছিল,hɔt͡ɕt͡ɕʰil̪,হইতেয়াছেলে,ho͡ɪ̯t̪eʲɐcʰele
মেয়ে,mee̯e,মাইয়া,mɐ͡ɪ̯ʲɐ
কী,ki,কি,kɪ
কাণ্ড,kandɔ,আকাম,ɐkɐm
করেছে,kɔret͡ɕʰe,করছে,koɾcʰe
জানো?,d͡ʑan̪o?,জানো?,ɟɐno?
সোনার,s̪on̪arɔ,সোনার,ʃonɐɾ
চুড়িটা,t͡ɕuɽita,চুরি,cuɾɪ
ভেঙে,b̤eŋe,ভাইঙ্গা,bʱɐ͡ɪ̯ŋgɐ
দু-টুকরো,d̪u-tukro,দুইটুকরা,d̪u͡ɪ̯tukɾɐ
করেছে,kɔret͡ɕʰe,করছে,koɾcʰe
ইচ্ছা,it͡ɕt͡ɕʰa,ইচ্ছা,ɪccʰɐ
করে,kɔre,কইররা,ko͡ɪ̯ɾɾɐ
ভেঙেছি,b̤eŋet͡ɕʰi,ভাঙছি,bʱɐŋcʰɪ
নাকি?,n̪aki?,ত্যায়?,t̪ɛe̯?
পা,pa,পাছার,pɐcʰɐɾ
পিছলে,pit͡ɕʰl̪e,খাইয়া,kʰɐ͡ɪ̯ʲɐ
পড়ে,pɔɽe,পইররা,po͡ɪ̯ɾɾɐ
গেলাম,ɡel̪amɔ,গ্যালাম,gɛlɐm
তো,t̪o,ত্যায়,t̪ɛe̯
কী,ki,কি,kɪ
করব?,kɔrɔbɔ?,করমু?,koɾmu?
আমার,amarɔ,মোর,moɾ
যে,d͡ze,যে,ɟe
ব্যথা,bd͡zɔt̪ʰa,ব্যথা,bɛt̪ʰɐ
লাগল,l̪aɡɔl̪ɔ,লাগছে,lɐgcʰe
সেটা,s̪eta,হেইয়া,he͡ɪ̯ʲɐ
বুঝি,bud͡ʑ̤i,ভুঝি,bʱuɟʱɪ
কিছু,kit͡ɕʰu,কিছু,kɪcʰu
নয়,n̪e̯ɔ,না,nɐ
মেয়েকে,mee̯eke,মাইয়ারে,mɐ͡ɪ̯ʲɐɾe
পরতে,pɔrɔt̪e,পরতে,poɾt̪e
দিয়েছিলেন,d̪ie̯et͡ɕʰil̪en̪,দেল্লাহম,d̪ellɐhom
আমার,amarɔ,মোর,moɾ
নানা,n̪an̪a,নানা,nɐnɐ
সুস্থ,s̪us̪t̪ʰɔ,সুস্থ,ʃust̪ʰo
রোগীকে,roɡike,রুগীরে,ɾugɪɾe
হাসপাতালে,has̪pat̪al̪e,হাসপাতালে,hɐʃpɐt̪ɐle
ভর্তি,b̤ɔrt̪i,ভর্তি,bʱɔɾt̪ɪ
হতে,hɔt̪e,হইতে,ho͡ɪ̯t̪e
হবে,hɔbe,হইবে,ho͡ɪ̯be
এত,et̪ɔ,এত্তোর,ɛt̪t̪oɾ
বড়ো,bɔɽo,হাসপাতাল,hɐʃpɐt̪ɐl
হাসপাতাল,has̪pat̪al̪ɔ,মুই,mu͡ɪ̯
আমি,ami,আগে,ɐge
আগে,aɡe,দেহিনাই,d̪ehɪnɐ͡ɪ̯
আমাকে,amake,মোরে,moɾe
দেখে,d̪ekʰe,দেইখ্যা,d̪e͡ɪ̯kʰkʰɐ
খুব,kʰubɔ,বেমালা,bemɐlɐ
খুশি,kʰuɕi,খুশি,kʰuʃɪ
হলো,hɔl̪o,হইছে,ho͡ɪ̯cʰe
আমি,ami,মুই,mu͡ɪ̯
অন্যের,on̪d͡zerɔ,অন্যের,ɔnneɾ
সাথে,s̪at̪ʰe,লগে,lɔge
কথা,kɔt̪ʰa,কথা,kɔt̪ʰɐ
বলি,bɔl̪i,কই,ko͡ɪ̯
তিনি,t̪in̪i,হ্যায়,hɛe̯
বিদেশ,bid̪eɕɔ,বিদেশে,bɪd̪eʃe
থেকে,t̪ʰeke,গোনে,gone
এসেছেন,es̪et͡ɕʰen̪,আইছে,ɐ͡ɪ̯cʰe
তিনি,t̪in̪i,হ্যায়,hɛe̯
কোন,kon̪ɔ,কোন,kon
বিষয়,biʂe̯ɔ,বিষয়,bɪʃɔe̯
নিয়ে,n̪ie̯e,লইয়া,lɔ͡ɪ̯ʲɐ
কথা,kɔt̪ʰa,কথা,kɔt̪ʰɐ
বলছিলেন?,bɔl̪ɔt͡ɕʰil̪en̪ɔ?,কইতেয়াছেলে?,ko͡ɪ̯t̪eʲɐcʰele?
চলো,t͡ɕɔl̪o,লও,lɔ͡o̯
ঐতিহাসিক,ojt̪ihas̪ikɔ,ঐতিহাসিক,o͡ɪ̯t̪ɪhɐʃɪk
জায়গাইয়,d͡ʑae̯ɡaie̯ɔ,জায়গায়,ɟɐʲgɐe̯
ঘুরতে,̤ɡ̤urt̪e,ঘোরতে,gʱoɾt̪e
যাব,d͡zab,যামু,ɟɐmu
ঠিক,tʰikɔ,ঠিক,tʰɪk
করা,kɔra,করা,kɔɾɐ
হলো,hɔl̪o,হইছে,ho͡ɪ̯cʰe
সবাই,s̪ɔbai,হগলডি,hɔgoldɪ
মিলে,mil̪e,মিললা,mɪllɐ
যাব,d͡zab,যামু,ɟɐmu
আমাদের,amad̪erɔ,মোগো,mogo
যাওয়ার,d͡zaoe̯arɔ,যাওনের,ɟɐ͡o̯neɾ
কথা,kɔt̪ʰa,কথা,kɔt̪ʰɐ
শুনে,ɕun̪e,হুইন্না,hu͡ɪ̯nnɐ
সেও,s̪eo,হ্যায়ও,hɛʲo
যাইতে,d͡zait̪e,যাইতে,ɟɐ͡ɪ̯t̪e
চাইল,t͡ɕail̪ɔ,চাইছে,cɐ͡ɪ̯cʰe
সব,s̪ɔbɔ,হগল,hɔgol
মানুষের,man̪uʂerɔ,মানের,mɐneɾ
ভাষা,b̤aʂa,ভাষা,bʱɐʃɐ
এক,ekɔ,এক,ɛk
রকমের,rɔkɔmerɔ,রহম,ɾɔhɔm
নয়,n̪e̯ɔ,না,nɐ
সে,s̪e,হ্যায়,hɛe̯
মাঠে,matʰe,মাডে,mɐde
আসেনি,as̪en̪i,আয়নাই,ɐʲnɐ͡ɪ̯
জরুরি,d͡ʑɔruri,জরুলি,ɟoɾulɪ
সভা,s̪ɔb̤a,সভা,ʃɔbʱɐ
হবে,hɔbe,হইবে,ho͡ɪ̯be
হাসপাতালে,has̪pat̪al̪e,হাসপাতালে,hɐʃpɐt̪ɐle
আমি,ami,মুই,mu͡ɪ̯
আগে,aɡe,আগে,ɐge
যাইনি,d͡zain̪i,যাই,ɟɐ͡ɪ̯
আমি,ami,মুই,mu͡ɪ̯
অন্যের,on̪d͡zerɔ,অন্যের,ɔnneɾ
সাথে,s̪at̪ʰe,লগে,lɔge
কথা,kɔt̪ʰa,কথা,kɔt̪ʰɐ
বলি,bɔl̪i,কই,ko͡ɪ̯
না,n̪a,না,nɐ
তিনি,t̪in̪i,হ্যায়,hɛe̯
কি,ki,কি,kɪ
বিদেশ,bid̪eɕɔ,বিদেশে,bɪd̪eʃe
থেকে,t̪ʰeke,গোনে,gone
এসেছেন,es̪et͡ɕʰen̪,আইছে,ɐ͡ɪ̯cʰe
সবার,s̪ɔbarɔ,হগলডির,hɔgoldɪɾ
ভাষা,b̤aʂa,ভাষা,bʱɐʃɐ
এক,ekɔ,এক,ɛk
রকমের,rɔkɔmerɔ,রহমের,ɾɔhomeɾ
নয়,n̪e̯ɔ,না,nɐ
তার,t̪arɔ,হ্যার,hɛɾ
কাছে,kat͡ɕʰe,ধারে,d̪ʱɐɾe
অনেক,on̪ekɔ,বেমালা,bemɐlɐ
টাকা,taka,টাহা,tɐhɐ
আছে,at͡ɕʰe,আছে,ɐcʰe
কয়েক,ke̯ekɔ,কয়ডা,kɔʲdɐ
দিন,d̪in̪ɔ,দিন,d̪ɪn
অপেক্ষা,opekʂa,অপেক্ষা,ɔpekkʰɐ
করো,kɔro,কর,kɔɾ
আমার,amarɔ,মোর,moɾ
বাসার,bas̪arɔ,বাড়ির,bɐɽɪɾ
কাছে,kat͡ɕʰe,ধারে,d̪ʱɐɾe
রাস্তার,ras̪t̪arɔ,রাস্তার,ɾɐst̪ɐɾ
পাশে,paɕe,পাশে,pɐʃe
একটি,ekti,এউক্কা,ɛ͡u̯kkɐ
ফুলের,ɸul̪erɔ,ফুলের,pʰuleɾ
দোকান,d̪okan̪,দোহান,d̪ohɐn
তার,t̪arɔ,হ্যার,hɛɾ
কাছে,kat͡ɕʰe,ধারে,d̪ʱɐɾe
অনেক,on̪ekɔ,ম্যালা,mɛlɐ
দেশের,d̪eɕerɔ,দেশের,d̪eʃeɾ
টাকা,taka,টাহা,tɐhɐ
আছে,at͡ɕʰe,আছে,ɐcʰe
আমি,ami,মুই,mu͡ɪ̯
তোমাকে,t̪omake,তোমারে,t̪omɐɾe
একটা,ekta,এউক্কা,ɛ͡u̯kkɐ
উপহার,upɔharɔ,উপহার,upohɐɾ
দিতে,d̪it̪e,দেতে,d̪et̪e
চাই,t͡ɕai,চাই,cɐ͡ɪ̯
সব,s̪ɔbɔ,বেবাক,bebɐk
শুনে,ɕun̪e,হুইননা,hu͡ɪ̯nnɐ
আমি,ami,মুই,mu͡ɪ̯
বললাম,bɔl̪ɔl̪am,কইলাম,ko͡ɪ̯lɐm
কয়েক,ke̯ekɔ,কয়ডা,kɔʲdɐ
দিন,d̪in̪ɔ,দিন,d̪ɪn
অপেক্ষা,opekʂa,অপেক্ষা,ɔpekkʰɐ
করে,kɔre,কইররা,ko͡ɪ̯ɾɾɐ
দেখো,d̪ekʰo,দ্যাহো,d̪ɛho
কিছু,kit͡ɕʰu,কয়ডা,kɔʲdɐ
দিন,d̪in̪ɔ,দিন,d̪ɪn
পরে,pɔre,পর,pɔɾ
পারুল,parul̪ɔ,পারুল,pɐɾul
নিজেই,n̪id͡ʑei,নিজেই,nɪɟe͡ɪ̯
"জানাল,","d͡ʑan̪al̪ɔ,",কইলো,ko͡ɪ̯lo
বইটা,bita,বইডা,bo͡ɪ̯dɐ
পাওয়া,paoe̯a,পাওয়া,pɐ͡o̯ʷɐ
গেছে,ɡet͡ɕʰe,গ্যাছে,gɛcʰe
এক,ekɔ,এউক্কা,ɛ͡u̯kkɐ
বই,bi,বই,bo͡ɪ̯
নিয়ে,n̪ie̯e,লইয়া,lɔ͡ɪ̯ʲɐ
এত,et̪ɔ,এত,ɛt̪o
ঘটনা,̤ɡ̤ɔtɔn̪a,ঘটনা,gʱɔtonɐ
ঘটে,̤ɡ̤ɔte,ঘইটটা,gʱɔ͡ɪ̯ttɐ
যাবে,d͡zabe,যাইবে,ɟɐ͡ɪ̯be
সে,s̪e,হ্যায়,hɛe̯
না,n̪a,না,nɐ
