bangla_speech_word,bangla_speech_ipa,regional_word,regional_ipa
কি,ki,কি,kɪ
পড়িয়েছে?,pɔɽie̯et͡ɕʰe?,ফড়াইছন,pʰɔɽɐ͡ɪ̯cʰɔn
আমার,amarɔ,আমার,ɐmɐɾ
আগের,aɡerɔ,আগের,ɐgeɾ
কোনো,kon̪o,কোনো,kono
কথা,kɔt̪ʰa,মাত,mɐt̪
কিছুই,kit͡ɕʰui,কিছুই,kɪcʰu͡ɪ̯
মনে,mɔn̪e,মানে,mɐne
নেই,n̪ei,নাই,nɐ͡ɪ̯
তুমি,t̪umi,তুমি,t̪umɪ
এত,et̪ɔ,এত,ɛt̪o
অমনোযোগী,omn̪od͡zoɡi,অমনোযোগী,ɔmonoɟogɪ
হলে,hɔl̪e,অইলে,ɛ͡ɪ̯le
পরিক্ষায়,pɔrikʂae̯ɔ,পরিক্ষায়,poɾɪkkʰɐe̯
ভালো,b̤al̪o,ভালা,bʱɐlɐ
ফলাফল,ɸɔl̪aɸɔl̪ɔ,ফলাফল,pʰɔlɐpʰɔl
করবে,kɔrɔbe,করবা,koɾbɐ
না,n̪a,কেমনে,kɛmone
এই,ei,এই,e͡ɪ̯
বিষয়ে,biʂe̯e,বিষয়ে,bɪʃɔʲe
কি,ki,কিতা,kɪt̪ɐ
করতে,kɔrɔt̪e,করতাম,koɾt̪ɐm
পারি,pari,ফারি,pʰɐɾɪ
আমি?,ami?,আমি?,ɐmɪ?
হায়রে,hae̯re,হায়রে,hɐʲɾe
মানুষ,man̪uʂɔ,মানুষ,mɐnuʃ
একজন,ekɔd͡ʑɔn̪ɔ,একজন,ɛkɟon
আরেকজনের,arekɔd͡ʑɔn̪erɔ,আরেকজনের,ɐɾekɟɔneɾ
প্রতি,prɔt̪i,প্রতি,pɾot̪ɪ
হিংসা,hiŋs̪a,হিংসা,hɪŋʃɐ
করে,kɔre,করইন,koɾɪn
আমি,ami,আমি,ɐmɪ
আমার,amarɔ,আমার,ɐmɐɾ
বাসার,bas̪arɔ,বাসার,bɐʃɐɾ
সামনের,s̪amn̪erɔ,সামনর,ʃɐmnɔɾ
খেলার,kʰel̪arɔ,খেলার,xelɐɾ
মাঠে,matʰe,মাঠো,mɐtʰo
খেলি,kʰel̪i,খেলি,xelɪ
আম,amɔ,আম,ɐm
দিয়ে,d̪ie̯e,দিয়া,d̪ɪʲɐ
শরবত,ɕɔrɔbɔt̪ɔ,শরবত,ʃɔɾbot̪
বানিয়ে,ban̪ie̯e,বানিয়া,bɐnɪʲɐ
খাও,kʰao,খাও,kʰɐ͡o̯
ঠাণ্ডা,tʰanda,ঠান্ডা,tʰɐndɐ
শরবত,ɕɔrɔbɔt̪ɔ,শরবত,ʃɔɾbot̪
খেলে,kʰel̪e,খাইলে,kʰɐ͡ɪ̯le
ভালো,b̤al̪o,ভালো,bʱɐlo
লাগবে,l̪aɡbe,লাগবো,lɐgbo
তোমার,t̪omarɔ,তোমার,t̪omɐɾ
এতো,et̪o,এতো,et̪o
চিন্তা,t͡ɕin̪t̪a,চিন্তা,cɪnt̪ɐ
করা,kɔra,করা,kɔɾɐ
লাগবে,l̪aɡbe,লাগবো,lɐgbo
না,n̪a,না,nɐ
নিজেরে,n̪id͡ʑere,নিজরটা,nɪɟɔɾtɐ
নিয়ে,n̪ie̯e,নিয়া,nɪʲɐ
ভাবো,b̤abo,ভাবো,bʱɐbo
আমকে,amke,আমকে,ɐmke
আমাদের,amad̪erɔ,আমাদের,ɐmɐd̪eɾ
দেশে,d̪eɕe,দেশো,d̪eʃo
‘ফলের,‘ɸɔl̪erɔ,'ফলের,'pʰɔleɾ
রাজা’,rad͡ʑa’,রাজা',ɾɐɟɐ'
বলা,bɔl̪a,বলা,bɔlɐ
হয়,he̯ɔ,হয়,hɔe̯
তুমি,t̪umi,তুমি,t̪umɪ
দেখতে,d̪ekʰt̪e,দেখতে,d̪ekʰt̪e
সুন্দর,s̪un̪d̪ɔrɔ,সুন্দর,ʃund̪ɔɾ
না,n̪a,না,nɐ
হলেও,hɔl̪eo,হলেও,hole͡o̯
আমি,ami,আমি,ɐmɪ
তোমাকেই,t̪omakei,তোমাকেই,t̪omɐke͡ɪ̯
চাই,t͡ɕai,চাই,cɐ͡ɪ̯
সেখানে,s̪ekʰan̪e,সেখানে,ʃekʰɐne
অনেক,on̪ekɔ,বহুত,bohut̪
পুলিশ,pul̪iɕɔ,পুলিশ,pulɪʃ
দেখে,d̪ekʰe,দেইখ্খা,d̪e͡ɪ̯kʰkʰɐ
বাসার,bas̪arɔ,বাসার,bɐʃɐɾ
দিকে,d̪ike,দিকে,d̪ɪke
ফিরছিলাম,ɸirt͡ɕʰil̪am,আইফরছিলাম,ɐ͡ɪ̯pʰɔɾcʰɪlɐm
আমি,ami,আমি,ɐmɪ
চলে,t͡ɕɔl̪e,চলে,cɔle
যাচ্ছি,d͡zat͡ɕt͡ɕʰi,যাইয়ার,ɟɐ͡ɪ̯ʲɐɾ
তোমাকে,t̪omake,তোমারে,t̪omɐɾe
আর,arɔ,আর,ɐɾ
কোন,kon̪ɔ,কোনো,kono
দিন,d̪in̪ɔ,দিন,d̪ɪn
ফোন,ɸon̪ɔ,ফোন,pʰon
দিয়ে,d̪ie̯e,দিয়া,d̪ɪʲɐ
বলবোনা,bɔl̪ɔbon̪a,বলবোনা,bolobonɐ
একটু,ektu,একটু,ektu
সময়,s̪ɔme̯ɔ,সময়,ʃɔmɔe̯
দাও,d̪ao,দাও,d̪ɐ͡o̯
বুঝে,bud͡ʑ̤e,বুইঝ্ঝা,bu͡ɪ̯ɟʱɐ
উঠতে,utʰt̪e,উঠতে,utʰt̪e
পারছিলাম,part͡ɕʰil̪amɔ,ফারছিলাম,pʰɐɾcʰɪlɐm
না,n̪a,না,nɐ
কী,ki,কিতা,kɪt̪ɐ
করবো,kɔrɔbo,করমো,kɔɾmo
তোমার,t̪omarɔ,তোমার,t̪omɐɾ
সব,s̪ɔbɔ,হখল,hɔkʰl
কথা,kɔt̪ʰa,মাত,mɐt̪
ঠিক,tʰikɔ,টিক,tɪk
আছে,at͡ɕʰe,আছে,ɐcʰe
আমি,ami,আমি,ɐmɪ
ভালো,b̤al̪o,ভালা,bʱɐlɐ
ছেলে,t͡ɕʰel̪e,ফুয়া,pʰuʲɐ
বিয়ের,bie̯erɔ,বিয়ার,bɪʲɐɾ
জন্য,d͡ʑɔn̪d͡zɔ,লাগি,lɐgɪ
আব্বা,abba,আব্বা,ɐbbɐ
আমার,amarɔ,আমার,ɐmɐɾ
মেয়ে,mee̯e,ফুড়ি,pʰuɽɪ
খুজতাসে,kʰud͡ʑt̪as̪e,তুকাইরা,t̪ukɐ͡ɪ̯ɾɐ
আম্মা,amma,আম্মা,ɐmmɐ
আমাকে,amake,আমারে,ɐmɐɾe
গতকাল,ɡɔt̪ɔkal̪ɔ,গতকাইল,gɔt̪okɐ͡ɪ̯l
একটা,ekta,একটা,ɛktɐ
ছেলের,t͡ɕʰel̪erɔ,ফুয়ার,pʰuʲɐɾ
সাথে,s̪at̪ʰe,লগে,lɔge
দেখা,d̪ekʰa,দেখা,d̪ɛkʰɐ
করতে,kɔrɔt̪e,করতাম,koɾt̪ɐm
বলেছিলও,bɔl̪et͡ɕʰil̪o,কইছলা,ko͡ɪ̯cʰɔlɐ
ছেলেটিকে,t͡ɕʰel̪etike,ফুয়া,pʰuʲɐ
আমার,amarɔ,টারে,tɐɾe
ভাল,b̤al̪ɔ,আমার,ɐmɐɾ
লেগেছে,l̪eɡet͡ɕʰe,ভালা,bʱɐlɐ
ছেলেটি,t͡ɕʰel̪eti,ফুয়াটায়,pʰuʲɐtɐe̯
হয়ত,he̯ɔt̪ɔ,কিবা,kɪbɐ
অন্য,on̪d͡zɔ,আরোখ,ɐɾokʰ
কোনও,kon̪o,ফুড়িরে,pʰuɽɪɾe
মেয়েকে,mee̯eke,ভালা,bʱɐlɐ
ভালবাসে,b̤al̪bas̪e,পায়,pɐe̯
মেয়েটি,mee̯eti,ফুড়িটায়,pʰuɽɪtɐe̯
ছেলেটার,t͡ɕʰel̪etarɔ,ফুয়াটার,pʰuʲɐtɐɾ
অপেক্ষায়,opekʂae̯ɔ,অপেক্ষাত,ɔpekkʰɐt̪
থাকে,t̪ʰake,থাকে,t̪ʰɐke
ছেলেটি,t͡ɕʰel̪eti,ফুয়াটায়,fuʲɐtɐe̯
কেন,ken̪ɔ,কিতার,kɪt̪ɐɾ
যে,d͡ze,লাগি,lɐgɪ
মেয়েটার,mee̯etarɔ,যে,ze
মনের,mɔn̪erɔ,ফুড়িটার,fuɽɪtɐɾ
কথা,kɔt̪ʰa,মনর,monoɾ
বুঝে,bud͡ʑ̤e,কথা,kɔt̪ʰɐ
না,n̪a,বুঝলো,buzʱlo
মেয়েটি,mee̯eti,ফুড়িটায়,pʰuɽɪtɐe̯
হয়ত,he̯ɔt̪ɔ,কিবা,kɪbɐ
ছেলেটাকে,t͡ɕʰel̪etake,তাইর,t̪ɐ͡ɪ̯ɾ
তাঁর,t̪ɔ̃rɔ,মনর,monoɾ
মনের,mɔn̪erɔ,কতা,kɔt̪ɐ
কথা,kɔt̪ʰa,ভালা,bʱɐlɐ
ভাল,b̤al̪ɔ,খরি,kʰoɾɪ
ভাবে,b̤abe,ফুয়াটারে,pʰuʲɐtɐɾe
বুঝাতে,bud͡ʑ̤at̪e,বুজাইতো,buɟɐ͡ɪ̯t̪o
পারেনাই,paren̪ai,পারছে,pɐɾcʰe
হয়ত,he̯ɔt̪ɔ,কুনো,kuno
কোন,kon̪ɔ,এখদিন,ekʰd̪ɪn
একদিন,ekd̪in̪ɔ,ফুয়াটা,pʰuʲɐtɐ
ছেলেটি,t͡ɕʰel̪eti,ফুড়িটারে,pʰuɽɪtɐɾe
মেয়েটাকে,mee̯etake,ভালা,bʱɐlɐ
ভালবাসবে,b̤al̪bas̪ɔbe,পাইবো,pɐ͡ɪ̯bo
তুমি,t̪umi,তুমি,t̪umɪ
আমাকে,amake,দয়া,d̪ɔʲɐ
দয়া,d̪e̯a,খরি,kʰoɾɪ
করে,kɔre,আমারে,ɐmɐɾe
আর,arɔ,আর,ɐɾ
বিরক্ত,birɔkt̪ɔ,বিরক্ত,bɪɾokt̪o
করো,kɔro,খরিও,kʰoɾɪ͡o̯
না,n̪a,না,nɐ
সে,s̪e,হে,he
তাকে,t̪ake,তাইরে,t̪ɐ͡ɪ̯ɾe
অনেক,on̪ekɔ,অনেক,ɔnek
বিরক্ত,birɔkt̪ɔ,বিরখতো,bɪɾokʰt̪o
করে,kɔre,করে,koɾe
তাকে,t̪ake,তুয়ারে,t̪uʲɐɾe
নিয়ে,n̪ie̯e,লইয়া,lɔ͡ɪ̯ʲɐ
আমি,ami,মুই,mu͡ɪ̯
আমার,amarɔ,আমার,ɐmɐɾ
গ্রামের,ɡɔramerɔ,গ্রামোর,gɾɐmoɾ
বাড়িতে,baɽit̪e,বাড়িত,bɐɽɪt̪o
ঘুরতে,̤ɡ̤urt̪e,পাখানিত,pɐkʰɐnɪt̪o
যেতে,d͡zet̪e,যাইতে,ɟɐ͡ɪ̯t̪e
চাই,t͡ɕai,চাই,cɐ͡ɪ̯
এইবার,eibarɔ,ইবার,ɪbɐɾ
ছুটিতে,t͡ɕʰutit̪e,ছুটিত,cʰutɪt̪o
সিলেট,s̪il̪etɔ,সিলেট,sɪlet
ঘুরতে,̤ɡ̤urt̪e,ঘুরাত,gʱuɾɐt̪
যাব,d͡zab,যাইমু,zɐ͡ɪ̯mu
আমি,ami,মুই,mu͡ɪ̯
যাকে,d͡zake,যারে,ɟɐɾe
ভালবাসি,b̤al̪bas̪i,ভালা,bʱɐlɐ
সে,s̪e,পাই,pɐ͡ɪ̯
সিলেটে,s̪il̪ete,হে,he
থাকে,t̪ʰake,সিলেট,sɪlet
আমার,amarɔ,আমার,ɐmɐɾ
এখন,ekʰɔn̪ɔ,এখন,ɛkʰon
বইটা,bita,বই,bo͡ɪ̯
লাগবে,l̪aɡbe,ইগু,ɪgu
নাহ,n̪ahɔ,লাগতো,lɐgt̪o
তুমি,t̪umi,তুমি,t̪umɪ
কি,ki,কিতা,kɪt̪ɐ
এই,ei,অউ,ɔ͡u̯
বইটি,biti,বইটা,bo͡ɪ̯tɐ
পড়তে,pɔɽɔt̪e,পড়তায়,pɔɽt̪ɐe̯
চাও,t͡ɕao,চাও,cɐ͡o̯
?,?,নি?,nɪ?
সে,s̪e,হে,he
কি,ki,কিতা,kɪt̪ɐ
এই,ei,এখন,ɛkʰon
বইটি,biti,বইটা,bo͡ɪ̯tɐ
পড়তে,pɔɽɔt̪e,পড়তো,pɔɽt̪o
চায়,t͡ɕae̯ɔ,চার,cɐɾ
?,?,নি?,nɪ?
আপনি,apn̪i,আফনে,ɐcʰone
কি,ki,কিতা,kɪt̪ɐ
এই,ei,অউ,ɔ͡u̯
বইটি,biti,বইটা,bo͡ɪ̯tɐ
পড়তে,pɔɽɔt̪e,পড়তা,pɔɽt̪ɐ
চান,t͡ɕan̪ɔ,চাইন,cɐ͡ɪ̯n
?,?,নি?,nɪ?
আমার,amarɔ,আমার,ɐmɐɾ
বই,bi,বই,bo͡ɪ̯
পরতে,pɔrɔt̪e,পড়তে,poɽt̪e
অনেক,on̪ekɔ,অনেক,ɔnek
ভাল,b̤al̪ɔ,ভালা,bʱɐlɐ
লাগে,l̪aɡe,লাগে,lɐge
তোমার,t̪omarɔ,তুমার,t̪umɐɾ
আমাকে,amake,আমারে,ɐmɐɾe
চিনতে,t͡ɕin̪t̪e,চিনা,cɪnɐ
হবে,hɔbe,লাগের,lɐgeɾ
না,n̪a,না,nɐ
অনেক,on̪ekɔ,বাক্কা,bɐkkɐ
রাত,rat̪ɔ,রাইত,ɾɐ͡ɪ̯t̪o
হয়েছে,he̯et͡ɕʰe,অই,ɔ͡ɪ̯
এখন,ekʰɔn̪ɔ,গেছে,gecʰe
ঘুমিয়ে,̤ɡ̤umie̯e,এখন,ɛkʰon
যাও,d͡zao,গুমাই,gumɐ͡ɪ̯
তোমাকে,t̪omake,তুমার,t̪umɐɾ
পড়ালেখা,pɔɽal̪ekʰa,পড়া,pɔɽɐ
করতে,kɔrɔt̪e,লাগবো,lɐgbo
তোমার,t̪omarɔ,তুমার,t̪umɐɾ
পড়ালেখা,pɔɽal̪ekʰa,কিতা,kɪt̪ɐ
করতে,kɔrɔt̪e,পড়ালেখা,pɔɽɐlexɐ
ভাল,b̤al̪ɔ,ভালা,vɐlɐ
লাগে,l̪aɡe,লাগে,lɐge
না?,n̪a?,নানি?,nɐnɪ?
আমাকে,amake,আমারে,ɐmɐɾe
পড়ালেখা,pɔɽal̪ekʰa,পড়ালেখা,pɔɽɐlexɐ
করতে,kɔrɔt̪e,খরা,xɔɾɐ
হবে,hɔbe,লাগবো,lɐgbo
সে,s̪e,হে,he
অনেক,on̪ekɔ,অনেক,ɔnek
ভালো,b̤al̪o,ভালা,bʱɐlɐ
রান্না,ran̪n̪a,রান্ধে,ɾɐnd̪ʱe
আমি,ami,মুই,mu͡ɪ̯
একটি,ekti,একটা,ɛktɐ
বিদ্যালয়,bid̪d͡zal̪e̯ɔ,স্কুলো,skulo
পড়ালেখা,pɔɽal̪ekʰa,পড়ি,poɽɪ
আমার,amarɔ,আমার,ɐmɐɾ
ছোট,t͡ɕʰotɔ,হুরু,huɾu
বোন,bon̪ɔ,বইন,bo͡ɪ̯n
একটি,ekti,একটা,ɛktɐ
বিদ্যালয়ে,bid̪d͡zal̪e̯e,স্কুলো,skulo
পড়ে,pɔɽe,পড়ে,pɔɽe
আমার,amarɔ,আমার,ɐmɐɾ
ছোট,t͡ɕʰotɔ,হুুরু,huɾu
ভাই,b̤ai,ভাই,bʱɐ͡ɪ̯
একটি,ekti,একটা,ɛktɐ
বিদ্যালয়ে,bid̪d͡zal̪e̯e,স্কুলো,skulo
পড়ালেখা,pɔɽal̪ekʰa,পড়ে,pɔɽe
আমার,amarɔ,আমার,ɐmɐɾ
বিদ্যালয়ে,bid̪d͡zal̪e̯e,স্কুল,skul
যেতে,d͡zet̪e,যাইতে,ɟɐ͡ɪ̯t̪e
ভাল,b̤al̪ɔ,ভালা,bʱɐlɐ
লাগে,l̪aɡe,লাগে,lɐge
না,n̪a,না,nɐ
আমার,amarɔ,আমার,ɐmɐɾ
বিয়ের,bie̯erɔ,বিয়ার,bɪʲɐɾ
বয়স,be̯ɔs̪ɔ,বয়স,bɔʲoʃ
পার,parɔ,পারই,pɐɾɪ
হয়ে,he̯e,যার,ɟɐɾ
আহারে,ahare,ইশ,ɪʃ
তোমার,t̪omarɔ,তুমার,t̪umɐɾ
মনে,mɔn̪e,মনো,mono
কতো,kɔt̪o,কতো,kɔt̪o
দুঃখ,d̪uঃkʰɔ,দুক,d̪uk
আমি,ami,মুই,mu͡ɪ̯
ঘুমাতে,̤ɡ̤umat̪e,গুমানিত,gumɐnɪt̪o
যাবো,d͡zabo,যাইতাম,ɟɐ͡ɪ̯t̪ɐm
আমি,ami,মুই,mu͡ɪ̯
নাচতে,n̪at͡ɕt̪e,নাচতাম,nɐct̪ɐm
পারি,pari,পারি,pɐɾɪ
আমি,ami,মুই,mu͡ɪ̯
সাঁতার,s̪ɔ̃t̪arɔ,হাতার,hɐt̪ɐɾ
কাটতে,katt̪e,দিতে,d̪ɪt̪e
পছন্দ,pɔt͡ɕʰɔn̪d̪ɔ,ভালা,bʱɐlɐ
করি,kɔri,পাই,pɐ͡ɪ̯
আমি,ami,মুই,mu͡ɪ̯
তোমার,t̪omarɔ,তুমার,t̪umɐɾ
বাসায়,bas̪ae̯ɔ,বাড়িত,bɐɽɪt̪o
ঘুরতে,̤ɡ̤urt̪e,পাখানিত,pɐkʰɐnɪt̪o
আসবো,as̪bo,আইমু,ɐ͡ɪ̯mu
সে,s̪e,হে,he
তার,t̪arɔ,তার,t̪ɐɾ
গ্রামের,ɡɔramerɔ,গাউত,gɐ͡u̯t̪o
বাড়িতে,baɽit̪e,পাখানিত,pɐkʰɐnɪt̪o
ঘুরতে,̤ɡ̤urt̪e,গেছে,gecʰe
আমার,amarɔ,আমার,ɐmɐɾ
বন্ধু,bɔn̪d̪̤u,বন্ধু,bond̪ʱu
মানসিক,man̪s̪ikɔ,মানসিক,mɐnoʃɪk
ভাবে,b̤abe,ভাবে,bʱɐbe
দুর্বল,d̪urbɔl̪ɔ,দুর্বল,d̪uɾbol
এমন,emɔn̪ɔ,ইলান,ɪlɐn
অবস্থায়,obɔs̪t̪ʰae̯ɔ,অবস্থাত,ɔbost̪ʰɐt̪
তার,t̪arɔ,তার,t̪ɐɾ
কি,ki,কিতা,kɪt̪ɐ
করা,kɔra,খরা,xɔɾɐ
উচিত,ut͡ɕit̪ɔ,উছিত,ucʰɪt̪o
আমার,amarɔ,আমার,ɐmɐɾ
দুইটি,d̪uiti,দুই,d̪u͡ɪ̯
বাবু,babu,হুরুতা,huɾut̪ɐ
আছে,at͡ɕʰe,আছে,ɐcʰe
আমার,amarɔ,আমার,ɐmɐɾ
স্বামীকে,s̪bamike,জামাইরে,ɟɐmɐ͡ɪ̯ɾe
আমি,ami,মুই,mu͡ɪ̯
খুব,kʰubɔ,খুব,kʰub
ভালোবাসি,b̤al̪obas̪i,ভালা,bʱɐlɐ
অনেক,on̪ekɔ,বাক্কাদিন,bɐkkɐd̪ɪn
দিন,d̪in̪ɔ,পরে,pɔɾe
পর,pɔrɔ,আফনার,ɐpʰnɐɾ
আপনার,apn̪arɔ,লগে,lɔge
সাথে,s̪at̪ʰe,দেখা,d̪ɛkʰɐ
আপনি,apn̪i,আফনে,ɐcʰone
কেমন,kemɔn̪ɔ,কিলান,kɪlɐn
আছেন,at͡ɕʰen̪ɔ,আছইন,ɐcʰo͡ɪ̯n?
আপনার,apn̪arɔ,আফনার,ɐpʰnɐɾ
কি,ki,কিতা,kɪt̪ɐ
আমার,amarɔ,আমার,ɐmɐɾ
কথা,kɔt̪ʰa,কথা,kɔt̪ʰɐ
মনে,mɔn̪e,মনো,mono
আছে,at͡ɕʰe,আছে,ɐcʰe
এখনও,ekʰn̪o,নি,nɪ
?,?,এখনো?,ɛkʰono?
আমার,amarɔ,আমার,ɐmɐɾ
পড়ালেখা,pɔɽal̪ekʰa,পড়ালেখা,pɔɽɐlexɐ
করতে,kɔrɔt̪e,খরতাম,xoɾt̪ɐm
ভালো,b̤al̪o,ভালা,vɐlɐ
লাগে,l̪aɡe,লাগে,lɐge
নাহ,n̪ahɔ,না,nɐ
আমার,amarɔ,আমার,ɐmɐɾ
বিদেশে,bid̪eɕe,বিদেশ,bɪd̪eʃ
গিয়ে,ɡie̯e,গিয়া,gɪʲɐ
পড়ালেখা,pɔɽal̪ekʰa,পড়ালেখা,pɔɽɐlexɐ
করার,kɔrarɔ,করার,kɔɾɐɾ
স্বপ্ন,s̪bɔpn̪ɔ,সফনো,ʃɔpʰɔno
আপনার,apn̪arɔ,আফনার,ɐpʰnɐɾ
সাথে,s̪at̪ʰe,লগে,lɔge
কথা,kɔt̪ʰa,মাতিয়া,mɐt̪ɪʲɐ
বলে,bɔl̪e,অনেখ,ɔnekʰo
অনেক,on̪ekɔ,ভালা,bʱɐlɐ
ভালো,b̤al̪o,লাগলো,lɐglo
অনেকে,on̪eke,বহুতে,bohut̪e
বলে,bɔl̪e,কইন,ko͡ɪ̯n
প্রেম,premɔ,পেরেম,peɾem
করলে,kɔrɔl̪e,করলে,koɾle
মানুষ,man̪uʂɔ,মানুষ,mɐnuʃ
বোকা,boka,বুকা,bukɐ
হয়,he̯ɔ,অই,ɔ͡ɪ̯
অনেকে,on̪eke,বহুতে,bohut̪e
আরো,aro,আরো,ɐɾo
বলে,bɔl̪e,কইন,ko͡ɪ̯n
যে,d͡ze,যে,ɟe
বিয়ে,bie̯e,বিয়া,bɪʲɐ
করলে,kɔrɔl̪e,করলে,koɾle
মানুষ,man̪uʂɔ,মানুষ,mɐnuʃ
নাকি,n̪aki,বুলে,bule
গাধা,ɡad̪̤a,গাধা,gɐd̪ʱɐ
হয়,he̯ɔ,অই,ɔ͡ɪ̯
একজন,ekɔd͡ʑɔn̪ɔ,একজন,ɛkɟon
লোক,l̪okɔ,লোক,lok
মারা,mara,মারা,mɐɾɐ
গেছেন,ɡet͡ɕʰen̪,গেছইন,gecʰo͡ɪ̯n
তুমি,t̪umi,তুমি,t̪umɪ
এত,et̪ɔ,অতো,ɔt̪o
গরীব,ɡɔribɔ,গরীব,goɾɪb
আগে,aɡe,আগে,ɐge
কেন,ken̪ɔ,কইলায়,ko͡ɪ̯lɐe̯
বলোনি,bɔl̪on̪i,না,nɐ
আমি,ami,মুই,mu͡ɪ̯
আগেই,aɡei,আগেউ,ɐge͡u̯
বলেছি,bɔl̪et͡ɕʰi,কইছি,ko͡ɪ̯cʰɪ
তুমি,t̪umi,তুমি,t̪umɪ
ছাড়া,t͡ɕʰaɽa,ছাড়া,cʰɐɽɐ
এই,ei,দুনিয়াত,d̪unɪʲɐt̪
পৃথিবীতে,pɽit̪ʰibit̪e,আমার,ɐmɐɾ
আমার,amarɔ,আর,ɐɾ
আর,arɔ,কুনুতা,kunut̪ɐ
কিছুই,kit͡ɕʰui,নাই,nɐ͡ɪ̯
মনের,mɔn̪erɔ,মনর,monoɾ
ভালোবাসা,b̤al̪obas̪a,ভালোবাসা,vɐlobɐʃɐ
চিরদিন,t͡ɕird̪in̪ɔ,চিরদিন,cɪɾod̪ɪn
থেকে,t̪ʰeke,থাকি,t̪ʰɐkɪ
যাবে,d͡zabe,যাইবো,zɐ͡ɪ̯bo
জীবনের,d͡ʑibn̪erɔ,জীবনো,ɟɪbɔno
কিছুটা,kit͡ɕʰuta,কিছুটা,kɪcʰutɐ
পথ,pɔt̪ʰɔ,পথ,pɔt̪ʰ
একা,eka,এখলা,ekʰlɐ
চলা,t͡ɕɔl̪a,চলা,cɔlɐ
তেমন,t̪emɔn̪ɔ,তেমন,t̪ɛmon
কঠিন,kɔtʰin̪ɔ,কঠিন,kotʰɪn
নয়,n̪e̯ɔ,কিচ্ছু,kɪccʰu
জীবন,d͡ʑibɔn̪ɔ,জীবন,ɟɪbɔn
হলো,hɔl̪o,অইলো,ɔ͡ɪ̯lo
বাঁচার,bɔ̃t͡ɕarɔ,বাঁচার,bɐ̃cɐɾ
জন্য,d͡ʑɔn̪d͡zɔ,লাগি,lɐgɪ
মন,mɔn̪ɔ,মন,mon
হলো,hɔl̪o,অইলো,ɔ͡ɪ̯lo
দেবার,d̪ebarɔ,দেওয়ার,d̪e͡o̯ʷɐɾ
জন্য,d͡ʑɔn̪d͡zɔ,লাগি,lɐgɪ
ভালবাসা,b̤al̪bas̪a,ভাালাপাওয়া,bʱɐlɐpɐ͡o̯ʷɐ
হলো,hɔl̪o,অইলো,ɔ͡ɪ̯lo
সারা,s̪ara,সারাজীবন,ʃɐɾɐɟɪbɔn
জীবন,d͡ʑibɔn̪ɔ,লগে,lɔge
পাশে,paɕe,থাকা,t̪ʰɐkɐ
আমি,ami,তুমারে,t̪umɐɾe
কিছু,kit͡ɕʰu,ছাড়া,cʰɐɽɐ
ভাবতে,b̤abt̪e,মুই,mu͡ɪ̯
পারিনা,parin̪a,কুনতা,kunt̪ɐ
তোমায়,t̪omae̯ɔ,ভাবতাম,bʱɐbt̪ɐm
ছাড়া,t͡ɕʰaɽa,ফারি,pʰɐɾɪ
আমি,ami,তুমার,t̪umɐɾ
কিছু,kit͡ɕʰu,নাম,nɐm
লিখতে,l̪ikʰt̪e,ছাড়া,cʰɐɽɐ
পারিনা,parin̪a,মুই,mu͡ɪ̯
তোমার,t̪omarɔ,কুনতা,kunt̪ɐ
নাম,n̪amɔ,লেখতাম,lekʰt̪ɐm
ছাড়া,t͡ɕʰaɽa,ফারিয়ার,pʰɐɾɪʲɐɾ
আমি,ami,মুই,mu͡ɪ̯
কিছু,kit͡ɕʰu,তুমারে,t̪umɐɾe
বুঝতে,bud͡ʑ̤t̪e,ছাড়া,cʰɐɽɐ
চাইনা,t͡ɕain̪a,কুনতা,kunt̪ɐ
তোমায়,t̪omae̯ɔ,বুঝতাম,buɟʱt̪ɐm
ছাড়া,t͡ɕʰaɽa,চাই,cɐ͡ɪ̯
ভালবাসায়,b̤al̪bas̪ae̯ɔ,পিরিত,pɪɾɪt̪o
এমন,emɔn̪ɔ,ইলান,ɪlɐn
কেন,ken̪ɔ,কেনে,kene
হয়?,he̯ɔ?,অয়?,ɔe̯?
যখন,d͡zɔkʰɔn̪ɔ,যেব্‌লাকু,ɟeblɐku
ছেলে,t͡ɕʰel̪e,ফুয়া,pʰuʲɐ
বুঝে,bud͡ʑ̤e,বুঝে,buɟʱe
তখন,t̪ɔkʰɔn̪ɔ,হেব্‌লাকু,heblɐku
মেয়ে,mee̯e,ফুড়িয়ে,pʰuɽɪʲe
বুঝেনা,bud͡ʑ̤en̪a,বুঝে,buɟʱe
ভালোবাসি,b̤al̪obas̪i,ভালা,vɐlɐ
তোমাকে,t̪omake,পাই,pɐ͡ɪ̯
বলা,bɔl̪a,ইকান,ɪkɐn
বাকি,baki,তুমারে,t̪umɐɾe
আমার,amarɔ,মোর,moɾ
খুব,kʰubɔ,বাক্কা,bɐkkɐ
গরম,ɡɔrɔmɔ,গরম,gɔɾom
লাগছে,l̪aɡt͡ɕʰe,লাগের,lɐgeɾ
তোমার,t̪omarɔ,তুমার,t̪umɐɾ
কি,ki,গরম,gɔɾom
গরম,ɡɔrɔmɔ,লাগের,lɐgeɾ
লাগছে,l̪aɡt͡ɕʰe,নি?,nɪ?
আপনার,apn̪arɔ,আফনার,ɐpʰnɐɾ
কি,ki,কিতা,kɪt̪ɐ
গরম,ɡɔrɔmɔ,গরম,gɔɾom
