bangla_speech_word,bangla_speech_ipa,regional_word,regional_ipa
বুঝলাম,bud͡ʑ̤l̪amɔ,বুঝিলাম,buzʱɪlɐm
যে,d͡ze,যে,ze
আমরা,amra,আই,ɐ͡ɪ̯
একে,eke,একে,eke
অপরকে,opɔrɔke,অফরকে,ɔfɔɾke
চাই,t͡ɕai,চাইর,cɐ͡ɪ̯ɾ
প্রথম,prɔt̪ʰɔmɔ,ফ্রথম,fɾot̪ʰom
দিকে,d̪ike,আই,ɐ͡ɪ̯
আমি,ami,হারাফ,hɐɾɐf
খারাপ,kʰarapɔ,আসরন,ɐʃɾɔn
ব্যবহার,bd͡zɔbɔharɔ,গইত্তেম,gɪt̪t̪em
তাকে,t̪ake,তারে,t̪ɐɾe
আমি,ami,আই,ɐ͡ɪ̯
বলে,bɔl̪e,হইলাম,ho͡ɪ̯lɐm
নিছিলাম,n̪it͡ɕʰil̪amɔ,যে,ze
যে,d͡ze,আত্তুন,ɐt̪t̪un
আমার,amarɔ,তোওয়ারে,t̪o͡o̯ʷɐɾe
তোমাকে,t̪omake,বিশ্বাস,bɪʃʃɐʃ
বিশ্বাস,biɕbas̪ɔ,গইত্তে,gɪt̪t̪e
করতে,kɔrɔt̪e,সময়,ʃɔmɔe̯
সময়,s̪ɔme̯ɔ,লাইবো,lɐ͡ɪ̯bo
সে,s̪e,সে,ʃe
বলছিলো,bɔl̪ɔt͡ɕʰil̪o,হইয়েদে,ho͡ɪ̯ʲed̪e
সমস্যা,s̪ɔmɔs̪d͡za,সমইস্যা,ʃɔmɪʃʃɐ
নাই,n̪ai,নাই,nɐ͡ɪ̯
আমি,ami,আই,ɐ͡ɪ̯
তোমার,t̪omarɔ,তোওয়ার,t̪o͡o̯ʷɐɾ
পাশে,paɕe,ডাহদ্দি,dɐhod̪d̪ɪ
আছি,at͡ɕʰi,আসি,ɐʃɪ
তোমার,t̪omarɔ,তোওয়ার,t̪o͡o̯ʷɐɾ
সব,s̪ɔbɔ,হতা,hɔt̪ɐ
কথা,kɔt̪ʰa,মানি,mɐnɪ
মেনে,men̪e,লইউম,lo͡ɪ̯͡u̯m
ঝে,d͡ʑ̤e,মাঝদ্দি,mɐzʱd̪d̪ɪ
মাঝে,mad͡ʑ̤e,ঝগড়া,zʱɔgɽɐ
ঝগড়া,d͡ʑ̤ɔɡɔɽa,অইতো,ɔ͡ɪ̯t̪o
হতো,hɔt̪o,আবার,ɐbɐɾ
কিন্তু,kin̪t̪u,সেই,ʃe͡ɪ̯
সেইদিনই,s̪eid̪in̪i,দিনত,d̪ɪnt̪o
সব,s̪ɔbɔ,থিক,t̪ʰɪk
ঠিক,tʰikɔ,অই,ɔ͡ɪ̯
হয়ে,he̯e,যাইতো,zɐ͡ɪ̯t̪o
সে,s̪e,সে,ʃe
আমার,amarɔ,ছোট্ট,cʰotto
ছোট,t͡ɕʰotɔ,ছোট্ট,cʰotto
ছোট,t͡ɕʰotɔ,পছন্দ,pɔcʰond̪o
পছন্দের,pɔt͡ɕʰɔn̪d̪erɔ,হেয়াল,heʲɐl
জিনিসও,d͡ʑin̪is̪o,রাখিতো,ɾɐkʰɪt̪o
দ্বিতীয়,d̪bit̪ie̯ɔ,আরেকজন,ɐɾekzɔn
জনকে,d͡ʑɔn̪ɔke,ফাইয়েরে,fɐ͡ɪ̯ʲeɾe
পেয়ে,pee̯e,নিজেরে,nɪzeɾe
নিজেকে,n̪id͡ʑeke,বহুত,bohut̪
খুব,kʰubɔ,ভাগ্যবতি,vɐggobot̪ɪ
ভাগ্যবতী,b̤aɡɔd͡zɔbɔt̪i,মনত,monot̪o
মনে,mɔn̪e,অইতো,ɔ͡ɪ̯t̪o
আমার,amarɔ,আর,ɐɾ
সাথে,s̪at̪ʰe,ফোয়ারিত,foʷɐɾɪt̪ɔ
বাজে,bad͡ʑe,হারাফ,hɐɾɐf
ব্যবহার,bd͡zɔbɔharɔ,ব্যবহার,bɛbohɐɾ
করতে,kɔrɔt̪e,গইরতো,gɪɾot̪o
ততোদিনে,t̪ɔt̪od̪in̪e,ততোদিনত,t̪ɔt̪od̪ɪnt̪o
আমি,ami,আই,ɐ͡ɪ̯
তার,t̪arɔ,তার,t̪ɐɾ
প্রতি,prɔt̪i,ফ্রতি,fɾot̪ɪ
অনেকটাই,on̪ektai,দুরবল,d̪uɾbol
দুর্বল,d̪urbɔl̪ɔ,অই,ɔ͡ɪ̯
হয়ে,he̯e,গিয়ি,gɪʲɪ
সে,s̪e,সে,ʃe
আমাকে,amake,আর,ɐɾ
ঝগড়া,d͡ʑ̤ɔɡɔɽa,ফোয়ারিত,foʷɐɾɪt̪ɔ
হলেই,hɔl̪ei,ঝগড়া,zʱɔgɽɐ
সব,s̪ɔbɔ,অইলেই,ɛ͡ɪ̯le͡ɪ̯
সময়,s̪ɔme̯ɔ,আরে,ɐɾe
অপমান,opman̪ɔ,অফমান,ɔfɔmɐn
করে,kɔre,গরে,goɾe
পরিবার,pɔribarɔ,ফরিবার,foɾɪbɐɾ
তুলে,t̪ul̪e,তুলিয়েরে,t̪ulɪʲeɾe
গালি,ɡal̪i,গাইল,gɐ͡ɪ̯l
দেয়,d̪ee̯,দে,d̪e
আমি,ami,আই,ɐ͡ɪ̯
দ্বিতীয়,d̪bit̪ie̯ɔ,আরো,ɐɾo
বার,barɔ,একবার,ɛkbɐɾ
ভালোবেসেও,b̤al̪obes̪eo,ভালোবাসিয়েরে,vɐlobɐʃɪʲeɾe
ঠকে,tʰɔke,ঠকি,tʰokɪ
গেছি,ɡet͡ɕʰi,গেইলাম,ge͡ɪ̯lɐm
তবে,t̪ɔbe,তবে,t̪ɔbe
আমি,ami,তারে,t̪ɐɾe
তাকে,t̪ake,আই,ɐ͡ɪ̯
এখনো,ekʰn̪o,এহনো,ehono
ভালোবাসি,b̤al̪obas̪i,ভালোবাসি,bʱɐlobɐʃɪ
তার,t̪arɔ,তার,t̪ɐɾ
দেয়া,d̪ee̯a,হতা,hɔt̪ɐ
কথা,kɔt̪ʰa,বাত্রা,bɐt̪ɾɐ
গুলা,ɡul̪a,মাঝদ্দি,mɐzʱd̪d̪ɪ
মাঝে,mad͡ʑ̤e,মনত,monot̪o
মাঝে,mad͡ʑ̤e,ফরিলে,foɾɪle
মনে,mɔn̪e,বহুত,bohut̪
পড়লে,pɔɽɔl̪e,আসি,ɐʃɪ
অনেক,on̪ekɔ,আইয়ে,ɐ͡ɪ̯ʲe
তার,t̪arɔ,তার,t̪ɐɾ
কি,ki,এক্কানো,ɛkkɐno
একটুও,ektuo,কি,kɪ
মনে,mɔn̪e,মনত,monot̪o
পড়ে,pɔɽe,নো,no
না,n̪a,ফরে,fɔɾe
আগের,aɡerɔ,আগের,ɐgeɾ
দিনের,d̪in̪erɔ,হতা?,hɔt̪ɐ?
সে,s̪e,সে,ʃe
কিভাবে,kib̤abe,কেনে,kene
পারলো,parl̪o,ফাইল্ল,fɐ͡ɪ̯ll
এতো,et̪o,এতো,et̪o
স্বপ্ন,s̪bɔpn̪ɔ,সপ্ন,ʃɔpno
দেখানোর,d̪ekʰan̪orɔ,দেহাইয়েরে,d̪ehɐ͡ɪ̯ʲeɾe
পরে,pɔre,আরে,ɐɾe
আমাকে,amake,ঠহাইতো?,tʰɔhɐ͡ɪ̯t̪o?
এখন,ekʰɔn̪ɔ,এহন,ehon
নিজেকেই,n̪id͡ʑekei,আর,ɐɾ
আর,arɔ,নিজেরে,nɪzeɾe
বিশ্বাস,biɕbas̪ɔ,বিশ্বাস,bɪʃʃɐʃ
করতে,kɔrɔt̪e,গরিন্নো,goɾɪnno
পারি,pari,ফারি,fɐɾɪ
কি,ki,কি,kɪ
ছিলাম,t͡ɕʰil̪amɔ,আসিলাম,ɐʃɪlɐm
আর,arɔ,কি,kɪ
কি,ki,অই,ɔ͡ɪ̯
হলাম,hɔl̪am,গিয়ি,gɪʲɪ
আমার,amarɔ,আর,ɐɾ
বিয়ের,bie̯erɔ,বিয়ার,bɪʲɐɾ
বয়স,be̯ɔs̪ɔ,বয়স,bɔʲoʃ
২২,২২,২২,22
মাস,mas̪,মাস,mɐʃ
আমার,amarɔ,আর,ɐɾ
৮,৮,৮,mɔ
মাসের,mas̪erɔ,মাসর,mɐʃoɾ
একটা,ekta,এক্কান,ɛkkɐn
ছেলে,t͡ɕʰel̪e,মরত,mɔɾot̪o
বাবু,babu,ফোয়া,foʷɐ
আছে,at͡ɕʰe,আসে,ɐʃe
এই,ei,এই,e͡ɪ̯
করোনায়,kɔron̪ae̯ɔ,হরনাত,hɔɾonɐt̪
অনার্স,on̪ars̪ɔ,অনার্স,ɔnɐɾs
ফাইনাল,ɸain̪al̪ɔ,ফাস,fɐs
ইয়ারে,ie̯are,ফাইনালত,fɐ͡ɪ̯nɐlɔt̪o
থাকাকালীন,t̪ʰakakal̪in̪ɔ,তাকিতেই,t̪ɐkɪt̪e͡ɪ̯
বিয়ে,bie̯e,বিয়া,bɪʲɐ
হয়ে,he̯e,অইয়ে,ɔ͡ɪ̯ʲe
যায়,d͡zae̯ɔ,আর,ɐɾ
আমি,ami,আই,ɐ͡ɪ̯
গনিতে,ɡɔn̪it̪e,গনিতের,gonɪt̪eɾ
অনার্স,on̪ars̪ɔ,উওরত,u͡o̯ɾɔt̪
করতেছিলাম,kɔrɔt̪et͡ɕʰil̪am,অনার্স,ɔnɐɾs
এদিকে,ed̪ike,এ,e
যার,d͡zarɔ,সাইডদ্দি,sɐ͡ɪ̯dod̪d̪ɪ
সাথে,s̪at̪ʰe,যার,zɐɾ
বিয়ে,bie̯e,ফোয়ারিত,foʷɐɾɪt̪ɔ
হয়,he̯ɔ,বিয়া,bɪʲɐ
সে,s̪e,অইয়ে,ɔ͡ɪ̯ʲe
অশিক্ষিত,oɕikʂit̪,সে,ʃe
সে,s̪e,সে,ʃe
স্কুলেই,s̪kul̪ei,স্কুলত,skulɔt̪o
যাইনি,d͡zain̪i,নো,no
কখনো,kɔkʰɔn̪o,যায়,zɐe̯
বিয়ের,bie̯erɔ,বিয়ার,bɪʲɐɾ
সময়,s̪ɔme̯ɔ,সমত,ʃɔmɔt̪
বলছিলো,bɔl̪ɔt͡ɕʰil̪o,অইলো,ɔ͡ɪ̯lo
ছেলে,t͡ɕʰel̪e,আরারে,ɐɾɐɾe
"শিক্ষিত,ঢাকায়","ɕikʂit̪ɔ,d̤akae̯ɔ",ফোয়া,foʷɐ
চাকরি,t͡ɕakri,শিক্ষিত,ʃɪkxɪt̪o
করে,kɔre,ঢাহাত,dʱɐhɐt̪
আমার,amarɔ,আর,ɐɾ
বর,bɔrɔ,বর,bɔɾ
ছোটবেলায়,t͡ɕʰotbel̪ae̯ɔ,ছোটহালত,cʰotohɐlɔt̪o
তার,t̪arɔ,তার,t̪ɐɾ
মা,ma,মা,mɐ
হারায়,harae̯,ইন্তেকাল,ɪnt̪ekɐl
বিয়ের,bie̯erɔ,বিয়ার,bɪʲɐɾ
সময়,s̪ɔme̯ɔ,হইলো,ho͡ɪ̯lo
বলছিলো,bɔl̪ɔt͡ɕʰil̪o,বরর,bɔɾoɾ
বরের,bɔrerɔ,বাড়ি,bɐɽɪ
বাড়ি,baɽi,আসে,ɐʃe
এসব,es̪ɔbɔ,ইয়েন,ɪʲen
নিয়ে,n̪ie̯e,লইয়েরে,lo͡ɪ̯ʲeɾe
আমি,ami,বেঝাল,bezʱɐl
সমস্যা,s̪ɔmɔs̪d͡za,নো,no
করি,kɔri,গরি,goɾɪ
নি,n̪i,আই,ɐ͡ɪ̯
বোনকে,bon̪ke,ভোইনেরে,vo͡ɪ̯neɾe
বাসায়,bas̪ae̯ɔ,বাসাত,bɐʃɐt̪
পাঠিয়ে,patʰie̯e,ফাডাই,fɐdɐ͡ɪ̯
দিয়েছি,d̪ie̯et͡ɕʰi,দিয়ে,d̪ɪʲe
আমি,ami,আই,ɐ͡ɪ̯
এক,ekɔ,এক,ɛk
কাপড়ে,kapɽe,হরত,hɔɾot̪o
বাসা,bas̪a,বাসাত্তুন,bɐʃɐt̪t̪un
থেকে,t̪ʰeke,আই,ɐ͡ɪ̯
বের,berɔ,গিয়ি,gɪʲɪ
কাল,kal̪ɔ,হালিয়া,hɐlɪʲɐ
ঘটনাটা,̤ɡ̤ɔtɔn̪ata,ঘটনাকান,gʱɔtonɐkɐn
শোনার,ɕon̪arɔ,ফুনিবার,pʰunɪbɐɾ
পর,pɔrɔ,ফরত্তুন,pʰɔɾot̪t̪un
থেকে,t̪ʰeke,আর,ɐɾ
আমার,amarɔ,দম,d̪ɔm
দম,d̪ɔmɔ,বন্দ,bonk
বন্ধ,bɔn̪d̪̤ɔ,লার,lɐɾ
আমার,amarɔ,আর,ɐɾ
স্বামী,s̪bami,জামাই,ɟɐmɐ͡ɪ̯
বাসায়,bas̪ae̯ɔ,বাসাত,bɐʃɐt̪
ফিরলেই,ɸirl̪ei,আইলেইয়ার,ɐ͡ɪ̯le͡ɪ̯ʲɐɾ
আমার,amarɔ,হোলত,holɔt̪o
কোলে,kol̪e,মাতা,mɐt̪ɐ
মাথা,mat̪ʰa,রাহে,ɾɐhe
আমি,ami,আই,ɐ͡ɪ̯
একজন,ekɔd͡ʑɔn̪ɔ,একজন,ɛkzon
মেয়ে,mee̯e,২৩,nɔ
বয়স,be̯ɔs̪ɔ,বছরর,bɔcʰoɾɔɾ
২৩,২৩,মাইয়ে,mɐ͡ɪ̯ʲe
বছর,bɔt͡ɕʰɔrɔ,ফোয়া,foʷɐ
আমার,amarɔ,আর,ɐɾ
বিয়ে,bie̯e,বিয়া,bɪʲɐ
হয়েছে,he̯et͡ɕʰe,অইয়ে,ɔ͡ɪ̯ʲe
১,১,১,d̪ʱo
মাস,mas̪,মাস,mɐʃ
আমার,amarɔ,আর,ɐɾ
স্বামী,s̪bami,জামাই,zɐmɐ͡ɪ̯
ভালো,b̤al̪o,বহুত,bohut̪
অনেক,on̪ek,ভালা,vɐlɐ
আমি,ami,আই,ɐ͡ɪ̯
কিছুই,kit͡ɕʰui,হোনো,hono
জানতাম,d͡ʑan̪t̪amɔ,কিছু,kɪcʰu
না,n̪a,নো,no
কি,ki,কি,kɪ
হবে,hɔbe,অইবো,ɔ͡ɪ̯bo
তার,t̪arɔ,তার,t̪ɐɾ
জন্য,d͡ʑɔn̪d͡zɔ,হাদিয়েরে?,hɐd̪ɪʲeɾe?
সে,s̪e,সে,ʃe
তো,t̪o,তো,t̪o
বুঝবেনা,bud͡ʑ̤ben̪a,নো,no
তুমি,t̪umi,তুই,t̪u͡ɪ̯
বোকার,bokarɔ,বলদের,bɔld̪eɾ
মতো,mɔt̪o,ডেক্কে,dekke
তাকে,t̪ake,ইতেরে,ɪt̪eɾe
নিয়ে,n̪ie̯e,লই,lɔ͡ɪ̯
ভেবে,b̤ebe,বই,bo͡ɪ̯
বসে,bɔs̪e,তাহিবি,t̪ɐhɪbɪ
থাকবে,t̪ʰakbe,কিল্লাই,kɪllɐ͡ɪ̯
আমার,amarɔ,আর,ɐɾ
ইচ্ছা,it͡ɕt͡ɕʰa,ইচ্ছে,ɪccʰe
আমি,ami,আই,ɐ͡ɪ̯
ভাব্বো,b̤abbo,ভাইব্বুম,bʱɐ͡ɪ̯bbum
আমি,ami,আই,ɐ͡ɪ̯
তো,t̪o,তো,t̪o
বোকাই,bokai,বলদ,bɔld̪
আমি,ami,আই,ɐ͡ɪ̯
কি,ki,কি,kɪ
বোকা?,boka?,বলদ,bɔld̪
তুমি,t̪umi,তুই,t̪u͡ɪ̯
অনেক,on̪ekɔ,বত,bɔt̪o
চালাক,t͡ɕal̪ak,বড়,bɔɽo
আমি,ami,আই,ɐ͡ɪ̯
বার,barɔ,বারবার,bɐɾbɐɾ
বার,barɔ,মঅব্বত,mɔ͡ɔ̯bbɔt̪o
ভালোবেসে,b̤al̪obes̪e,গরি,goɾɪ
ঠকে,tʰɔke,ধরা,d̪ʱɔɾɐ
গেছি,ɡet͡ɕʰi,হাই,hɐ͡ɪ̯
ভালোবাসা,b̤al̪obas̪a,মঅববত,mɔ͡ɔ̯bobɔt̪o
অনেক,on̪ekɔ,বত,bɔt̪o
কষ্টের,kɔʂterɔ,হষ্টের,hoʃteɾ
তোমার,t̪omarɔ,তোয়ার,t̪oʷɐɾ
এক,ekɔ,এক্কান,ɛkkɐn
ফোটা,ɸota,হাসি,hɐʃɪ
হাসি,has̪i,দেইবারলাই,d̪e͡ɪ̯bɐɾlɐ͡ɪ̯
দেখার,d̪ekʰarɔ,বই,bo͡ɪ̯
জন্য,d͡ʑɔn̪d͡zɔ,আসি,ɐʃɪ
একটু,ektu,এক্কানা,ɛkkɐnɐ
আগেই,aɡei,আগে,ɐge
ঝাড়ু,d͡ʑ̤aɽu,ঝাড়ু,ɟʱɐɽu
দেওয়া,d̪eoe̯a,মারা,mɐɾɐ
হয়েছে,he̯et͡ɕʰe,ওইয়্যে,o͡ɪ̯ʲt̪e
পানি,pan̪i,ফানি,pʰɐnɪ
দিয়ে,d̪ie̯e,দিয়েনে,d̪ɪʲene
মুছে,mut͡ɕʰe,দুই,d̪u͡ɪ̯
দেওয়া,d̪eoe̯a,দিইয়্যে,d̪ɪ͡ɪ̯ʲt̪e
শিক্ষার্থী,ɕikʂart̪ʰi,শিক্ষার্থী,ʃɪkxɐɾt̪ʰɪ
নতুন,n̪ɔt̪un̪ɔ,নতুন,not̪un
ভর্তি,b̤ɔrt̪i,ভর্তি,vɔɾt̪ɪ
হয়েছে,he̯et͡ɕʰe,অইয়ে,ɔ͡ɪ̯ʲe
এলাকায়,el̪akae̯ɔ,এলাকাত,elɐkɐt̪
আগুন,aɡun̪ɔ,অন,ɔn
লেগেছে,l̪eɡet͡ɕʰe,লাইগ্গে,lɐ͡ɪ̯gge
আমার,amarɔ,আর,ɐɾ
নানা,n̪an̪a,নানা,nɐnɐ
অসুস্থ,os̪us̪t̪ʰɔ,গম,gɔm
অনেক,on̪ekɔ,বহুত,bohut̪
শিক্ষার্থী,ɕikʂart̪ʰi,শিক্ষার্থী,ʃɪkxɐɾt̪ʰɪ
নতুন,n̪ɔt̪un̪ɔ,নতুন,not̪un
ভর্তি,b̤ɔrt̪i,ভর্তি,vɔɾt̪ɪ
হয়েছে,he̯et͡ɕʰe,অইয়ে,ɔ͡ɪ̯ʲe
রোগীকে,roɡike,রোগিরে,ɾogɪɾe
হাসপাতালে,has̪pat̪al̪e,হাসপাতালত,hɐʃpɐt̪ɐlɔt̪o
থাকতে,t̪ʰakt̪e,তাহন,t̪ɐhon
হবে,hɔbe,ফরিবু,foɾɪbu
নানাকে,n̪an̪ake,নানারে,nɐnɐɾe
দেখতে,d̪ekʰt̪e,চাইতু,cɐ͡ɪ̯t̪u
গিয়েছিলাম,ɡie̯et͡ɕʰil̪amɔ,গেইলাম,ge͡ɪ̯lɐm
আমি,ami,আই,ɐ͡ɪ̯
আগে,aɡe,আগে,ɐge
দেখিনি,d̪ekʰin̪i,নো‌,no‍
নানা,n̪an̪a,নানা,huʃɪ
আমাকে,amake,আরে,ɔ͡ɪ̯kt̪e
সেটা,s̪eta,ইবে,ɪbe
একধরনের,ekɔd̪̤ɔrɔn̪erɔ,একডৈল্লে,ɛkdo͡ɪ̯lle
যোগাযোগ,d͡zoɡad͡zoɡ,যোগাযোগ,zogɐzog
আমি,ami,আই,ɐ͡ɪ̯
গতকাল,ɡɔt̪ɔkal̪ɔ,গতকাল,gɔt̪okɐl
স্কুলে,s̪kul̪e,স্কুলত,skulɔt̪o
আসিনি,as̪in̪i,নো,no
তাদেও,t̪ad̪eo,ইতারা,ɪt̪ɐɾɐ
কেও,keo,কেউ,ke͡u̯
স্কুলে,s̪kul̪e,স্কুলত,skulɔt̪o
আসেনি,as̪en̪i,নো,no
তাদের,t̪ad̪erɔ,ইতারা,ɪt̪ɐɾɐ
জানার,d͡ʑan̪arɔ,জানিবের,zɐnɪbeɾ
কথা,kɔt̪ʰa,হতা,hɔt̪ɐ
নয়,n̪e̯ɔ,নো,no
বড়ো,bɔɽo,বড়,bɔɽo
মামা,mama,মো,mo
বিদেশ,bid̪eɕɔ,বিদেশুরতুন,bɪd̪eʃuɾt̪un
থেকে,t̪ʰeke,আইস্যে,ɐ͡ɪ̯ʃʃe
ক্লাসে,kl̪as̪e,ক্লাসত,klɐʃɔt̪o
কোন,kon̪ɔ,হোন,hon
বিষয়,biʂe̯ɔ,বেফারে,bepʰɐɾe
নিয়ে,n̪ie̯e,হতা,hɔt̪ɐ
কথা,kɔt̪ʰa,হইয়্যে?,ho͡ɪ̯ʲt̪e?
কেন,ken̪ɔ,পলাশর,pɔlɐʃɔɾ
পলাশের,pɔl̪aɕerɔ,হতাত,hɔt̪ɐt̪
কথায়,kɔt̪ʰae̯ɔ,বিরক্ত,bɪɾokt̪o
বিরক্ত,birɔkt̪ɔ,কিললাই,kɪllɐ͡ɪ̯
হয়েছিল,he̯et͡ɕʰil̪,অইলে?,ɛ͡ɪ̯le?
ইচ্ছা,it͡ɕt͡ɕʰa,ইচ্ছে,ɪccʰe
ছিল,t͡ɕʰil̪ɔ,আসিল,ɐʃɪl
কোনো,kon̪o,হোনো,hono
জায়গায়,d͡ʑae̯ɡae̯ɔ,মিক্কে,mɪkke
ঘুরতে,̤ɡ̤urt̪e,ঘুইরতু,gʱu͡ɪ̯ɾot̪u
যাব,d͡zab,যাইয়্যুম,zɐ͡ɪ̯ʲd̪ʱum
অনেকবার,on̪ekbarɔ,বোতবার,bot̪obɐɾ
লালবাগ,l̪al̪baɡɔ,লালবাগ,lɐlbɐg
কেল্লার,kel̪l̪arɔ,হেল্লার,hellɐɾ
কথা,kɔt̪ʰa,হোতা,hot̪ɐ
শুনেছি,ɕun̪et͡ɕʰi,উইন্নি,u͡ɪ̯nnɪ
ঠিক,tʰikɔ,ঠিক‌,tʰɪk
করা,kɔra,গোরন‌,goɾon
হলো,hɔl̪o,অইলে,ɛ͡ɪ̯le
সবাই,s̪ɔbai,বেকে,beke
মিলে,mil̪e,মিলে,mɪle
সেখানে,s̪ekʰan̪e,এডে,ede
যাব,d͡zab,যাইউম,zɐ͡ɪ̯um
আমার,amarɔ,আর,ɐɾ
মামাতো,mamat̪o,মতো,mɔt̪o
বোনও,bon̪o,বইন,bo͡ɪ̯n
যেতে,d͡zet̪e,ও,o
চাইল,t͡ɕail̪,যাইতু,ɟɐ͡ɪ̯t̪u
লিখে,l̪ikʰe,লিহি,lɪhɪ
শিক্ষকের,ɕikʂɔkerɔ,এনে,ene
কাছে,kat͡ɕʰe,মাষ্টর,mɐʃtoɾ
জমা,d͡ʑɔma,অর,ɔɾ
দাও,d̪ao,হাসোত,hɐʃot̪
সব,s̪ɔbɔ,বেক,bek
অঞ্চলের,ont͡ɕɔl̪erɔ,অঞ্চল,ɔncɔl
মানুষের,man̪uʂerɔ,অর,ɔɾ
ভাষা,b̤aʂa,মাইনষের,mɐ͡ɪ̯nʃeɾ
এক,ekɔ,ভাষা‌,bʱɐʃɐ‍
রকমের,rɔkɔmerɔ,এক‌ডইল্লে,ɛkdɪlle
নয়,n̪e̯ɔ,নই,no͡ɪ̯
অনেক,on̪ekɔ,বোত,bot̪
শব্দের,ɕɔbd̪erɔ,শব্দের,ʃɔbd̪eɾ
উচ্চারণ,ut͡ɕt͡ɕarɔnɔ,উচ্চারণ,uccɐɾon
আলাদা,al̪ad̪a,এক,ɛk
হয়,he̯ɔ,এক,ɛk
দক্ষিণের,d̪ɔkʂinerɔ,দইন,d̪o͡ɪ̯n
জেলা,d͡ʑel̪a,অর,ɔɾ
কক্সবাজার,kɔks̪ɔbad͡ʑar,জেলা,zelɐ
সাড়ে,s̪aɽe,সাড়ে,ʃɐɽe
চারটায়,t͡ɕartae̯ɔ,চারটার,cɐɾtɐɾ
সবার,s̪ɔbarɔ,সমত,ʃɔmɔt̪
মাঠে,matʰe,বেকের,bekeɾ
আসার,as̪arɔ,মাডত,mɐdt̪o
কথা,kɔt̪ʰa,আইবের,ɐ͡ɪ̯beɾ
আজ,ad͡ʑɔ,আজিয়ে,ɐzɪʲe
কোনো,kon̪o,হোনো,hono
খেলা,kʰel̪a,খেলা,xelɐ
হবে,hɔbe,অইতু,ɔ͡ɪ̯t̪u
না,n̪a,নো,no
একটা,ekta,উগ্গো,uggo
পোড়োবাড়ি,poɽobaɽi,পোড়াবাড়ি,poɽɐbɐɽɪ
আছে,at͡ɕʰe,আছে,ɐcʰe
এখানে,ekʰan̪e,এডে,ede
কী,ki,কিত্তে,kɪt̪t̪e
করছো,kɔrɔt͡ɕʰo,লাইগ্গু,lɐ͡ɪ̯ggu
তোমরা?,t̪omra?,তোরা,t̪oɾɐ
চারপাশে,t͡ɕarpaɕe,চারিমিক্কে,cɐɾɪmɪkke
কত,kɔt̪ɔ,হতর,hɔt̪oɾ
বড়ো,bɔɽo,হতর‌,hɔt̪oɾ
বড়ো,bɔɽo,গাছ,gɐcʰ
দিনের,d̪in̪erɔ,দিন,d̪ɪn
বেলাতেও,bel̪at̪eo,অর,ɔɾ
বাড়ির,baɽirɔ,বেলাত,belɐt̪
ভিতরটা,b̤it̪ɔrɔta,অ,ɔ
অন্ধকার,on̪d̪̤ɔkarɔ,বাড়ির,bɐɽɪɾ
হয়ে,he̯e,ভিতুর,bʱɪt̪uɾ
থাকে,t̪ʰake,আন্ধা,ɐnd̪ʱɐ
রেলগাড়ি,rel̪ɡaɽi,রেলগাড়ি,ɾelgɐɽɪ
চলে,t͡ɕɔl̪e,চলে,cɔle
রেললাইনের,rel̪l̪ain̪erɔ,রেললাইনর,ɾellɐ͡ɪ̯nɔɾ
উপর,upɔrɔ,উওদ্দিয়েরে,u͡o̯d̪d̪ɪʲeɾe
উপহার,upɔharɔ,উপহার,upohɐɾ
পেতে,pet̪e,ফাইতু,fɐ͡ɪ̯t̪u
প্রত্যেকের,prɔt̪d͡zekerɔ,বেগ্গুনুরতুন,beggunuɾt̪un
ভালো,b̤al̪o,ভালা,vɐlɐ
লাগে,l̪aɡe,লাগে,lɐge
অচেনা,ot͡ɕen̪a,অচেনা,ɔcenɐ
লোকের,l̪okerɔ,লোকর,lokoɾ
উপহার,upɔharɔ,উফহার,ufohɐɾ
গ্রহণ,ɡɔrɔhɔnɔ,গ্রহন,gɾohon
করি,kɔri,নো,no
না,n̪a,গরি,goɾɪ
উপহার,upɔharɔ,উপহার,upohɐɾ
দিতে,d̪it̪e,দিতু,d̪ɪt̪u
অনেকের,on̪ekerɔ,বেগ্গুনুরতুন,beggunuɾt̪un
ভালো,b̤al̪o,ভালা,vɐlɐ
লাগে,l̪aɡe,লাগে,lɐge
খেলার,kʰel̪arɔ,হেলার,helɐɾ
মাঠে,matʰe,মাডত,mɐdt̪o
আমরা,amra,আরা,ɐɾɐ
রোজ,rod͡ʑɔ,রোজ,ɾoz
খেলতে,kʰel̪t̪e,কেলিবের,kelɪbeɾ
যাই,d͡zai,লাই,lɐ͡ɪ̯
এক,ekɔ,এক্কান,ɛkkɐn
চানাচুরওয়ালাকে,t͡ɕan̪at͡ɕuroe̯al̪ake,চানাচুরবালত,cɐnɐcuɾbɐlɔt̪o
দেখা,d̪ekʰa,দেহা,d̪ehɐ
যায়,d͡zae̯,যায়,zɐe̯
তিনি,t̪in̪i,তিনি,beʃɪbellɐ͡ɪ̯
চানাচুর,t͡ɕan̪at͡ɕurɔ,চানাচুর,ɐ͡ɪ̯ʲe
বিক্রি,bikri,বেসিবেল্লাই,ede
তুমি,t̪umi,তুই,t̪u͡ɪ̯
ভালো,b̤al̪o,গম,gɔm
আছ,at͡ɕʰɔ,আসোস,ɐʃos
জেনে,d͡ʑen̪e,জানি,zɐnɪ
খুশি,kʰuɕi,এনে,ene
হলাম,hɔl̪am,খুশি,xuʃɪ
