bangla_speech_word,bangla_speech_ipa,regional_word,regional_ipa
বাচ্চা,bat͡ɕt͡ɕa,বাচ্চা,bɐccɐ
একটি,ekti,একটা,ɛktɐ
মেয়ে,mee̯e,মাইয়া,mɐ͡ɪ̯ʲɐ
আছে,at͡ɕʰe,আসে,ɐʃe
আপনি,apn̪i,আপনি,ɐpnɪ
কি,ki,কি,kɪ
একটি,ekti,একটা,ɛktɐ
শহরে,ɕɔhɔre,শহরে,ʃɔhoɾe
যাবেন?,d͡zaben̪ɔ?,যাইবাইন?,ɟɐ͡ɪ̯bɐ͡ɪ̯n?
আমি,ami,আমি,ɐmɪ
এখানে,ekʰan̪e,এইহানে,e͡ɪ̯hɐne
থাকবো,t̪ʰakbo,থাকবাম,t̪ʰɐkbɐm
আমার,amarɔ,আমার,ɐmɐɾ
বাড়ি,baɽi,বাড়ি,bɐɽɪ
দূরে,d̪ure,দূরে,d̪uɾe
আছে,at͡ɕʰe,আসে,ɐʃe
আমার,amarɔ,আমার,ɐmɐɾ
বাবা,baba,আব্বা,ɐbbɐ
একজন,ekɔd͡ʑɔn̪ɔ,একজন,ɛkɟon
ডাক্তার,dakt̪ar,ডাক্তার,dɐkt̪ɐɾ
তুমি,t̪umi,তুমি,t̪umɪ
কি,ki,কি,kɪ
কখনো,kɔkʰɔn̪o,কহনো,kɔhono
এখানে,ekʰan̪e,এইহানে,e͡ɪ̯hɐne
আসতে,as̪t̪e,আইতে,ɐ͡ɪ̯t̪e
পারবে?,parbe?,পারবা?,pɐɾbɐ?
তুমি,t̪umi,তুমি,t̪umɪ
কি,ki,কিতা,kɪt̪ɐ
আমার,amarɔ,আমার,ɐmɐɾ
সাথে,s̪at̪ʰe,সাথে,ʃɐt̪ʰe
যাবে?,d͡zabe?,যাইবা?,ɟɐ͡ɪ̯bɐ?
তুমি,t̪umi,তুমি,t̪umɪ
কি,ki,কিতা,kɪt̪ɐ
বাংলা,baŋl̪a,বাংলা,bɐŋlɐ
গান,ɡan̪ɔ,গান,gɐn
শুনতে,ɕun̪t̪e,হুনতে,hunt̪e
পারো?,paro?,ফারো?,pʰɐɾo?
আমি,ami,আমি,ɐmɪ
অনেক,on̪ekɔ,মেলা,mɛlɐ
খুশি,kʰuɕi,খুশি,kʰuʃɪ
আমার,amarɔ,আমার,ɐmɐɾ
বইটা,bita,বইডা,bo͡ɪ̯dɐ
কোথায়?,kot̪ʰae̯ɔ?,কই?,ko͡ɪ̯?
তুমি,t̪umi,তুমি,t̪umɪ
কি,ki,কিতা,kɪt̪ɐ
খেলতে,kʰel̪t̪e,খেলতে,kʰelt̪e
ভালোবাসো?,b̤al̪obas̪o?,ভালবাসো?,bʱɐlbɐʃo?
আমার,amarɔ,আমার,ɐmɐɾ
বাড়িতে,baɽit̪e,বাড়িত,bɐɽɪt̪o
বড়ই,bɔɽi,মেলা,mɛlɐ
সুন্দর,s̪un̪d̪ɔrɔ,সুন্দর,ʃund̪ɔɾ
ফুল,ɸul̪ɔ,ফুল,pʰul
আছে,at͡ɕʰe,আসে,ɐʃe
তুমি,t̪umi,তুমি,t̪umɪ
কি,ki,কিতা,kɪt̪ɐ
আমার,amarɔ,আমার,ɐmɐɾ
বন্ধু,bɔn̪d̪̤u,বন্ধু,bond̪ʱu
হতে,hɔt̪e,হইতে,ho͡ɪ̯t̪e
চাও?,t͡ɕao?,চাও?,cɐ͡o̯?
আমি,ami,আমি,ɐmɪ
এখানে,ekʰan̪e,এইহানে,e͡ɪ̯hɐne
প্রতিদিন,prɔt̪id̪in̪ɔ,প্রত্যেকদিন,pɾot̪t̪ekd̪ɪn
আসি,as̪i,আই,ɐ͡ɪ̯
তুমি,t̪umi,তুমি,t̪umɪ
কি,ki,কিতা,kɪt̪ɐ
খেলাধুলায়,kʰel̪ad̪̤ul̪ae̯ɔ,খেলাধুলায়,kʰelɐd̪ʱulɐe̯
ভালো?,b̤al̪o?,ভালা?,bʱɐlɐ?
তোমার,t̪omarɔ,তোমার,t̪omɐɾ
কি,ki,কিতা,kɪt̪ɐ
খাওয়ার,kʰaoe̯arɔ,খাওনের,kʰɐ͡o̯neɾ
জন্য,d͡ʑɔn̪d͡zɔ,লাইজ্ঞা,lɐ͡ɪ̯ggɐ
সময়,s̪ɔme̯ɔ,সময়,ʃɔmɔe̯
আছে?,at͡ɕʰe?,আসে?,ɐʃe?
আপনি,apn̪i,আপনি,ɐpnɪ
কি,ki,কি,kɪ
গান,ɡan̪ɔ,গান,gɐn
শুনতে,ɕun̪t̪e,হ্যনতে,ɟʱont̪e
পছন্দ,pɔt͡ɕʰɔn̪d̪ɔ,পসন্দ,pɔʃond̪o
করেন?,kɔren̪ɔ?,করেন?,kɔɾen?
আমার,amarɔ,আমার,ɐmɐɾ
প্রিয়,prie̯ɔ,প্রিয়,pɾɪʲo
ফল,ɸɔl̪ɔ,ফল,pʰɔl
আম,am,আম,ɐm
আমাকে,amake,আমারে,ɐmɐɾe
নিয়ে,n̪ie̯e,নিয়া,nɪʲɐ
বিদেশে,bid̪eɕe,বিদেশে,bɪd̪eʃe
ঘুরতে,̤ɡ̤urt̪e,ঘুরতে,gʱuɾt̪e
যাবা,d͡zaba,যাইবা,ɟɐ͡ɪ̯bɐ?
সে,s̪e,হেয়,hee̯
বিদেশে,bid̪eɕe,বিদেশে,bɪd̪eʃe
যাবে,d͡zabe,যাইব,ɟɐ͡ɪ̯bo
তাঁর,t̪ɔ̃rɔ,হের,heɾ
এই,ei,এই,e͡ɪ̯
মাসে,mas̪e,মাসে,mɐʃe
বিদেশে,bid̪eɕe,বিদেশে,bɪd̪eʃe
যাওয়ার,d͡zaoe̯arɔ,যাওনের,ɟɐ͡o̯neɾ
কথা,kɔt̪ʰa,কথা,kɔt̪ʰɐ
ছিল,t͡ɕʰil̪,আসিল,ɐʃɪl
সে,s̪e,হেয়,hee̯
বিদেশে,bid̪eɕe,বিদেশে,bɪd̪eʃe
যেতে,d͡zet̪e,যাইতে,ɟɐ͡ɪ̯t̪e
চায়,t͡ɕae̯ɔ,চায়,cɐe̯
না,n̪a,না,nɐ
আপনি,apn̪i,আফনে,ɐcʰone
কি,ki,কি,kɪ
বিদেশে,bid̪eɕe,বিদেশে,bɪd̪eʃe
যেতে,d͡zet̪e,যাইতে,ɟɐ͡ɪ̯t̪e
চান?,t͡ɕan̪ɔ?,চান?,cɐn?
তারা,t̪ara,তারা,t̪ɐɾɐ
তিন,t̪in̪ɔ,তিন,t̪ɪn
ভাই,b̤ai,ভাই,bʱɐ͡ɪ̯
ছিল,t͡ɕʰil̪ɔ,আসিন,ɐʃɪn
কিন্তু,kin̪t̪u,কিন্তু,kɪnt̪u
তাদের,t̪ad̪erɔ,তারার,t̪ɐɾɐɾ
মা,ma,মা,mɐ
ছিলনা,t͡ɕʰil̪n̪a,আসিননা,ɐʃɪnnɐ
বনের,bɔn̪erɔ,বনের,bɔneɾ
মধ্যে,mɔd̪̤d͡ze,মধ্যে,mod̪d̪ʱe
একটি,ekti,একটা,ɛktɐ
ছোট্ট,t͡ɕʰottɔ,ছোট্ট,cʰotto
জায়গায়,d͡ʑae̯ɡae̯ɔ,জায়গায়,ɟɐʲgɐe̯
তারা,t̪ara,হেরা,heɾɐ
তিন,t̪in̪ɔ,তিন,t̪ɪn
ভাই,b̤ai,ভাই,bʱɐ͡ɪ̯
একসঙ্গে,ekɔs̪ɔŋɡe,একলগে,ɛklgk
থাকতেন,t̪ʰakt̪en̪,থাকত,t̪ʰɐkt̪o
আমি,ami,আমি,ɐmɪ
সকালে,s̪ɔkal̪e,সকালে,ʃɔkɐle
পড়াশোনা,pɔɽaɕon̪a,পড়াশুনা,pɔɽɐʃunɐ
করে,kɔre,কইরা,ko͡ɪ̯ɾɐ
মন,mɔn̪ɔ,মন,mon
সচেতন,s̪ɔt͡ɕet̪ɔn̪ɔ,সচেতন,ʃɔcet̪on
রাখি,rakʰi,রাহি,ɾɐhɪ
সকালের,s̪ɔkal̪erɔ,সকালের,ʃɔkɐleɾ
শুরুতেই,ɕurut̪ei,শুরুতেই,ʃuɾut̪e͡ɪ̯
পড়াশোনা,pɔɽaɕon̪a,পড়াশুনা,pɔɽɐʃunɐ
শুরু,ɕuru,শুরু,ʃuɾu
করা,kɔra,করন,kɔɾon
ভালো,b̤al̪o,ভালা,bʱɐlɐ
হয়,he̯ɔ,হয়,hɔe̯
আমি,ami,আমি,ɐmɪ
আজকে,ad͡ʑke,আইজকা,ɐ͡ɪ̯ɟkɐ
রাতের,rat̪erɔ,রাইতের,ɾɐ͡ɪ̯t̪eɾ
খাবার,kʰabarɔ,খাওন,kʰɐ͡o̯n
খাবো,kʰabo,খাইতাম,kʰɐ͡ɪ̯t̪ɐm
না,n̪a,না,nɐ
কেন,ken̪ɔ,কেন,keno
আজকে,ad͡ʑke,আজকে,ɐɟke
রাতে,rat̪e,রাইতে,ɾɐ͡ɪ̯t̪e
খাবা,kʰaba,খাইতা,kʰɐ͡ɪ̯t̪ɐ
না?,n̪a?,না?,nɐ?
আমার,amarɔ,আমার,ɐmɐɾ
ক্ষুধা,kʂud̪̤a,ক্ষুধা,kʰud̪ʱɐ
লাগে,l̪aɡe,লাগসে,lɐgʃe
নি,n̪i,না,nɐ
চলো,t͡ɕɔl̪o,চলো,cɔlo
সবাই,s̪ɔbai,সবাই,ʃɔbɐ͡ɪ̯
মিলে,mil̪e,মিল্লা,mɪllɐ
ঘুরতে,̤ɡ̤urt̪e,ঘুরতাম,gʱuɾt̪ɐm
যাই,d͡zai,যাই,ɟɐ͡ɪ̯
অনেক,on̪ekɔ,অনেক,ɔnek
দূরে,d̪ure,দূরে,d̪uɾe
যেখানে,d͡zekʰan̪e,যেইহানে,ɟe͡ɪ̯hɐne
কেউ,keu,কেউ,ke͡u̯
নেই,n̪ei,নাই,nɐ͡ɪ̯
তুমি,t̪umi,তুমি,t̪umɪ
কেমন,kemɔn̪ɔ,কেমত,kemɔt̪
আছো?,at͡ɕʰo?,আসো?,ɐʃo?
তুমি,t̪umi,তুমি,t̪umɪ
কি,ki,কি,kɪ
চাকরি,t͡ɕakri,চাকরি,cɐkɾɪ
করছো,kɔrɔt͡ɕʰo,করছো,koɾcʰo
এখনো?,ekʰn̪o?,এখনো?,ɛkʰono?
তুমি,t̪umi,তুমি,t̪umɪ
কি,ki,কিতা,kɪt̪ɐ
পড়াশোনা,pɔɽaɕon̪a,ফড়াশুনা,pʰɔɽɐʃunɐ
করছো?,kɔrɔt͡ɕʰo?,করতাসো?,koɾt̪ɐʃo?
আমি,ami,আমি,ɐmɪ
এখন,ekʰɔn̪ɔ,এহন,ehon
বিশ্ববিদ্যালয়ে,biɕbɔbid̪d͡zal̪e̯e,বিশ্ববিদ্যালয়ে,bɪʃʃobɪd̪d̪ɐlɔʲe
পড়াশোনা,pɔɽaɕon̪a,ফড়াশুনা,pʰɔɽɐʃunɐ
করছি,kɔrɔt͡ɕʰi,করতাসি,koɾt̪ɐʃɪ
আমি,ami,আমি,ɐmɪ
বিজ্ঞানে,bid͡ʑnan̪e,বিজ্ঞানে,bɪggɐne
মাস্টার্স,mas̪tars̪ɔ,মাস্টার্স,mɐstɐɾs
ডিগ্রি,diɡri,ডিগ্রি,dɪgɾɪ
অর্জন,ord͡ʑɔn̪ɔ,অর্জন,ɔɾɟon
করেছি,kɔret͡ɕʰi,করসি,koɾʃɪ
আপনি,apn̪i,আফনে,ɐcʰone
যেভাবে,d͡zeb̤abe,যেমনে,ɟemone
এগিয়ে,eɡie̯e,আগায়া,ɐgɐʲɐ
যাচ্ছেন,d͡zat͡ɕt͡ɕʰen̪ɔ,যাইতাসেন,ɟɐ͡ɪ̯t̪ɐʃen
তা,t̪a,তা,t̪ɐ
খুবই,kʰubi,মেলা,mɛlɐ
গর্বের,ɡɔrberɔ,গর্বের,gɔɾbeɾ
বিষয়,biʂe̯ɔ,বিষয়,bɪʃɔe̯
আমি,ami,আমি,ɐmɪ
পরে,pɔre,ফরে,pʰɔɾe
আপনার,apn̪arɔ,আফনের,ɐpʰoneɾ
দোকানে,d̪okan̪e,দুহানে,d̪uhɐne
আসব,as̪ɔbɔ,আয়াম,ɐʲɐm
আমার,amarɔ,আমার,ɐmɐɾ
বড়,bɔɽɔ,বড়,bɔɽo
মেয়ের,mee̯erɔ,মাইয়ার,mɐ͡ɪ̯ʲɐɾ
বিয়ের,bie̯erɔ,বিয়ার,bɪʲɐɾ
আয়োজন,ae̯od͡ʑɔn̪ɔ,আয়োজন,ɐʲoɟon
চলছে,t͡ɕɔl̪ɔt͡ɕʰe,চলতাসে,cɔlt̪ɐʃe
বিয়ের,bie̯erɔ,বিয়ার,bɪʲɐɾ
তারিখ,t̪arikʰɔ,তারিখ,t̪ɐɾɪkʰ
কখন,kɔkʰɔn̪ɔ,কহন,kɔhon
ঠিক,tʰikɔ,ঠিক,tʰɪk
করা,kɔra,করন,kɔɾon
হয়েছে?,he̯et͡ɕʰe?,হইসে?,ho͡ɪ̯ʃe?
এখন,ekʰɔn̪ɔ,এহন,ehon
পর্যন্ত,pɔrd͡zɔn̪t̪ɔ,পর্যন্ত,poɾɟont̪o
সবকিছু,s̪ɔbɔkit͡ɕʰu,বেগকিসু,begokɪʃu
ঠিকমতো,tʰikɔmɔt̪o,ঠিকমতন,tʰɪkmɔt̪ɔn
আয়োজন,ae̯od͡ʑɔn̪ɔ,আয়োজন,ɐʲoɟon
করছি,kɔrɔt͡ɕʰi,করসি,koɾʃɪ
সাহায্যের,s̪ahad͡zd͡zerɔ,সাহায্যের,ʃɐhɐɟɟeɾ
জন্য,d͡ʑɔn̪d͡zɔ,লাইজ্ঞা,lɐ͡ɪ̯ggɐ
আমি,ami,আমি,ɐmɪ
এখানে,ekʰan̪e,এইহানে,e͡ɪ̯hɐne
আছি,at͡ɕʰi,আসি,ɐʃɪ
আমি,ami,আমি,ɐmɪ
সাগর,s̪aɡɔrɔ,সাগর,ʃɐgoɾ
অনেক,on̪ekɔ,মেলা,mɛlɐ
পছন্দ,pɔt͡ɕʰɔn̪d̪ɔ,পসন্দ,pɔʃond̪o
করি,kɔri,করি,koɾɪ
কেন,ken̪ɔ,কিল্লেগা,kɪllegɐ
তুমি,t̪umi,তুমি,t̪umɪ
সাগর,s̪aɡɔrɔ,সাগর,ʃɐgoɾ
পছন্দ,pɔt͡ɕʰɔn̪d̪ɔ,পসন্দ,pɔʃond̪o
করো?,kɔro?,করো?,koɾo?
সাগরের,s̪aɡrerɔ,সাগরের,ʃɐgoɾeɾ
পানি,pan̪i,ফানি,pʰɐnɪ
অনেক,on̪ekɔ,মেলা,mɛlɐ
নীল,n̪il̪,নীল,nɪl
তোমার,t̪omarɔ,তোমার,t̪omɐɾ
নাম,n̪amɔ,নাম,nɐm
কি?,ki?,কিতা?,kɪt̪ɐ?
চলো,t͡ɕɔl̪o,চলো,cɔlo
পালিয়ে,pal̪ie̯e,পলায়া,pɔlɐʲɐ
যাই,d͡zai,যাই,ɟɐ͡ɪ̯
আমার,amarɔ,আমার,ɐmɐɾ
পকেট,pɔketɔ,পকেট,pɔket
মানি,man̪i,মানি,mɐnɪ
লাগবে,l̪aɡbe,লাগব,lɐgbo
এতো,et̪o,এতো,et̪o
টাকা,taka,টেহা,tehɐ
কোথায়,kot̪ʰae̯ɔ,কই,ko͡ɪ̯
পাবো,pabo,পায়াম,pɐʲɐm?
টাকা,taka,টেহা,tehɐ
দিয়ে,d̪ie̯e,দিয়া,d̪ɪʲɐ
কি,ki,কিতা,kɪt̪ɐ
করবা?,kɔrɔba?,করবা?,koɾbɐ?
একটি,ekti,একটা,ɛktɐ
গাড়ি,ɡaɽi,গাড়ি,gɐɽɪ
কিনবো,kin̪bo,কিনবাম,kɪnbɐm
কালো,kal̪o,কালা,kɐlɐ
রঙ,rɔŋɔ,রঙ,ɾɔŋ
আমার,amarɔ,আমার,ɐmɐɾ
অনেক,on̪ekɔ,মেলা,mɛlɐ
প্রিয়,prie̯ɔ,প্রিয়,pɾɪʲo
তোমার,t̪omarɔ,তোমার,t̪omɐɾ
প্রিয়,prie̯ɔ,প্রিয়,pɾɪʲo
রঙ,rɔŋɔ,রঙ,ɾɔŋ
কি?,ki?,কিতা?,kɪt̪ɐ?
তুমি,t̪umi,তুমি,t̪umɪ
কি,ki,কিতা,kɪt̪ɐ
দেখেছো,d̪ekʰet͡ɕʰo,দেখছ?,d̪ekʰcʰo?
আমাকে,amake,আমারে,ɐmɐɾe
ছাড়া,t͡ɕʰaɽa,ছাইড়া,cʰɐ͡ɪ̯ɽɐ
ভালো,b̤al̪o,ভাল,bʱɐlo
থেকো,t̪ʰeko,থাইক্ক,t̪ʰɐ͡ɪ̯kko
ভুল,b̤ul̪ɔ,ভুল,bʱul
করে,kɔre,কইরা,ko͡ɪ̯ɾɐ
ফেলেছি,ɸel̪et͡ɕʰi,ফালাইসি,pʰɐlɐ͡ɪ̯sɪ
তুমি,t̪umi,তুমি,t̪umɪ
চাইলে,t͡ɕail̪e,চাইলে,cɐ͡ɪ̯le
আমি,ami,আমি,ɐmɪ
চাঁদ,t͡ɕɔ̃d̪ɔ,চাঁদ,cɐ̃d̪
এনে,en̪e,আইন্না,ɐ͡ɪ̯nnɐ
দিবো,d̪ibo,দিয়াম,d̪ɪʲɐm
সকালে,s̪ɔkal̪e,সকালে,ʃɔkɐle
চা,t͡ɕa,চা,cɐ
খাবা,kʰaba,খাইবা,kʰɐ͡ɪ̯bɐ?
একটু,ektu,একটু,ektu
এইদিকে,eid̪ike,এইদিকে,e͡ɪ̯d̪ɪke
আসো,as̪o,আয়ো,ɐʲo
ছেলেটি,t͡ɕʰel̪eti,ছেড়াডা,cʰeɽɐdɐ
অনেক,on̪ekɔ,মেলা,mɛlɐ
মেধাবী,med̪̤abi,মেধাবী,med̪ʱɐbɪ
মেয়েটি,mee̯eti,ছেড়িডা,cʰeɽɪdɐ
ছেলেটিকে,t͡ɕʰel̪etike,ছেড়াডারে,cʰeɽɐdɐɾe
ভালোবাসতো,b̤al̪obas̪t̪o,ভালবাসতো,bʱɐlbɐʃt̪o
মেয়েটি,mee̯eti,মাইয়াডা,mɐ͡ɪ̯ʲɐdɐ
অনেক,on̪ekɔ,মেলা,mɛlɐ
বুদ্ধিমতী,bud̪d̪̤imt̪i,বুদ্ধিমতী,bud̪d̪ʱɪmot̪ɪ
মেয়েটি,mee̯eti,ছেড়িডা,cʰeɽɪdɐ
অংকে,oŋke,অংকে,ɔŋke
কাঁচা,kɔ̃t͡ɕa,কাঁচা,kɐ̃cɐ
আমি,ami,আমি,ɐmɪ
ওর,orɔ,ওর,oɾ
নাম,n̪amɔ,নাম,nɐm
জানি,d͡ʑan̪i,জানি,ɟɐnɪ
সে,s̪e,হেয়,hee̯
আমার,amarɔ,আমার,ɐmɐɾ
গ্রামের,ɡɔramerɔ,গ্রামের,gɾɐmeɾ
বাড়ীতে,baɽit̪e,বাড়ীত,bɐɽɪt̪o
এসেছিল,es̪et͡ɕʰil̪,আইসিল,ɐ͡ɪ̯sɪl
উনি,un̪i,হেয়,hee̯
গ্রাম,ɡɔramɔ,গ্রাম,gɾɐm
থেকে,t̪ʰeke,থাইক্কা,t̪ʰɐ͡ɪ̯kkɐ
ঢাকায়,d̤akae̯ɔ,ঢাকায়,dʱɐkɐe̯
এসেছিলেন,es̪et͡ɕʰil̪en̪,আইসিল,ɐ͡ɪ̯sɪl
ও,o,ওয়,oe̯
ঢাকা,d̤aka,ঢাকা,dʱɐkɐ
থেকে,t̪ʰeke,থাইক্কা,t̪ʰɐ͡ɪ̯kkɐ
গ্রামে,ɡɔrame,গ্রামে,gɾɐme
গিয়েছিল,ɡie̯et͡ɕʰil̪,গেসিল,gesɪlo
তিনি,t̪in̪i,হেয়,hee̯
রাতে,rat̪e,রাইতে,ɾɐ͡ɪ̯t̪e
ঘুমতে,̤ɡ̤umt̪e,ঘুমাইতে,gʱumɐ͡ɪ̯t̪e
গিয়েছিলেন,ɡie̯et͡ɕʰil̪en̪,গেসিল,gesɪlo
সে,s̪e,হেয়,hee̯
বাগানে,baɡan̪e,বাগানে,bɐgɐne
দৌড়ায়,d̪owɽae̯,দৌড়ায়,d̪o͡u̯ɽɐe̯
উনি,un̪i,হেয়,hee̯
রাস্তার,ras̪t̪arɔ,রাস্তার,ɾɐst̪ɐɾ
মাঝে,mad͡ʑ̤e,মাঝে,mɐɟʱe
দৌড়ায়,d̪owɽae̯,দৌড়ায়,d̪o͡u̯ɽɐe̯
আমি,ami,আমি,ɐmɪ
তোমার,t̪omarɔ,তোমার,t̪omɐɾ
সাথে,s̪at̪ʰe,লগে,lɔge
একমত,ekɔmɔt̪ɔ,একমত,ɛkmɔt̪
হতে,hɔt̪e,হইতাম,ho͡ɪ̯t̪ɐm
পারছি,part͡ɕʰi,পারতাসি,pɐɾt̪ɐʃɪ
না,n̪a,না,nɐ
আমি,ami,আমি,ɐmɪ
চেষ্টা,t͡ɕeʂta,চেষ্টা,ceʃtɐ
করেছিলাম,kɔret͡ɕʰil̪am,করসিলাম,koɾsɪlɐm
আমাকে,amake,আমারে,ɐmɐɾe
বইটি,biti,বইডা,bo͡ɪ̯dɐ
দেখান,d̪ekʰan̪,দেহান,d̪ehɐn
একদম,ekɔd̪ɔmɔ,একদম,ɛkd̪ɔm
ঠিক,tʰikɔ,ঠিক,tʰɪk
কথা,kɔt̪ʰa,কথা,kɔt̪ʰɐ
বলেছ,bɔl̪et͡ɕʰɔ,কইস,ko͡ɪ̯ʃ
বাগানের,baɡan̪erɔ,বাগানের,bɐgɐneɾ
মধ্যে,mɔd̪̤d͡ze,মধ্যে,mod̪d̪ʱe
দিয়ে,d̪ie̯e,দিয়া,d̪ɪʲɐ
কে,ke,কেডা,kedɐ
দৌড়াল?,d̪owɽal̪ɔ?,দৌড়াইল?,d̪o͡u̯ɽɐ͡ɪ̯l?
আপনি,apn̪i,আফনে,ɐcʰone
খেলায়,kʰel̪ae̯ɔ,খেলায়,kʰelɐe̯
জিতলেন,d͡ʑit̪l̪en̪,জিতলেন,ɟɪt̪len
তুমি,t̪umi,তুমি,t̪umɪ
খেলায়,kʰel̪ae̯ɔ,খেলায়,kʰelɐe̯
জিতলে,d͡ʑit̪l̪e,জিতলা,ɟɪt̪ɔlɐ
তুমি,t̪umi,তুমি,t̪umɪ
যাও,d͡zao,যাও,ɟɐ͡o̯
এখান,ekʰan̪ɔ,এইহান,e͡ɪ̯hɐn
থেকে,t̪ʰeke,থাইক্কা,t̪ʰɐ͡ɪ̯kkɐ
আপনি,apn̪i,আফনে,ɟɐn
যান,d͡zan̪ɔ,যান,e͡ɪ̯hɐn
এখান,ekʰan̪ɔ,এইহান,t̪ʰɐ͡ɪ̯kkɐ
তুই,t̪ui,তুই,t̪u͡ɪ̯
যা,d͡za,যা,ɟɐ
এখান,ekʰan̪ɔ,এইহান,e͡ɪ̯hɐn
থেকে,t̪ʰeke,থাইক্কা,t̪ʰɐ͡ɪ̯kkɐ
আপনারা,apn̪ara,আফনেরা,ɐpʰoneɾɐ
পার্কে,parke,পার্কে,pɐɾke
ঘুরে,̤ɡ̤ure,ঘুইরা,gʱu͡ɪ̯ɾɐ
বেড়ান,beɽan̪,বেড়ান,beɽɐn
উনি,un̪i,উনি,unɪ
চেষ্টা,t͡ɕeʂta,চেষ্টা,ceʃtɐ
করেন,kɔren̪,করেন,kɔɾen
তোমার,t̪omarɔ,তোমার,t̪omɐɾ
আব্বু,abbu,বাপ,bɐp
কেমন,kemɔn̪ɔ,কেমত,kemɔt̪
আছে?,at͡ɕʰe?,আসে?,ɐʃe?
আমার,amarɔ,আমার,ɐmɐɾ
বড়,bɔɽɔ,বড়,bɔɽo
বোনের,bon̪erɔ,বইনের,bo͡ɪ̯neɾ
আজকে,ad͡ʑke,আইজ,ɐ͡ɪ̯ɟ
মন,mɔn̪ɔ,মন,mon
ভালো,b̤al̪o,ভালা,bʱɐlɐ
নেই,n̪ei,নাই,nɐ͡ɪ̯
তুমি,t̪umi,তুমি,t̪umɪ
কি,ki,কিতা,kɪt̪ɐ
আমাকে,amake,আমারে,ɐmɐɾe
এই,ei,এই,e͡ɪ̯
কাজটি,kad͡ʑti,কামডা,kɐmdɐ
করে,kɔre,কইরা,ko͡ɪ̯ɾɐ
দিতে,d̪it̪e,দিতা,d̪ɪt̪ɐ
পারবে?,parbe?,ফারবা?,pʰɐɾbɐ?
এই,ei,এই,e͡ɪ̯
গরমে,ɡɔrɔme,গরমে,gɔɾme
বাহিরে,bahire,বাইরে,bɐ͡ɪ̯ɾe
বের,berɔ,বাইর,bɐ͡ɪ̯ɾ
হতে,hɔt̪e,হইতে,ho͡ɪ̯t̪e
ইচ্ছা,it͡ɕt͡ɕʰa,ইচ্ছা,ɪccʰɐ
করে,kɔre,করে,koɾe
না,n̪a,না,nɐ
তোমার,t̪omarɔ,তোমার,t̪omɐɾ
সব,s̪ɔbɔ,বেগ,beg
কথাই,kɔt̪ʰai,কথাই,kɔt̪ʰɐ͡ɪ̯
ভুল,b̤ul̪,ভুল,bʱul
তোমার,t̪omarɔ,তোমার,t̪omɐɾ
মত,mɔt̪ɔ,মত,mɔt̪
খারাপ,kʰarapɔ,খারাপ,kʰɐɾɐp
ছেলে,t͡ɕʰel̪e,ছেড়া,cʰeɽɐ
আমি,ami,আমি,ɐmɪ
আর,arɔ,আর,ɐɾ
একটাও,ektao,একটাও,ɛktɐ͡o̯
দেখিনি,d̪ekʰin̪i,দেখসিনা,d̪ekʰʃɪnɐ
বিয়ের,bie̯erɔ,বিয়ার,bɪʲɐɾ
জন্য,d͡ʑɔn̪d͡zɔ,লাইজ্ঞা,lɐ͡ɪ̯ggɐ
আম্মা,amma,আম্মা,ɐmmɐ
আমার,amarɔ,আমার,ɐmɐɾ
ছেলে,t͡ɕʰel̪e,ছেড়া,cʰeɽɐ
খুজতাসে,kʰud͡ʑt̪as̪e,খুজতাসে,kʰuɟt̪ɐʃe
আব্বা,abba,আব্বা,ɐbbɐ
আমাকে,amake,আমারে,ɐmɐɾe
গতকাল,ɡɔt̪ɔkal̪ɔ,কালকে,kɐloke
একটা,ekta,একটা,ɛktɐ
ছেলের,t͡ɕʰel̪erɔ,ছেড়ার,cʰeɽɐɾ
সাথে,s̪at̪ʰe,সাথে,ʃɐt̪ʰe
দেখা,d̪ekʰa,দেখা,d̪ɛkʰɐ
করতে,kɔrɔt̪e,করতে,koɾt̪e
বলেছিল,bɔl̪et͡ɕʰil̪,কইসিন,ko͡ɪ̯ʃɪn
ছেলেটিকে,t͡ɕʰel̪etike,ছেড়াডারে,cʰeɽɐdɐɾe
আমার,amarɔ,আমার,ɐmɐɾ
একদমই,ekɔd̪ɔmi,এক্কেরেই,ɛkkeɾe͡ɪ̯
ভালো,b̤al̪o,ভালা,bʱɐlɐ
লাগেনি,l̪aɡen̪i,লাগসেনা,lɐgʃenɐ
মেয়েটি,mee̯eti,ছেড়িডার,cʰeɽɪdɐɾ
গোলাপি,ɡol̪api,গোলাপি,golɐpɪ
রঙের,rɔŋerɔ,রংগের,ɾɔŋgeɾ
শাড়ি,ɕaɽi,শাড়ি,ʃɐɽɪ
পরে,pɔre,পইরা,po͡ɪ̯ɾɐ
এসেছিল,es̪et͡ɕʰil̪,আইসিল,ɐ͡ɪ̯sɪl
আমার,amarɔ,আমার,ɐmɐɾ
দুইদিন,d̪uid̪in̪ɔ,দুইদিন,d̪u͡ɪ̯d̪ɪn
পরে,pɔre,বাদে,bɐd̪e
বিয়ে,bie̯e,বিয়া,bɪʲɐ
হবে,hɔbe,হইব,ho͡ɪ̯bo
ছেলেটি,t͡ɕʰel̪eti,ছেড়াডার,cʰeɽɐdɐɾ
এখন,ekʰɔn̪ɔ,এহন,ehon
আর,arɔ,আর,ɐɾ
