regional_text,bangla_speech,region_name,combined,ipa_output
হ্যায় মোর কথার উত্তরে ছোডো কইররা কইলেন হ,তিনি আমার কথার জবাবে ছোটো করে বললেন হ্যাঁ,Barishal ,Barishal  হ্যায় মোর কথার উত্তরে ছোডো কইররা কইলেন হ,bɐɾɔhɐl  hɛe̯ moɾ kɔt̪ʰɐɾ ut̪t̪ɔɾe cʰodo ko͡ɪ̯ɾɾɐ ko͡ɪ̯len ho
বইডির দিক চাইয়া আল্লাহম,বইগুলোর দিকে তাকিয়ে ছিলাম,Barishal ,Barishal  বইডির দিক চাইয়া আল্লাহম,bɐɾɔhɐl  bo͡ɪ̯dɪɾ d̪ɪk cɐ͡ɪ̯ʲɐ ɐllɐhom
খালি হ্যার হাতের দিক চাইয়া আল্লাহম,শুধু তাঁর হাতের দিকে তাকিয়ে ছিলাম,Barishal ,Barishal  খালি হ্যার হাতের দিক চাইয়া আল্লাহম,bɐɾɔhɐl  kʰɐlɪ hɛɾ hɐt̪eɾ d̪ɪk cɐ͡ɪ̯ʲɐ ɐllɐhom
কির লইজ্ঞা হেইয়া কি জানতে পারি?,কেন তা কি জানতে পারি? ,Barishal ,Barishal  কির লইজ্ঞা হেইয়া কি জানতে পারি?,bɐɾɔhɐl  kɪɾ lo͡ɪ̯ggɐ he͡ɪ̯ʲɐ kɪ ɟɐnt̪e pɐɾɪ?
হেইয়ার পর মোরা লাইব্রেরি দ্যাখতে যাই,পরে আমরা লাইব্রেরি দেখতে যাই,Barishal ,Barishal  হেইয়ার পর মোরা লাইব্রেরি দ্যাখতে যাই,bɐɾɔhɐl  he͡ɪ̯ʲɐɾ pɔɾ moɾɐ lɐ͡ɪ̯bɾeɾɪ d̪ɛkʰt̪e ɟɐ͡ɪ̯
"বেমালা বড় লাইব্রেরি সন্দেহ নাই, ব্যবস্থাও ম্যালা ভালো","খুবই বড়ো লাইব্রেরি সন্দেহ নেই, ব্যবস্থাও খুব ভালো",Barishal ,"Barishal  বেমালা বড় লাইব্রেরি সন্দেহ নাই, ব্যবস্থাও ম্যালা ভালো","bɐɾɔhɐl  bemɐlɐ bɔɽo lɐ͡ɪ̯bɾeɾɪ ʃɔnd̪eho nɐ͡ɪ̯, bɛbost̪ʰɐ͡o̯ mɛlɐ bʱɐlo"
পড়ার রুমগুলান ভাগ ভাগ করা রইছে,রিডিং রুমগুলো ভাগ ভাগ করা রয়েছে,Barishal ,Barishal  পড়ার রুমগুলান ভাগ ভাগ করা রইছে,bɐɽɐl  pɔɽɐɾ ɾumgulɐn bʱɐg bʱɐg kɔɾɐ ɾo͡ɪ̯cʰe
শিক্ষকরাও হ্যাগো লগে আছে,শিক্ষকরাও তাদের সাথে আছেন,Barishal ,Barishal  শিক্ষকরাও হ্যাগো লগে আছে,bɐɾɔhɐl  ʃɪkkʰokɾɐ͡o̯ hɛgo lɔge ɐcʰe
যাওনের লগে লগে কিরহম এউক্কা আওয়াজ করল,যাওয়ার সাথে সাথে কী একটা শব্দ করল,Barishal ,Barishal  যাওনের লগে লগে কিরহম এউক্কা আওয়াজ করল,bɐɾɔhɐl  ɟɐ͡o̯neɾ lɔge lɔge kɪɾɔhɔm e͡u̯kkɐ ɐ͡o̯ʷɐɟ koɾl
আর হগল পোলামাইয়া লাইন বাইন্ধা খাড়াইয়া গ্যাল,আর সকল ছেলেমেয়ে লাইন বেঁধে দাঁড়িয়ে গেল,Barishal ,Barishal  আর হগল পোলামাইয়া লাইন বাইন্ধা খাড়াইয়া গ্যাল,bɐɾɔhɐl  ɐɾ hɔgol polɐmɐ͡ɪ̯ʲɐ lɐ͡ɪ̯n bɐ͡ɪ̯nd̪ʱɐ kʰɐɽɐ͡ɪ̯ʲɐ gɛl
মোরা সালাম নেলাম,আমরা সালাম গ্রহণ করলাম,Barishal ,Barishal  মোরা সালাম নেলাম,bɐɾɔhɐl  moɾɐ sɐlɐm nelɐm
হ্যারা স্লোগান আরম্ভ করল,তারা স্লোগান আরম্ভ করল,Barishal ,Barishal  হ্যারা স্লোগান আরম্ভ করল,bɐɾɔhɐl  hɛɾɐ slogɐn ɐɾɔmbʱo koɾl
মোরা বিদায় লইয়া চইললা আইলাম,আমরা বিদায় নিয়ে চলে এলাম,Barishal ,Barishal  মোরা বিদায় লইয়া চইললা আইলাম,bɐɾɔhɐl  moɾɐ bɪd̪ɐe̯ lɔ͡ɪ̯ʲɐ co͡ɪ̯llɐ ɐ͡ɪ̯lɐm
মুই সাগর পাড়ি দিমু,আমি সাগর পাড়ি দেবো,Barishal ,Barishal  মুই সাগর পাড়ি দিমু,bɐɾɔhɐl  mu͡ɪ̯ ʃɐgoɾ pɐɽɪ d̪ɪmu
হগলদিনের নাহান হেইদিনও অরা খ্যালতে গ্যাল্লেহ,সব দিনের মতো সেদিনও ওরা খেলতে গিয়েছিল,Barishal ,Barishal  হগলদিনের নাহান হেইদিনও অরা খ্যালতে গ্যাল্লেহ,bɐɾɔhɐl  hɔgold̪ɪneɾ nɐhɐn he͡ɪ̯d̪ɪno ɔɾɐ kʰɛlt̪e gɛlleh
গোডাচাইরে মানু ফিতা লইয়া মাপামাপি করতেয়াছে,কয়েকজন লোক ফিতা নিয়ে মাপজোখ করছে,Barishal ,Barishal  গোডাচাইরে মানু ফিতা লইয়া মাপামাপি করতেয়াছে,bɐɾɔhɐl  godɐcɐ͡ɪ̯ɾe mɐnu pʰɪt̪ɐ lɔ͡ɪ̯ʲɐ mɐpɐmɐpɪ koɾt̪eʲɐcʰe
একজনের হাতে আবার মোডা এউক্কা খাতা,একজনের হাতে আবার মোটা একটা খাতা,Barishal ,Barishal  একজনের হাতে আবার মোডা এউক্কা খাতা,bɐɾɔhɐl  ɛkɟoneɾ hɐt̪e ɐbɐɾ modɐ e͡u̯kkɐ kʰɐt̪ɐ
হেইহানে কলম দিয়া কিজানি তুইল্লা রাখতেয়াছে,সেখানে কলম দিয়ে কীসব টুকে রাখছে,Barishal ,Barishal  হেইহানে কলম দিয়া কিজানি তুইল্লা রাখতেয়াছে,bɐɾɔhɐl  he͡ɪ̯hɐne kɔlom d̪ɪʲɐ kɪɟɐnɪ t̪u͡ɪ̯llɐ ɾɐkʰt̪eʲɐcʰe
কি করতেয়াছে হেইয়া তো জানি না,"কী করছে, তা তো জানি না",Barishal ,Barishal  কি করতেয়াছে হেইয়া তো জানি না,bɐɾɔhɐl  kɪ koɾt̪eʲɐcʰe he͡ɪ̯ʲɐ t̪o ɟɐnɪ nɐ
কয়েকজন একলগে কইয়া ওডে,কয়েকজন একসঙ্গে বলে ওঠে,Barishal ,Barishal  কয়েকজন একলগে কইয়া ওডে,bɐɾɔhɐl  kɔʲekɟɔn ɛklgk ko͡ɪ̯ʲɐ ode
পালডাইয়া যাইতেয়াছে মোগো খ্যালার মাঠটা না?,বদলে যাচ্ছে আমাদের খেলার মাঠটা তাই না?,Barishal ,Barishal  পালডাইয়া যাইতেয়াছে মোগো খ্যালার মাঠটা না?,bɐɾɔhɐl  pɐldɐ͡ɪ̯ʲɐ ɟɐ͡ɪ̯t̪eʲɐcʰe mogo kʰɛlɐɾ mɐtʰtɐ nɐ?
কোন বিষয় লইয়া মোর রাগ থাকলে মুই কিছু কইলেও হ্যায় চুপ কইররা থাইক্কা মোরে বুঝায়,কোন বিষয় নিয়ে আমার রাগ থাকলে আমি কিছু বললেও উনি চুপ করে থেকে আমাকে বুঝায়,Barishal ,Barishal  কোন বিষয় লইয়া মোর রাগ থাকলে মুই কিছু কইলেও হ্যায় চুপ কইররা থাইক্কা মোরে বুঝায়,bɐɾʃɐl  kon bɪʃɔe̯ lɔ͡ɪ̯ʲɐ moɾ ɾɐg t̪ʰɐkle mu͡ɪ̯ kɪcʰu ko͡ɪ̯le͡o̯ hɛe̯ cup ko͡ɪ̯ɾɾɐ t̪ʰ
নিজেরে দুর্বল ভাইব্বা এইরহম করে,নিজেকে উনি দূর্বল ভেবে এমন করে ,Barishal ,Barishal  নিজেরে দুর্বল ভাইব্বা এইরহম করে,bɐɾɔhɐl  nɪɟeɾe d̪uɾbol bʱɐ͡ɪ̯bbɐ e͡ɪ̯ɾɔhɔm koɾe
হ্যায় মানুডা এমন হগলডি কয় ম্যালা ভাগ্য কইররা এরহম জামাই পাইছি,উনি মানুষটাই এমন সবাই বলে অনেক ভাগ্য করে নাকি এমন স্বামী পাইছি,Barishal ,Barishal  হ্যায় মানুডা এমন হগলডি কয় ম্যালা ভাগ্য কইররা এরহম জামাই পাইছি,bɐɾɔhɐl  hɛe̯ mɐnudɐ ɛmon hɔgoldɪ kɔe̯ mɛlɐ bʱɐggo ko͡ɪ̯ɾɾɐ eɾohɔm ɟɐmɐ͡ɪ̯ pɐ͡ɪ̯cʰɪ
আসলেই মানুডার উপরে মুই মুগ্ধ,আসলেই মানুষটার প্রতি আমি মুগ্ধ,Barishal ,Barishal  আসলেই মানুডার উপরে মুই মুগ্ধ,bɐɾɔhɐl  ɐʃole͡ɪ̯ mɐnudɐɾ upɔɾe mu͡ɪ̯ mugd̪ʱo
এইরহম মুগ্ধতায় বিভোর থাকতে চাই মুই হারাজীবন,এই মুগ্ধতায় বিভোর থাকতে চাই আমি আজীবন,Barishal ,Barishal  এইরহম মুগ্ধতায় বিভোর থাকতে চাই মুই হারাজীবন,bɐɾɔhɔm  e͡ɪ̯ɾɔhɔm mugd̪ʱot̪ɐe̯ bɪvoɾ t̪ʰɐkt̪e cɐ͡ɪ̯ mu͡ɪ̯ hɐɾɐzɪbɔn
জামাইর উপরে মোর একটুও কোন বিচার নাই,স্বামীর প্রতি আমার বিন্দুমাত্র কোন অভিযোগ নেই,Barishal ,Barishal  জামাইর উপরে মোর একটুও কোন বিচার নাই,bɐɾɔhɐl  ɟɐmɐ͡ɪ̯ɾ upɔɾe moɾ ektu͡o̯ kon bɪcɐɾ nɐ͡ɪ̯
লও একদিন দ্যাহা করি পুরা শহর রিসকায় ঘুরমু,চলো একদিন দেখা করি পুরো শহর রিক্সায় ঘুরবো,Barishal ,Barishal  লও একদিন দ্যাহা করি পুরা শহর রিসকায় ঘুরমু,bɐɾɔhɐl  lɔ͡o̯ ɛkd̪ɪn d̪ɛhɐ koɾɪ puɾɐ ʃɔhoɾ ɾɪʃkɐe̯ gʱuɾmu
এইয়ার মইধ্যে চাকরির পড়ালেহায় ম্যালা ক্ষেতি হইয়া যায়,এর মাঝখানে চাকরির পড়াশোনায় বেশ খানিকটা ক্ষতি হয়ে যায়,Barishal ,Barishal  এইয়ার মইধ্যে চাকরির পড়ালেহায় ম্যালা ক্ষেতি হইয়া যায়,bɐɾɔhɐl  e͡ɪ̯ʲɐɾ mo͡ɪ̯d̪d̪ʱe cɐkoɾɪɾ pɔɽɐlehɐe̯ mɛlɐ kʰet̪ɪ ho͡ɪ̯ʲɐ ɟɐe̯
 মুই আইজ কফি খাইনাই,আমি আজকে কফি খাই নাই ,Barishal ,Barishal   মুই আইজ কফি খাইনাই,bɐɾɔhɐl   mu͡ɪ̯ ɐ͡ɪ̯ɟ kopʰɪ kʰɐ͡ɪ̯nɐ͡ɪ̯
মোর মাথায় ম্যালা ব্যাথা করতেয়াছে,আমার মাথায় অনেক ব্যাথা করছে ,Barishal ,Barishal  মোর মাথায় ম্যালা ব্যাথা করতেয়াছে,bɐɾɔʃɐl  moɾ mɐt̪ʰɐe̯ mɛlɐ bɛt̪ʰɐ koɾt̪eʲɐcʰe
তোমার সৌন্দর্যে মুই মুগ্ধ,তোমার সৌন্দর্যে আমি মুগ্ধ,Barishal ,Barishal  তোমার সৌন্দর্যে মুই মুগ্ধ,bɐɾɔhɐl  t̪omɐɾ ʃo͡u̯nd̪oɾɟe mu͡ɪ̯ mugd̪ʱo
মুই আইজ বেইন্নাহালে হ্যার লগে কথা কইছি,আমি আজকে সকালে তার সাথে কথা বলেছি ,Barishal ,Barishal  মুই আইজ বেইন্নাহালে হ্যার লগে কথা কইছি,bɐɾɔhɐl  mu͡ɪ̯ ɐ͡ɪ̯ɟ be͡ɪ̯nnɐhɐle hɛɾ lɔge kɔt̪ʰɐ ko͡ɪ̯cʰɪ
তুমি কি মোরে ঘোরতে লইয়া যাবা?,তুমি কি আমায় ঘুরতে নিয়ে যাবে? ,Barishal ,Barishal  তুমি কি মোরে ঘোরতে লইয়া যাবা?,bɐɾɔhɐl  t̪umɪ kɪ moɾe gʱoɾt̪e lɔ͡ɪ̯ʲɐ ɟɐbɐ?
মোর জামাই ৩ বছর ধইররা বিদেশ আছে,আমার স্বামী ৩ বছর ধরে বিদেশে আছেন,Barishal ,Barishal  মোর জামাই ৩ বছর ধইররা বিদেশ আছে,bɐɾɔhɐl  moɾ ɟɐmɐ͡ɪ̯ e bɔcʰoɾ d̪ʱo͡ɪ̯ɾɾɐ bɪd̪eʃ ɐcʰe
তুমি কি রাইতে খাইছো?,তুমি কি রাতে খেয়েছো ?,Barishal ,Barishal  তুমি কি রাইতে খাইছো?,bɐɾɔhɐl  t̪umɪ kɪ ɾɐ͡ɪ̯t̪e kʰɐ͡ɪ̯cʰo?
আমনে কি রাইতে খাইছেন?,আপনি কি রাতে খেয়েছেন ?,Barishal ,Barishal  আমনে কি রাইতে খাইছেন?,bɐɪʃɐl  ɐmone kɪ ɾɐ͡ɪ̯t̪e kʰɐ͡ɪ̯cʰen?
পোলাডার নানা বাড়ি বরিশাল,ছেলেটির নানার বাড়ি বরিশালে,Barishal ,Barishal  পোলাডার নানা বাড়ি বরিশাল,bɐɾɪʃɐl  polɐdɐɾ nɐnɐ bɐɽɪ boɾɪʃɐl
পোলাডার গেরামের বাড়ি রাজশাহী,ছেলেটির গ্রামের বাড়ি রাজশাহীতে,Barishal ,Barishal  পোলাডার গেরামের বাড়ি রাজশাহী,bɐɾɔhɐl  polɐdɐɾ geɾɐmeɾ bɐɽɪ ɾɐɟʃɐhɪ
মোর ফেসবুক আইডি ডা যদি চিড়িয়াখানা হইতে,আমার ফেসবুক আইডিটা যদি চিড়িয়াখানা হতো,Barishal ,Barishal  মোর ফেসবুক আইডি ডা যদি চিড়িয়াখানা হইতে,bɐɾɔhɐl  moɾ pʰesbuk ɐ͡ɪ̯dɪ dɐ ɟod̪ɪ cɪɽɪʲɐkʰɐnɐ ho͡ɪ̯t̪e
ঢাহার মিরপুরে কাইলগো গোনে কারেন্ট যাইতেয়াছেনা কির লইজ্ঞা?,ঢাকার মিরপুরে কাল থেকে বিদ্যুৎ যাচ্ছে না কেন,Barishal ,Barishal  ঢাহার মিরপুরে কাইলগো গোনে কারেন্ট যাইতেয়াছেনা কির লইজ্ঞা?, bɐɾɔhɐl  dʱɐhɐɾ mɪɾpuɾe kɐ͡ɪ̯lgo gone kɐɾent ɟɐ͡ɪ̯t̪eʲɐcʰenɐ kɪɾ lo͡ɪ̯ggɐ?
কারেন্টের সমেস্যার কি সুরাহা হইছে?,বিদ্যুৎ সমস্যার কি সমাধান হয়ে গেছে  ?,Barishal ,Barishal  কারেন্টের সমেস্যার কি সুরাহা হইছে?,bɐɾɪʃɐl  kɐɾenteɾ ʃɔmeʃʃɐɾ kɪ ʃuɾɐhɐ ho͡ɪ̯cʰe?
পিরথিবীতে আব্বার পরেই দুইনম্বর বীর যোদ্ধা হইলে ন্যাভাই,পৃথিবীতে বাবার পরেই দ্বিতীয় বীর যোদ্ধা হলেন বড়ভাই,Barishal ,Barishal  পিরথিবীতে আব্বার পরেই দুইনম্বর বীর যোদ্ধা হইলে ন্যাভাই,bɐɾɔhɐl  pɪɾot̪ʰɪbɪt̪e ɐbbɐɾ pɔɾe͡ɪ̯ d̪u͡ɪ̯nɔmbɔɾ bɪɾ ɟod̪d̪ʱɐ ho͡ɪ̯le nɛbʱɐ͡ɪ̯
মোর খিদা পাইছে, আমার খিদে পেয়েছে,Barishal ,Barishal  মোর খিদা পাইছে,bɐɾɪʃɐl  moɾ kʰɪd̪ɐ pɐ͡ɪ̯cʰe
সামনে কোরবানির ঈদ আইতেয়াছে, সামনে কোরবানি ঈদ আসছে,Barishal ,Barishal  সামনে কোরবানির ঈদ আইতেয়াছে,bɐɪʃɐl  ʃɐmne koɾbɐnɪɾ ɪd̪ ɐ͡ɪ̯t̪eʲɐcʰe
কোরবানির ঈদ হইলে ইসলাম ধর্মের এউক্কা পোরধান উৎসব,কোরবানি ঈদ হলো ইসলামিক ধর্মের একটি প্রধান উৎসব,Barishal ,Barishal  কোরবানির ঈদ হইলে ইসলাম ধর্মের এউক্কা পোরধান উৎসব, bɐɾʃɐl  koɾbɐnɪɾ ɪd̪ ho͡ɪ̯le ɪslɐm d̪ʱɔɾmeɾ e͡u̯kkɐ poɾd̪ʱɐn ut̪ʃɔb
চেইত্যা গ্যাছেন ত্যায় ঠইজ্ঞা গ্যাছেন,রেগে গেলেন তো হেরে গেলেন,Barishal ,Barishal  চেইত্যা গ্যাছেন ত্যায় ঠইজ্ঞা গ্যাছেন,bɐɾɪʃɐl  ce͡ɪ̯t̪t̪ɐ gɛcʰen t̪ɛe̯ tʰɔ͡ɪ̯ggɐ gɛcʰen
সুস্থ দেহ আর প্রশান্ত মন এউক্কা মানের সব চাইয়া বড় সম্পদ,সুস্থ দেহ ও প্রশান্ত মন একজন মানুষের সব থেকে বড় সম্পদ,Barishal ,Barishal  সুস্থ দেহ আর প্রশান্ত মন এউক্কা মানের সব চাইয়া বড় সম্পদ,bɐɾɔhɐl  ʃust̪ʰo d̪eho ɐɾ pɾoʃɐnt̪o mon e͡u̯kkɐ mɐneɾ ʃɔb cɐ͡ɪ̯ʲɐ bɔɽo ʃɔmpɔd̪
মোর কাম আর ব্যস্ততা বাড়তেয়াছে,আমার কাজ ও ব্যস্ততা বাড়ছে,Barishal ,Barishal  মোর কাম আর ব্যস্ততা বাড়তেয়াছে,bɐɽt̪ɐ  moɾ kɐm ɐɾ bɛst̪ot̪ɐ bɐɽt̪eʲɐcʰe
অন্যের দোষ সহজেই খুইজ্জা পাওন যায়,অন্যের দোষ সহজেই খুঁজে পাওয়া যায়,Barishal ,Barishal  অন্যের দোষ সহজেই খুইজ্জা পাওন যায়,bɐɾɔhɐl  ɔnneɾ d̪oʃ ʃɔhoɟe͡ɪ̯ kʰu͡ɪ̯ɟɟɐ pɐ͡o̯n ɟɐe̯
নিজের দোষ খুইজ্জা পাওয়া ম্যালা কষ্টকর,নিজের দোষ খুঁজে পাওয়া খুব কষ্টকর,Barishal ,Barishal  নিজের দোষ খুইজ্জা পাওয়া ম্যালা কষ্টকর,bɐɾɔhɐl  nɪɟeɾ d̪oʃ kʰu͡ɪ̯ɟɟɐ pɐ͡o̯ʷɐ mɛlɐ koʃtokɔɾ
পেরতেকদিন মুই কিছু না কিছু শিখমু,প্রতিদিন আমি কিছু না কিছু শিখবো,Barishal ,Barishal  পেরতেকদিন মুই কিছু না কিছু শিখমু,bɐɾt̪ekd̪ɪn mu͡ɪ̯ kɪcʰu nɐ kɪcʰu ʃɪkʰmu
সুখী হইতে হইলে অপ্রয়োজনীয় ম্যালা কিছু ভুইল্লা যাইতে হয়,সুখী হতে হলে অপ্রয়োজনীয় অনেক কিছু ভুলে যেতে হয়,Barishal ,Barishal  সুখী হইতে হইলে অপ্রয়োজনীয় ম্যালা কিছু ভুইল্লা যাইতে হয়,bɐɾɔhɐl  ʃukʰɪ ho͡ɪ̯t̪e ho͡ɪ̯le ɔpɾoʲoɟonɪʲo mɛlɐ kɪcʰu bʱu͡ɪ̯llɐ ɟɐ͡ɪ̯t̪e hɔe̯
হগলডি ভালোবাসা পাইতে চায়,সবাই ভালোবাসা পেতে চায়,Barishal ,Barishal  হগলডি ভালোবাসা পাইতে চায়,bɐɪʃɐl  hɔgoldɪ bʱɐlobɐʃɐ pɐ͡ɪ̯t̪e cɐe̯
দৃষ্টিভঙ্গি পালডাইলে জীবন পালডাইয়া যাইবে,দৃষ্টিভঙ্গি বদলালে জীবন বদলে যাবে,Barishal ,Barishal  দৃষ্টিভঙ্গি পালডাইলে জীবন পালডাইয়া যাইবে,bɐɾɔhɐl  d̪ɾɪʃtɪbʱɔŋgɪ pɐldɐ͡ɪ̯le ɟɪbɔn pɐldɐ͡ɪ̯ʲɐ ɟɐ͡ɪ̯be
আইজগো ছুটির দিন,আজ ছুটির দিন,Barishal ,Barishal  আইজগো ছুটির দিন,bɐɾɔhɐl  ɐ͡ɪ̯ɟgo cʰutɪɾ d̪ɪn
হগলডির জীবনে এউক্কা লক্ষ্য থাকতে হইবে, সবার জীবনে একটি লক্ষ্য থাকতে হবে,Barishal ,Barishal  হগলডির জীবনে এউক্কা লক্ষ্য থাকতে হইবে,bɐɾɔhɐl  hɔgoldɪɾ ɟɪbone e͡u̯kkɐ lokkʰo t̪ʰɐkt̪e ho͡ɪ̯be
লক্ষ্য ঠিক কইররা মোরা জীবনে আউগাইয়া যাইতে পারি, লক্ষ্য ঠিক করে আমরা জীবনে এগিয়ে যেতে পারি,Barishal ,Barishal  লক্ষ্য ঠিক কইররা মোরা জীবনে আউগাইয়া যাইতে পারি,bɐɾɔhɐl  lokkʰo tʰɪk ko͡ɪ̯ɾɾɐ moɾɐ ɟɪbone ɐ͡u̯gɐ͡ɪ̯ʲɐ ɟɐ͡ɪ̯t̪e pɐɾɪ
বেবাকেরে স্বাগতম,সবাইকে স্বাগতম,Barishal ,Barishal  বেবাকেরে স্বাগতম,bɐɾɔhɐl  bebɐkeɾe ʃɐgɔt̪ɔmo
কেরেস্তাল ত্যালের দাম কমার লইজ্ঞা অক্টোবরে চাহিদা এট্টু বাড়ছেলে,কেরোসিন তেলের দাম কমার ফলে অক্টোবরে চাহিদা কিছুটা বেড়েছিল,Barishal ,Barishal  কেরেস্তাল ত্যালের দাম কমার লইজ্ঞা অক্টোবরে চাহিদা এট্টু বাড়ছেলে,bɐɾɔʃɐl  keɾest̪ɐl t̪ɛleɾ d̪ɐm kɔmɐɾ lo͡ɪ̯ggɐ ɔktobɔɾe cɐhɪd̪ɐ ettu bɐɽcʰele
পেরতেকদিন খালি এউক্কা হোবরি খাইতে পারেন বেমালা উপকার,প্রতিদিন অন্তত একটি পেয়ারা করে খেলে পেতে পারেন অনেক উপকার,Barishal ,Barishal  পেরতেকদিন খালি এউক্কা হোবরি খাইতে পারেন বেমালা উপকার,bɐɾɔhɐl  peɾt̪ekd̪ɪn kʰɐlɪ e͡u̯kkɐ hoboɾɪ kʰɐ͡ɪ̯t̪e pɐɾen bemɐlɐ upokɐɾ
বিভিন্ন ফলগুলার ভিত্রে হোবরি অন্যতম জনপ্রিয় ফল।,বিভিন্ন ফলের মধ্যে পেয়ারা অন্যতম জনপ্রিয় ফল,Barishal ,Barishal  বিভিন্ন ফলগুলার ভিত্রে হোবরি অন্যতম জনপ্রিয় ফল।,bɐɾɔhɐl  bɪbʱɪnno pʰɔlgulɐɾ bʱɪt̪ɾe hoboɾɪ ɔnnot̪ɔmo ɟɔnopɾɪʲo pʰɔl।
ওজন কমাইন্যার লইজ্ঞা হোবরি বেমালা উপকারী।,ওজন কমানোর জন্য পেয়ারা অত্যন্ত উপকারী,Barishal ,Barishal  ওজন কমাইন্যার লইজ্ঞা হোবরি বেমালা উপকারী।,bɐɾɔʃɐl  oɟon kɔmɐ͡ɪ̯nnɐɾ lo͡ɪ̯ggɐ hoboɾɪ bemɐlɐ upokɐɾɪ।
গরমের দিনে তাজা নাহোইল খাওয়া বেমালা সুখের।,গরমের দিনে তাজা নারিকেল পান করা খুব আনন্দদায়ক,Barishal ,Barishal  গরমের দিনে তাজা নাহোইল খাওয়া বেমালা সুখের।,bɐɾɔhɐl  gɔɾomeɾ d̪ɪne t̪ɐɟɐ nɐho͡ɪ̯l kʰɐ͡o̯ʷɐ bemɐlɐ ʃukʰeɾ।
মোর বাড়ির পিছে বেমালা বড় এউক্কা নাহোইল গাছ আছে,আমার বাড়ীর পিছনে অনেক বড় একটি নারিকেল গাছ আছে,Barishal ,Barishal  মোর বাড়ির পিছে বেমালা বড় এউক্কা নাহোইল গাছ আছে,bɐɾɔhɐl  moɾ bɐɽɪɾ pɪcʰe bemɐlɐ bɔɽo e͡u̯kkɐ nɐho͡ɪ̯l gɐcʰ ɐcʰe
হোশ্যায় কেডা খাড়াইয়া আছে?,রান্নাঘরে কে দাড়িয়ে আছে ?,Barishal ,Barishal  হোশ্যায় কেডা খাড়াইয়া আছে?,bɐɾɔhɐl  hosɛe̯ kedɐ kʰɐɽɐ͡ɪ̯ʲɐ ɐcʰe?
মাডির পাইলা গুলা বেমালা সুন্দর।,মাটির পাতিল গুলা অনেক সুন্দর,Barishal ,Barishal  মাডির পাইলা গুলা বেমালা সুন্দর।,bɐɾɔhɐl  mɐdɪɾ pɐ͡ɪ̯lɐ gulɐ bemɐlɐ ʃund̪ɔɾ।
রাওয়ার গোস্ত দিয়া ভাত খাইতে মোর বেমালা ভালো লাগে।,মোরগের মাংস দিয়ে ভাত খেতে আমার অনেক ভালো লাগে,Barishal ,Barishal  রাওয়ার গোস্ত দিয়া ভাত খাইতে মোর বেমালা ভালো লাগে।,bɐɾɔʃɐl  ɾɐ͡o̯ʷɐɾ gost̪o d̪ɪʲɐ bʱɐt̪ kʰɐ͡ɪ̯t̪e moɾ bemɐlɐ bʱɐlo lɐge।
উশশির শালুন দিয়া ভাত খাইতে মোর ভালো লাগে না,শিমের তরকারী ডিয়ে ভাত খেতে আমার ভালো লাগে না,Barishal ,Barishal  উশশির শালুন দিয়া ভাত খাইতে মোর ভালো লাগে না,bɐɾɔhɐl  uʃʃɪɾ ʃɐlun d̪ɪʲɐ bʱɐt̪ kʰɐ͡ɪ̯t̪e moɾ bʱɐlo lɐge nɐ
কোম্বা খাইতে বেমালা মজা।,পেঁপে খেতে অনেক সুস্বাদু,Barishal ,Barishal  কোম্বা খাইতে বেমালা মজা।,bɐɾɔhɐl  kombɐ kʰɐ͡ɪ̯t̪e bemɐlɐ mɔɟɐ।
কোম্বা বাংলাদেশের এউক্কা জনপ্রিয় ফল।,পেঁপে বাংলাদেশের একটি জনপ্রিয় ফল,Barishal ,Barishal  কোম্বা বাংলাদেশের এউক্কা জনপ্রিয় ফল।,bɐɾɪʃɐl  kombɐ bɐŋlɐd̪eʃeɾ ɛ͡u̯kkɐ ɟɔnopɾɪʲo pʰɔl।
গেরাম গোনে শহরে আওয়ার কালে ম্যালা গুলা ছোলোম কিন্যা আনবা।,গ্রাম থেকে শহরে আসার সময় অনেক গুলা জাম্বুরা কিনে আনবা,Barishal ,Barishal  গেরাম গোনে শহরে আওয়ার কালে ম্যালা গুলা ছোলোম কিন্যা আনবা।,bɐɾɐl  geɾɐm gone ʃɔhoɾe ɐ͡o̯ʷɐɾ kɐle mɛlɐ gulɐ cʰolom kɪnnɐ ɐnbɐ।
তুমি কি লকট খাও?,তুমি কি জামরুল খাও?,Barishal ,Barishal  তুমি কি লকট খাও?,bɐɾɔhɐl  t̪umɪ kɪ lɔkt kʰɐ͡o̯?
হ্যায় ছাদে বেমালা গুলা কইতোর পালে,সে ছাদে অনেক গুলো কবুতর পালে,Barishal ,Barishal  হ্যায় ছাদে বেমালা গুলা কইতোর পালে,bɐɾɔhɐl  hɛe̯ cʰɐd̪e bemɐlɐ gulɐ ko͡ɪ̯t̪oɾ pɐle
মোগো খামারে ৫০০০টার বেশি মুরহা আছে,আমাদের খামারে ৫০০০টির বেশি মুরগি আছে,Barishal ,Barishal  মোগো খামারে ৫০০০টার বেশি মুরহা আছে,bɐɾɔhɐ  mogo kʰɐmɐɾe pʰɔd̪d̪ʱotɐɾ beʃɪ muɾhɐ ɐcʰe
