regional_text,bangla_speech,region_name,combined,ipa_output
মুই আগেই কইছলাম তোমারে নিয়া বিদেশ ফাকাইতে চাই,আমি আগেই বলেছি তোমাকে নিয়ে বিদেশ ঘুরতে চাই,Sylhet ,Sylhet  মুই আগেই কইছলাম তোমারে নিয়া বিদেশ ফাকাইতে চাই,ʃɔlhe  mu͡ɪ̯ ɐge͡ɪ̯ ko͡ɪ̯cʰɔlɐm t̪omɐɾe nɪʲɐ bɪd̪eʃ pʰɐkɐ͡ɪ̯t̪e cɐ͡ɪ̯
আমার আম্মা আমাকে হকলের সামনে মারতে মারতে বাসাত নিয়া আইছে,আমার আম্মু আমাকে সবার  সামনে মারতে মারতে বাসায় নিয়ে আসে,Sylhet ,Sylhet  আমার আম্মা আমাকে হকলের সামনে মারতে মারতে বাসাত নিয়া আইছে, sɔlɔt  ɐmɐɾ ɐmmɐ ɐmɐke hɔkoleɾ ʃɐmne mɐɾt̪e mɐɾt̪e bɐʃɐt̪ nɪʲɐ ɐ͡ɪ̯cʰe
আফনি কিতা জানেন এখানে অনেক ফুয়াইন কমেন্ট ফরাত আইবা,আপনি কি জানেন  এখানে অনেক ছেলে কমেন্ট পড়তে আসবে,Sylhet ,Sylhet  আফনি কিতা জানেন এখানে অনেক ফুয়াইন কমেন্ট ফরাত আইবা,ʃɔlho  ɐcʰonɪ kɪt̪ɐ ɟɐnen ekʰɐne ɔnek pʰuʲɐ͡ɪ̯n kɔment pʰɔɾɐt̪ ɐ͡ɪ̯bɐ
আবেগর ভালোবাসা কাউকে দেওয়া উচিৎ না,আবেগের ভালোবাসা কাউকে দেওয়া উচিত না,Sylhet ,Sylhet  আবেগর ভালোবাসা কাউকে দেওয়া উচিৎ না,ʃɔlhe  ɐbegoɾ bʱɐlobɐʃɐ kɐ͡u̯ke d̪e͡o̯ʷɐ ucɪt̪ nɐ
একদিন বিবেকের কাছে আবেগর ভালোবাসা হারিয়া যাইবো,একদিন বিবেকের কাছে আবেগের ভালোবাসা হেরে যাবে,Sylhet ,Sylhet  একদিন বিবেকের কাছে আবেগর ভালোবাসা হারিয়া যাইবো,ʃɔlhe  ɛkd̪ɪn bɪbekeɾ kɐcʰe ɐbegoɾ bʱɐlobɐʃɐ hɐɾɪʲɐ ɟɐ͡ɪ̯bo
আমার মনের ভালোবাসা চিরদিন তোমার লাগি থাইকা যাইবো ,আমার মনের ভালোবাসা চিরদিন তোমার জন্য থেকে যাবে,Sylhet ,Sylhet  আমার মনের ভালোবাসা চিরদিন তোমার লাগি থাইকা যাইবো ,ʃɔlhe  ɐmɐɾ moneɾ bʱɐlobɐʃɐ cɪɾod̪ɪn t̪omɐɾ lɐgɪ t̪ʰɐ͡ɪ̯kɐ ɟɐ͡ɪ̯bo 
জীবনে একলা একলা ফথ চলা অনেক কঠিন,জীবনে একা একা পথ চলা অনেক কঠিন,Sylhet ,Sylhet  জীবনে একলা একলা ফথ চলা অনেক কঠিন,ʃɔlhe  ɟɪbone ɛklɐ ɛklɐ pʰɔt̪ʰ cɔlɐ ɔnek kotʰɪn
আমার জীবন মুই তোমারে নিয়া বাঁচার লাগি দিমু,আমার জীবন আমি তোমাকে নিয়ে বাঁচার জন্য দিব,Sylhet ,Sylhet  আমার জীবন মুই তোমারে নিয়া বাঁচার লাগি দিমু,ʃɔlhe  ɐmɐɾ ɟɪbɔn mu͡ɪ̯ t̪omɐɾe nɪʲɐ bɐ̃cɐɾ lɐgɪ d̪ɪmu
আমার ভালুবাসা দিয়া হারাজীবন তোমার লগে থাকতে চাই,আমার ভালবাসা  দিয়ে  সারাজীবন তোমার পাশে থাকতে চাই,Sylhet ,Sylhet  আমার ভালুবাসা দিয়া হারাজীবন তোমার লগে থাকতে চাই,ʃɔlhe  ɐmɐɾ bʱɐlubɐʃɐ d̪ɪʲɐ hɐɾɐɟɪbɔn t̪omɐɾ lɔge t̪ʰɐkt̪e cɐ͡ɪ̯
তোমাকে কি করে বুঝাইমু তোমারে কতটা ভালো ফাই?,তোমাকে কি করে বুঝাবো তোমাকে কতটা ভালবাসি?,Sylhet ,Sylhet  তোমাকে কি করে বুঝাইমু তোমারে কতটা ভালো ফাই?,ʃɔlhe  t̪omɐke kɪ koɾe buɟʱɐ͡ɪ̯mu t̪omɐɾe kɔt̪otɐ bʱɐlo pʰɐ͡ɪ̯?
আফনারে দেইখ্খা মুই দেইখ্খা থমকে উবানিত আছলাম,আপনাকে দেখে আমি দেখে থমকে দারিয়ে ছিলাম,Sylhet ,Sylhet  আফনারে দেইখ্খা মুই দেইখ্খা থমকে উবানিত আছলাম,ʃɔlhe  ɐpʰnɐɾe d̪e͡ɪ̯kʰkʰɐ mu͡ɪ̯ d̪e͡ɪ̯kʰkʰɐ ɛmke ubɐnɪt̪o ɐcʰlɐm
আফনি খুব কষ্টে নিজরে সামলে নিয়াছইন,আপনি  খুব কষ্টে নিজেকে সামলে নিয়েছেন,Sylhet ,Sylhet  আফনি খুব কষ্টে নিজরে সামলে নিয়াছইন,ʃɔlhe  ɐcʰonɪ kʰub koʃte nɪɟɔɾe ʃɐmle nɪʲɐcʰɪn
আমার বান্ধবী কিচ্ছু ভাবতে ফারে না আফনাকে ছাড়া,আমার বান্ধুবি কিছু ভাবতে পারেনা আপনাকে  ছাড়া,Sylhet ,Sylhet  আমার বান্ধবী কিচ্ছু ভাবতে ফারে না আফনাকে ছাড়া,ʃɔlhe  ɐmɐɾ bɐnd̪ʱobɪ kɪccʰu bʱɐbt̪e pʰɐɾe nɐ ɐpʰnɐke cʰɐɽɐ
আমার বন্ধু কিচ্ছু লিখতে ফারে না আফনার নাম ছাড়া,আমার বন্ধু কিছু লিখতে পারেনা  আপনার নাম ছাড়া,Sylhet ,Sylhet  আমার বন্ধু কিচ্ছু লিখতে ফারে না আফনার নাম ছাড়া,ʃɔlhe  ɐmɐɾ bond̪ʱu kɪccʰu lɪkʰt̪e pʰɐɾe nɐ ɐpʰnɐɾ nɐm cʰɐɽɐ
আফনারে ভালাফাই এই কথাটি বলার বাকি,আপনাকে ভালোবাসি  এই কথাটি বলা বাকি,Sylhet ,Sylhet  আফনারে ভালাফাই এই কথাটি বলার বাকি,ʃɔlhe  ɐpʰnɐɾe bʱɐlɐpʰɐ͡ɪ̯ e͡ɪ̯ kɔt̪ʰɐtɪ bɔlɐɾ bɐkɪ
আমার বাফর খুব গরম লাগছে,আমার আব্বুর খুব গরম লাগছে,Sylhet ,Sylhet  আমার বাফর খুব গরম লাগছে,ʃɔlhe  ɐmɐɾ bɐpʰɔɾ kʰub gɔɾom lɐgcʰe
আমার ছোট বোইনর গরম লাগছে,আমার ছোট বোনের গরম লাগছে,Sylhet ,Sylhet  আমার ছোট বোইনর গরম লাগছে,ʃɔlhe  ɐmɐɾ cʰoto bo͡ɪ̯nɔɾ gɔɾom lɐgcʰe
এই শিশুটার অনেক ঠান্ডা লাগসে,এই শিশুটির অনেক ঠাণ্ডা লাগছে,Sylhet ,Sylhet  এই শিশুটার অনেক ঠান্ডা লাগসে,ʃɔlhe  e͡ɪ̯ ʃɪʃutɐɾ ɔnek tʰɐndɐ lɐgʃe
আমার বন্ধুর খুব বিতর খারাফ,আমার বন্ধুর খুব মন খারাপ,Sylhet ,Sylhet  আমার বন্ধুর খুব বিতর খারাফ,ʃɔlhe  ɐmɐɾ bond̪ʱuɾ kʰub bɪt̪oɾ kʰɐɾɐpʰ
মাই আমার লাগি নীল শাড়ি কেনিয়া আনছইন,আম্মু আমার জন্য নীল শাড়ি কিনে এনেছে,Sylhet ,Sylhet  মাই আমার লাগি নীল শাড়ি কেনিয়া আনছইন,ʃɔlhe  mɐ͡ɪ̯ ɐmɐɾ lɐgɪ nɪl ʃɐɽɪ kenɪʲɐ ɐncʰɪn
মুই আমার বন্ধুকে একটা লাল গোলাফ কিনিয়া উপহার দিয়াছি,আমি আমার বন্ধুকে  একটি লাল গোলাপ কিনে উপহার দিয়েছি,Sylhet ,Sylhet  মুই আমার বন্ধুকে একটা লাল গোলাফ কিনিয়া উপহার দিয়াছি,ʃɔlhe  mu͡ɪ̯ ɐmɐɾ bond̪ʱuke ɛktɐ lɐl golɐpʰ kɪnɪʲɐ upohɐɾ d̪ɪʲɐcʰɪ
মুই আমার স্বামীর লগে বিয়ানে পার্কে ফাকানিত যাইমু,আমি আমার স্বামীর সাথে বিকালে পার্কে ঘুরতে যাব,Sylhet ,Sylhet  মুই আমার স্বামীর লগে বিয়ানে পার্কে ফাকানিত যাইমু,ʃɔlhe  mu͡ɪ̯ ɐmɐɾ ʃɐmɪɾ lɔge bɪʲɐne pɐɾke pʰɐkɐnɪt̪o ɟɐ͡ɪ̯mu
কাউকে ভালোবাসা দেওয়াতেই বেশি কুশি লাগে আমার,কাউকে ভালোবাসা দেওয়াতেই বেশি আনন্দ লাগে আমার,Sylhet ,Sylhet  কাউকে ভালোবাসা দেওয়াতেই বেশি কুশি লাগে আমার,ʃɔlhe  kɐ͡u̯ke bʱɐlobɐʃɐ d̪e͡o̯ʲɐt̪e͡ɪ̯ beʃɪ kuʃɪ lɐge ɐmɐɾ
"যদি তুমি আমার কাছে ফিরে আসো, তবে তাকে ছেড়ে দাও","যদি তুমি আমার কাছে ফিরে আস ,তবে তাকে ছেড়ে দাও",Sylhet ,"Sylhet  যদি তুমি আমার কাছে ফিরে আসো, তবে তাকে ছেড়ে দাও","ʃɔlhe  ɟod̪ɪ t̪umɪ ɐmɐɾ kɐcʰe pʰɪɾe ɐʃo, t̪ɔbe t̪ɐke cʰeɽe d̪ɐ͡o̯"
সে তোমার লাগি সব কিছু করতে ফারে,সে তোমার জন্য সব কিছু করতে পারে,Sylhet ,Sylhet  সে তোমার লাগি সব কিছু করতে ফারে,ʃɔlhe  ʃe t̪omɐɾ lɐgɪ ʃɔb kɪcʰu koɾt̪e pʰɐɾe
আফনি যে মানুষটাকে ভালাফাইবেন তাকে যদি না বুঝবার ফারইন তাহলে আফনার এই প্রেমের কোনো অর্থ নাই,আপনি যে মানুষটিকে ভালবাসবেন  তাকে যদি না বুঝতে পারেন  তাহলে আপনার এই প্রেমের কোনো অর্থ নেই,Sylhet ,Sylhet  আফনি যে মানুষটাকে ভালাফাইবেন তাকে যদি না বুঝবার ফারইন তাহলে আফনার এই প্রেমের কোনো অর্থ নাই,ʃɔlhe  ɐcʰonɪ ɟe mɐnuʃtɐke bʱɐlɐpʰɐ͡ɪ̯ben t̪ɐke ɟod̪ɪ nɐ buɟʱbɐɾ pʰɐɾɪn t̪ɐhole ɐpʰnɐɾ e͡
আফনি নিজে অসুখী হয়ে কিলা অন্যকে ভালোবাসিয়া সুখী করবা,আপনি নিজে অসুখী হয়ে কিভাবে অন্যকে ভালোবেসে সুখী করবেন,Sylhet ,Sylhet  আফনি নিজে অসুখী হয়ে কিলা অন্যকে ভালোবাসিয়া সুখী করবা,ʃɔlhe  ɐcʰonɪ nɪɟe ɔʃukʰɪ hoʲe kɪlɐ ɔnnoke bʱɐlobɐʃɪʲɐ ʃukʰɪ koɾbɐ
তুমি কারো জীবনে সুখ এনে দিবা এই ভেবে তোমার প্রেম করা উচিৎ,তুমি কারো জীবনে সুখ এনে দেবে এই ভেবে তোমার প্রেম করা উচিত,Sylhet ,Sylhet  তুমি কারো জীবনে সুখ এনে দিবা এই ভেবে তোমার প্রেম করা উচিৎ,ʃɔlhe  t̪umɪ kɐɾo ɟɪbone ʃukʰ ene d̪ɪbɐ e͡ɪ̯ bʱebe t̪omɐɾ pɾem kɔɾɐ ucɪt̪
আফনার মনের মাত গুলা আমকে আজ খুলিয়া বলুন ,আপনার  মনের কথা গুলো আমাকে আজ খুলে বলুন,Sylhet ,Sylhet  আফনার মনের মাত গুলা আমকে আজ খুলিয়া বলুন ,ʃɔlhe  ɐpʰnɐɾ moneɾ mɐt̪ gulɐ ɐmke ɐɟ kʰulɪʲɐ bolun 
তুমি কখনোই ফারবা না অন্য কারও ভালুবাসাকে ছিনিয়া নিতে,তুমি  কখনই পারবে না অন্য কারও ভালোবাসাকে ছিনিয়ে নিতে,Sylhet ,Sylhet  তুমি কখনোই ফারবা না অন্য কারও ভালুবাসাকে ছিনিয়া নিতে,ʃɔlhe  t̪umɪ kɔkʰono͡ɪ̯ pʰɐɾbɐ nɐ ɔnno kɐɾo bʱɐlubɐʃɐke cʰɪnɪʲɐ nɪt̪e
তুমি জোর করে অন্যের ভালো লাগার হিতে ফারবা না,তুমি  জোর করে অন্যের ভালো লাগার মানুষ হতে পারবে না,Sylhet ,Sylhet  তুমি জোর করে অন্যের ভালো লাগার হিতে ফারবা না,ʃɔlhe  t̪umɪ ɟoɾ koɾe ɔnneɾ bʱɐlo lɐgɐɾ hɪt̪e pʰɐɾbɐ nɐ
আগামীকাল সকালবেলা তাদেরকে দেখতে ফারবা,আগামিকাল সকালবেলা  তাদেরকে দেখতে পাবেন,Sylhet ,Sylhet  আগামীকাল সকালবেলা তাদেরকে দেখতে ফারবা,ʃɔlhe  ɐgɐmɪkɐl ʃɔkɐlbelɐ t̪ɐd̪eɾke d̪ext̪e pʰɐɾbɐ
তোমার কোনো মাতই কোনোও হদিস নাই,তোমার কোন কথাতেই কোনও নিশ্চয়তা নেই,Sylhet ,Sylhet  তোমার কোনো মাতই কোনোও হদিস নাই,ʃɔlhe  t̪omɐɾ kono mɐt̪ɪ kono͡o̯ hod̪ɪʃ nɐ͡ɪ̯
আমার অনেক ভালা লাগে কালা ওই চোউখ দুইটা তোমার,আমার অনেক ভালো লাগে কালো  ওই চোখ দুটো তোমার,Sylhet ,Sylhet  আমার অনেক ভালা লাগে কালা ওই চোউখ দুইটা তোমার,ʃɔlhe  ɐmɐɾ ɔnek bʱɐlɐ lɐge kɐlɐ o͡ɪ̯ co͡u̯kʰ d̪u͡ɪ̯tɐ t̪omɐɾ
তোমাকে একটা গোলাপ ফুল কিনিয়া দিমু,তোমাকে একটি গোলাপ ফুল কিনে দিবো,Sylhet ,Sylhet  তোমাকে একটা গোলাপ ফুল কিনিয়া দিমু,ʃɔlho  t̪omɐke ɛktɐ golɐp pʰul kɪnɪʲɐ d̪ɪmu
আমার এই বিতর তোমারে দিলাইলাম,আমার এই মন তোমাকে দিলাম,Sylhet ,Sylhet  আমার এই বিতর তোমারে দিলাইলাম,ʃɔlhe  ɐmɐɾ e͡ɪ̯ bɪt̪oɾ t̪omɐɾe d̪ɪlɐ͡ɪ̯lɐm
তোমার হাজার মাতর মাঝে তোমার মনের মাত লুকাইয়া ছিল,তোমার হাজার কথার মাঝে তোমার  মনের কথা লুকিয়ে ছিল,Sylhet ,Sylhet  তোমার হাজার মাতর মাঝে তোমার মনের মাত লুকাইয়া ছিল,ʃɔlhe  t̪omɐɾ hɐɟɐɾ mɐt̪oɾ mɐɟʱe t̪omɐɾ moneɾ mɐt̪ lukɐ͡ɪ̯ʲɐ cʰɪlo
একটা মানুষের সব মাত একদিনে মুখে বলে দেওয়া যায় না,একটা মানুষের সব কথা একদিনে মুখে বলে দেওয়া যায়না,Sylhet ,Sylhet  একটা মানুষের সব মাত একদিনে মুখে বলে দেওয়া যায় না,ʃɔlhe  ɛktɐ mɐnuʃeɾ ʃɔb mɐt̪ ɛkd̪ɪne mukʰe bole d̪e͡o̯ʷɐ ɟɐe̯ nɐ
আমার হাজার মাতর মাঝে ওই একটা মাত তোমারে বুজে নিতে অইবো,আমার হাজার কথার মাঝে ওই একটা কথা তোমাকে বুঝে নিতে হবে,Sylhet ,Sylhet  আমার হাজার মাতর মাঝে ওই একটা মাত তোমারে বুজে নিতে অইবো,ʃɔlhe  ɐmɐɾ hɐɟɐɾ mɐt̪oɾ mɐɟʱe o͡ɪ̯ ɛktɐ mɐt̪ t̪omɐɾe buɟe nɪt̪e ɔ͡ɪ̯bo
মুই যতদিন বাছিয়া থাকি আফনারে বিতর রাখমু,আমি যতদিন বেঁছে থাকি আপনাকে মনে রাখবো,Sylhet ,Sylhet  মুই যতদিন বাছিয়া থাকি আফনারে বিতর রাখমু,ʃɔlhe  mu͡ɪ̯ ɟɔt̪od̪ɪn bɐcʰɪʲɐ t̪ʰɐkɪ ɐpʰnɐɾe bɪt̪oɾ ɾɐkʰmu
আমার যত কষ্ঠ হোক তোমারে নিয়া আমি জীবন সাজাইমু,আমার যত কষ্ট হোক তোমাকে নিয়ে আমি জীবন সাজাবোই,Sylhet ,Sylhet  আমার যত কষ্ঠ হোক তোমারে নিয়া আমি জীবন সাজাইমু,ʃɔlhe  ɐmɐɾ ɟɔt̪o koʃtʰo hok t̪omɐɾe nɪʲɐ ɐmɪ ɟɪbɔn ʃɐɟɐ͡ɪ̯mu
তোমার ফড়াশোনা করিয়া কিতা অইবো যদি তুমি যারে ভালোফাও তারেই না ফাও,তোমার পড়াশোনা করে  কি হবে যদি তুমি যাকে ভালোবাসো তাকেই  না পাও,Sylhet ,Sylhet  তোমার ফড়াশোনা করিয়া কিতা অইবো যদি তুমি যারে ভালোফাও তারেই না ফাও,ʃɔlhe  t̪omɐɾ pʰɔɽɐʃonɐ koɾɪʲɐ kɪt̪ɐ ɔ͡ɪ̯bo ɟod̪ɪ t̪umɪ ɟɐɾe bʱɐlopʰɐ͡o̯ t̪ɐɾe͡ɪ̯ nɐ
চাঁদের মিষ্টি ফর্সা দেখতে আমার খুব ভালা লাগে,চাঁদের মিষ্টি আলো দেখতে আমার খুব ভালো লাগে,Sylhet ,Sylhet  চাঁদের মিষ্টি ফর্সা দেখতে আমার খুব ভালা লাগে, ʃɔlhe  cɐ̃d̪eɾ mɪʃtɪ pʰɔɾsɐ d̪ekʰt̪e ɐmɐɾ kʰub bʱɐlɐ lɐge
আমাদের ঘরের প্রতিটা রুম ফুল দিয়া সাজিয়া রাখছি,আমাদের ঘরের প্রতিটি রুম ফুল দিয়ে সাজিয়ে রেখেছি,Sylhet ,Sylhet  আমাদের ঘরের প্রতিটা রুম ফুল দিয়া সাজিয়া রাখছি,ʃɔlhe  ɐmɐd̪eɾ gʱɔɾeɾ pɾot̪ɪtɐ ɾum pʰul d̪ɪʲɐ ʃɐɟɪʲɐ ɾɐkʰcʰɪ
মাছের বাজারে হকল আইয়া বড় মাছটক দেইখ্খার লাগি ভিড় জমাইলো,মাছের বাজারে  সবাই এসে বড় মাছটি দেখার জন্য ভিড় জমালো,Sylhet ,Sylhet  মাছের বাজারে হকল আইয়া বড় মাছটক দেইখ্খার লাগি ভিড় জমাইলো,ʃɔlhe  mɐcʰeɾ bɐɟɐɾe hokol ɐ͡ɪ̯ʲɐ bɔɽo mɐcʰtok d̪e͡ɪ̯kʰkʰɐɾ lɐgɪ bʱɪɽ ɟɔmɐ͡ɪ̯lo
