regional_text,bangla_speech,region_name,combined,ipa_output
হানা শেষ গরিয়েরে টেলিভিশন এর সামনে গিয়েরে বইসসে,খাওয়া শেষ করেই টেলিভিশনের সামনে গিয়ে বসল,Chittagong,Chittagong হানা শেষ গরিয়েরে টেলিভিশন এর সামনে গিয়েরে বইসসে,cɪtɐgon hɐnɐ ʃeʃ goɾɪʲeɾe telɪvɪʃon eɾ ʃɐmne gɪʲeɾe bo͡ɪ̯ʃse
বেয়াক্কুন মিলিয়েরে আনন্দ অর,সব মিলিয়ে তার খুব আনন্দ হচ্ছিল,Chittagong,Chittagong বেয়াক্কুন মিলিয়েরে আনন্দ অর,cɪtɐgon beʲɐkkun mɪlɪʲeɾe ɐnond̪o ɔɾ
মাইয়াফোয়া ইবা কি হান্ড গরের জানোনা?,মেয়ে কী কাণ্ড করেছে জানো?,Chittagong,Chittagong মাইয়াফোয়া ইবা কি হান্ড গরের জানোনা?,cɪtɐgon mɐ͡ɪ̯ʲɐfoʷɐ ɪbɐ kɪ hɐnd gɔɾeɾ zɐnonɐ?
সোনার চুরিয়ান ভাঙিয়েরে দুই ভাগ গরি ফেইল্লে,সোনার চুড়িটা ভেঙে দু-টুকরো করেছে,Chittagong,Chittagong সোনার চুরিয়ান ভাঙিয়েরে দুই ভাগ গরি ফেইল্লে,cɪtɐgon ʃonɐɾ cuɾɪʲɐn vɐŋɪʲeɾe d̪u͡ɪ̯ vɐg goɾɪ fe͡ɪ̯lle
ইচ্ছা গরিয়েরে ভাইঙেনা?,ইচ্ছা করে ভেঙেছি নাকি?,Chittagong,Chittagong ইচ্ছা গরিয়েরে ভাইঙেনা?,cɪtɐgon ɪccʰɐ goɾɪʲeɾe vɐ͡ɪ̯ŋenɐ?
ফা ফিচ্ছিল হাইয়েরে ফোরি গেইলাম তো আই কিত্তাম?,পা পিছলে পড়ে গেলাম তো কী করব?,Chittagong,Chittagong ফা ফিচ্ছিল হাইয়েরে ফোরি গেইলাম তো আই কিত্তাম?,cɪtɐgon fɐ fɪccʰɪlo hɐ͡ɪ̯ʲeɾe foɾɪ ge͡ɪ̯lɐm t̪o ɐ͡ɪ̯ kɪt̪t̪ɐm?
আর যে ব্যথা লাইজ্ঞে ইয়ান কি বুঝি কিচ্ছু নও,আমার যে ব্যথা লাগল সেটা বুঝি কিছু নয়,Chittagong,Chittagong আর যে ব্যথা লাইজ্ঞে ইয়ান কি বুঝি কিচ্ছু নও,cɪtɐgon ɐɾ ze bɛt̪ʰɐ lɐ͡ɪ̯gge ɪʲɐn kɪ buzʱɪ kɪccʰu nɔ͡o̯
মাইয়াফোয়ারে ফইত্তে দিয়িলেন,মেয়েকে পরতে দিয়েছিলেন,Chittagong,Chittagong মাইয়াফোয়ারে ফইত্তে দিয়িলেন,cɪtɐgon mɐ͡ɪ̯ʲɐfoʷɐɾe fo͡ɪ̯t̪t̪e d̪ɪʲɪlen
আর নানা সুস্থ,আমার নানা সুস্থ,Chittagong,Chittagong আর নানা সুস্থ,cʰɪtɐgon ɐɾ nɐnɐ ʃust̪ʰo
রোগীরে হাসফাতালত ভত্তি গরন ফরিব,রোগীকে হাসপাতালে ভর্তি হতে হবে ,Chittagong,Chittagong রোগীরে হাসফাতালত ভত্তি গরন ফরিব,cɪtɐgon ɾogɪɾe hɐʃfɐt̪ɐlɔt̪o vot̪t̪ɪ gɔɾon foɾɪb
এইল্লে ডর হাসফাতাল আই হোন সমত নো দেহি,এত বড়ো হাসপাতাল আমি আগে দেখিনি,Chittagong,Chittagong এইল্লে ডর হাসফাতাল আই হোন সমত নো দেহি,cɪtɐgon e͡ɪ̯lle dɔɾ hɐʃfɐt̪ɐl ɐ͡ɪ̯ hon ʃɔmɔt̪ no d̪ehɪ
আরে দেহিয়েরে খুব খুশি অইয়ে,আমাকে দেখে খুব খুশি হলো,Chittagong,Chittagong আরে দেহিয়েরে খুব খুশি অইয়ে,cɪtɐgon ɐɾe d̪ehɪʲeɾe xub xuʃɪ ɔ͡ɪ̯ʲe
আই অন্যের ফোয়ারিত হতা হইর,আমি অন্যের সাথে কথা বলি ,Chittagong,Chittagong আই অন্যের ফোয়ারিত হতা হইর,cɪtɐgon ɐ͡ɪ̯ ɔnneɾ foʷɐɾɪt̪ɔ hɔt̪ɐ ho͡ɪ̯ɾ
তিনি বিদেশেত্তুন আইসসে,তিনি বিদেশ থেকে এসেছেন,Chittagong,Chittagong তিনি বিদেশেত্তুন আইসসে,cɪtɐgon t̪ɪnɪ bɪd̪eʃet̪t̪un ɐ͡ɪ̯sʃe
তিনি হোন বিষয় লইয়েরে হথা হন্না?,তিনি কোন বিষয় নিয়ে কথা বলছিলেন?,Chittagong,Chittagong তিনি হোন বিষয় লইয়েরে হথা হন্না?,cɪtɐgon t̪ɪnɪ hon bɪʃɔe̯ lo͡ɪ̯ʲeɾe hɔt̪ʰɐ hɔnnɐ?
চলো ঐতিহাসিক জায়গাত গুরিবেল্লাই যাইয়ুম,চলো ঐতিহাসিক জায়গাইয় ঘুরতে যাব,Chittagong,Chittagong চলো ঐতিহাসিক জায়গাত গুরিবেল্লাই যাইয়ুম,cɪtɐgon cɔlo o͡ɪ̯t̪ɪhɐʃɪk zɐʲgɐt̪ guɾɪbellɐ͡ɪ̯ zɐ͡ɪ̯ʲum
ঠিক গইজ্জে বেয়াক্কুন মিলিয়েরে যাইয়ুম,ঠিক করা হলো সবাই মিলে যাব,Chittagong,Chittagong ঠিক গইজ্জে বেয়াক্কুন মিলিয়েরে যাইয়ুম,cʰɪk gɔ͡ɪ̯zze beʲɐkkun mɪlɪʲeɾe zɐ͡ɪ̯ʲum
আরার যাইবের হতা ফুনিয়েরে সেও যাইবেল্লাই চাইয়ে,আমাদের যাওয়ার কথা শুনে সেও যাইতে চাইল ,Chittagong,Chittagong আরার যাইবের হতা ফুনিয়েরে সেও যাইবেল্লাই চাইয়ে,cɪtɐgon ɐɾɐɾ zɐ͡ɪ̯beɾ hɔt̪ɐ funɪʲeɾe ʃe͡o̯ zɐ͡ɪ̯bellɐ͡ɪ̯ cɐ͡ɪ̯ʲe
বেয়াক মানুষের ভাষা এক ডইল্লে নো,সব মানুষের ভাষা এক রকমের নয়,Chittagong,Chittagong বেয়াক মানুষের ভাষা এক ডইল্লে নো,cɪtɐgon beʲɐk mɐnuʃeɾ vɐʃɐ ɛk dɪlle no
সে মাঠত নো আইয়ে,সে মাঠে আসেনি ,Chittagong,Chittagong সে মাঠত নো আইয়ে,cɪtɐgon ʃe mɐtʰt̪o no ɐ͡ɪ̯ʲe
জরুরি সভা অইব,জরুরি সভা হবে,Chittagong,Chittagong জরুরি সভা অইব,cɪtɐgon ɟoɾuɾɪ ʃɔbʱɐ ɔ͡ɪ̯bo
হাসফাতালত আগে আই নো যাই,হাসপাতালে আমি আগে যাইনি,Chittagong,Chittagong হাসফাতালত আগে আই নো যাই,cɪtɐgon hɐʃfɐt̪ɐlɔt̪o ɐge ɐ͡ɪ̯ no zɐ͡ɪ̯
আই অন্যের ফোয়ারিত হতা নো হই,আমি অন্যের সাথে কথা বলি না,Chittagong,Chittagong আই অন্যের ফোয়ারিত হতা নো হই,cɪtɐgon ɐ͡ɪ̯ ɔnneɾ foʷɐɾɪt̪ɔ hɔt̪ɐ no ho͡ɪ̯
তিনি কি বিদেশেত্তুন আইসসে না,তিনি কি বিদেশ থেকে এসেছেন,Chittagong,Chittagong তিনি কি বিদেশেত্তুন আইসসে না,cʰɪnɪ kɪ bɪd̪eʃet̪t̪un ɐ͡ɪ̯sʃe nɐ
বেয়াক ভাষা এক ডইল্লে নো,সবার ভাষা এক রকমের নয়,Chittagong,Chittagong বেয়াক ভাষা এক ডইল্লে নো,cɪtɐgon beʲɐk vɐʃɐ ɛk dɪlle no
তার হাসে বহুত টেয়া আসে,তার কাছে অনেক টাকা আছে,Chittagong,Chittagong তার হাসে বহুত টেয়া আসে,cɪtɐgon t̪ɐɾ hɐʃe bohut̪ teʲɐ ɐʃe
হয়েক্কান দিন অফেক্ষা গরন,কয়েক দিন অপেক্ষা করো ,Chittagong,Chittagong হয়েক্কান দিন অফেক্ষা গরন,cɪtɐgon hoʲekkɐn d̪ɪn ɔfekxɐ gɔɾon
আর বাসার ডাহরদি এক্কান ফুলোর দোহান,আমার বাসার কাছে রাস্তার পাশে একটি ফুলের দোকান,Chittagong,Chittagong আর বাসার ডাহরদি এক্কান ফুলোর দোহান,cɪtɐgon ɐɾ bɐʃɐɾ dɐhoɾd̪ɪ ɛkkɐn fuloɾ d̪ohɐn
তাহ হাসত বহুত দেশর টেয়া আসে,তার কাছে অনেক দেশের টাকা আছে,Chittagong,Chittagong তাহ হাসত বহুত দেশর টেয়া আসে,cɪtɐgon t̪ɐh hɐʃt̪o bohut̪ d̪eʃɔɾ teʲɐ ɐʃe
আই তোওয়ারে এক্কান উফহার দিতাম চাইর,আমি তোমাকে একটা উপহার দিতে চাই,Chittagong,Chittagong আই তোওয়ারে এক্কান উফহার দিতাম চাইর,cɐ͡ɪ̯ɾ
বেয়াক্কুন ফুনিয়েরে আই হইলাম,সব শুনে আমি বললাম,Chittagong,Chittagong বেয়াক্কুন ফুনিয়েরে আই হইলাম,cɪtɐgon beʲɐkkun funɪʲeɾe ɐ͡ɪ̯ ho͡ɪ̯lɐm
হয়েক্কান দিন অফেক্ষা গরি দেহো,কয়েক দিন অপেক্ষা করে দেখো,Chittagong,Chittagong হয়েক্কান দিন অফেক্ষা গরি দেহো,cɪtɐgon hoʲekkɐn d̪ɪn ɔfekxɐ goɾɪ d̪eho
"কিছু দিন ফর পারুল নিজেই জানাইয়ে, বইয়ান ফোন গিয়ে","কিছু দিন পরে পারুল নিজেই জানাল, বইটা পাওয়া গেছে",Chittagong,"Chittagong কিছু দিন ফর পারুল নিজেই জানাইয়ে, বইয়ান ফোন গিয়ে","cɪtɐgon kɪcʰu d̪ɪn fɔɾ pɐɾul nɪze͡ɪ̯ zɐnɐ͡ɪ̯ʲe, bo͡ɪ̯ʲɐn fon gɪʲe"
এক্কান বই লইয়েরে এত ঘটনা ঘটি যাইব,এক বই নিয়ে এত ঘটনা ঘটে যাবে,Chittagong,Chittagong এক্কান বই লইয়েরে এত ঘটনা ঘটি যাইব,cɪtɐgon ɛkkɐn bo͡ɪ̯ lo͡ɪ̯ʲeɾe ɛt̪o gʱɔtonɐ gʱotɪ zɐ͡ɪ̯bo
সে নো বিঝুয়েরে অন্যদের দোষ দিয়িল,সে না বুঝে অন্যদের দোষ দিচ্ছিল,Chittagong,Chittagong সে নো বিঝুয়েরে অন্যদের দোষ দিয়িল,cɪtɐgon ʃe no bɪzʱuʲeɾe ɔnnod̪eɾ d̪oʃ d̪ɪʲɪl
হমলাফুর রেল স্টেশনত্তুন ভোইনর বাসাত যাইর,কমলাপুর রেলস্টেশন থেকে বোনের বাসায় যাচ্ছি ,Chittagong,Chittagong হমলাফুর রেল স্টেশনত্তুন ভোইনর বাসাত যাইর,cɪtɐgon hɔmlɐfuɾ ɾelo steʃonɔt̪t̪un vo͡ɪ̯noɾ bɐʃɐt̪ zɐ͡ɪ̯ɾ
ভোইনর বাসার হাসদ্দি এক্কান ফুলোর দোহান আসে,বোনের বাসার কাছে রাস্তার পাশে একটি ফুলের দোকান,Chittagong,Chittagong ভোইনর বাসার হাসদ্দি এক্কান ফুলোর দোহান আসে,cɪtɐgon vo͡ɪ̯nɔɾ bɐʃɐɾ hɐʃd̪d̪ɪ ɛkkɐn fuloɾ d̪ohɐn ɐʃe
রজনীগন্ধা গোলাপ গাঁদাসহ আরো ফুল আসে দোহানত,"রজনীগন্ধা, গোলাপ, গাঁদা-সহ নানা রকম ফুল আছে দোকানে ",Chittagong,Chittagong রজনীগন্ধা গোলাপ গাঁদাসহ আরো ফুল আসে দোহানত,cɪtɐgon ɾɔɟonɪgɔnd̪ʱɐ golɐp gɐ̃d̪ɐʃɔho ɐɾo pʰul ɐʃe d̪ohɐnt̪o
ডর ভোইনর লাই কিছু ফেয়ারা কিন্নে, বড়ো বোনের জন্য কিছু পেয়ারা কিনল,Chittagong,Chittagong ডর ভোইনর লাই কিছু ফেয়ারা কিন্নে,cɪtɐgon dɔɾ vo͡ɪ̯nɔɾ lɐ͡ɪ̯ kɪcʰu feʲɐɾɐ kɪnne
ডর ভোইন কিছু ফেয়ারা কিন্নে, বড়ো বোন কিছু পেয়ারা কিনল,Chittagong,Chittagong ডর ভোইন কিছু ফেয়ারা কিন্নে,cɪtɐgon dɔɾ vo͡ɪ̯n kɪcʰu feʲɐɾɐ kɪnne
তো আই কিত্তাম?,তো আমি কী করব?,Chittagong,Chittagong তো আই কিত্তাম?,cɪtɐgon t̪o ɐ͡ɪ̯ kɪt̪t̪ɐm?
সমান দুইয়ান টুকরা অই গিয়ে,সমান দুটো টুকরো হয়ে গেছে,Chittagong,Chittagong সমান দুইয়ান টুকরা অই গিয়ে,cɪtɐgon ʃɔmɐn d̪u͡ɪ̯ʲɐn tukɾɐ ɔ͡ɪ̯ gɪʲe
দুইয়ান অইলো কেনে?,দু-টুকরো হলো কী করে?,Chittagong,Chittagong দুইয়ান অইলো কেনে?,cɪtɐgon d̪u͡ɪ̯ʲɐn ɔ͡ɪ̯lo kene?
ইয়ান আরার বাড়ি,এটা আমাদের বাড়ি,Chittagong,Chittagong ইয়ান আরার বাড়ি,cɪtɐgon ɪʲɐn ɐɾɐɾ bɐɽɪ
এই বাড়িয়ান আরার,এই বাড়িটা আমাদের,Chittagong,Chittagong এই বাড়িয়ান আরার,cɪtɐgon e͡ɪ̯ bɐɽɪʲɐn ɐɾɐɾ
ফ্রথম বালিশর তলা হাতদিয়ি,প্রথমে বালিশের তলাটা হাতড়ালেন,Chittagong,Chittagong ফ্রথম বালিশর তলা হাতদিয়ি,cɪt̪ɐgon fɾot̪ʰom bɐlɪʃɔɾ t̪ɔlɐ hɐt̪d̪ɪʲɪ
এত সুন্দর লার তার,এত সুন্দর লাগে তার,Chittagong,Chittagong এত সুন্দর লার তার,cɪtɐgon ɛt̪o ʃund̪ɔɾ lɐɾ t̪ɐɾ
শুধু সাইতাম মনত সার,শুধু তাকিয়ে থাকতে ইচ্ছে করে,Chittagong,Chittagong শুধু সাইতাম মনত সার,cɪtɐgon ʃud̪ʱu sɐ͡ɪ̯t̪ɐm monot̪o ʃɐɾ
তারার বাগান অন্য মাইনশের বাগানর ডইল্লে,তাদের বাগান অন্যদের বাগানের মতো নয়,Chittagong,Chittagong তারার বাগান অন্য মাইনশের বাগানর ডইল্লে,cɪtɐgon t̪ɐɾɐɾ bɐgɐn ɔnno mɐ͡ɪ̯nʃeɾ bɐgɐnoɾ dɪlle
বিশাল ডর ডর গাস,বিশাল বড়ো বড়ো গাছ,Chittagong,Chittagong বিশাল ডর ডর গাস,cɪtɐgon bɪʃɐl dɔɾ dɔɾ gɐʃ
পুতুলর এই হারনেল্লাই মন্নান হারাফ,পুতুলের এই জন্যেই খুব মন খারাপ,Chittagong,Chittagong পুতুলর এই হারনেল্লাই মন্নান হারাফ,cɪtɐgon put̪ulɔɾ e͡ɪ̯ hɐɾnellɐ͡ɪ̯ monnɐn hɐɾɐf
গাছ উনের মিক্কে সাইলে তার হান্না আইয়ে,গাছগুলোর দিকে তাকালেই তার কান্না পেয়ে যায়,Chittagong,Chittagong গাছ উনের মিক্কে সাইলে তার হান্না আইয়ে,cɪtɐgon gɐcʰ uneɾ mɪkke sɐ͡ɪ̯le t̪ɐɾ hɐnnɐ ɐ͡ɪ̯ʲe
ছোতরা বহুত হাম গরে যিন ডর তারা ফসন্দ নো গরে,ছোটোরা অনেক কাজ করে যেগুলো বড়োরা পছন্দ করে না,Chittagong,Chittagong ছোতরা বহুত হাম গরে যিন ডর তারা ফসন্দ নো গরে,cɪtɐgon cʰot̪oɾɐ bohut̪ hɐm goɾe zɪn dɔɾ t̪ɐɾɐ fɔʃond̪o no goɾe
ইয়াসাড়া আরেক্কান হারন আসে,তাছাড়া আরেকটা কারণও আছে,Chittagong,Chittagong ইয়াসাড়া আরেক্কান হারন আসে,cɪtɐgon ɪʲɐʃɐɽɐ ɐɾekkɐn hɐɾon ɐʃe
গরত আলো হাওয়া এইল্লে ডুকিন্নো ফারে,ঘরে আলো-হাওয়া তেমন ঢুকতে পারে না,Chittagong,Chittagong গরত আলো হাওয়া এইল্লে ডুকিন্নো ফারে,cɪtɐgon gɔɾot̪o ɐlo hɐ͡o̯ʷɐ e͡ɪ̯lle dukɪnno fɐɾe
আরার নো সলের,আমাদের চলতেই পারে না,Chittagong,Chittagong আরার নো সলের,cɪtɐgon ɐɾɐɾ no ʃɔleɾ
আতত তালি মারিয়েরে ফড়া যায় না?,হাতে তালি দিয়ে দিয়ে কি পড়া যায়?,Chittagong,Chittagong আতত তালি মারিয়েরে ফড়া যায় না?,cɪtɐgon ɐt̪ɔt̪o t̪ɐlɪ mɐɾɪʲeɾe pʰɔɽɐ ɟɐe̯ nɐ?
হডে যাইবের রাস্তা,কোথাও যাওয়ার রাস্তা,Chittagong,Chittagong হডে যাইবের রাস্তা,cɪtɐgon hode zɐ͡ɪ̯beɾ ɾɐst̪ɐ
ইয়ানত কি এক্কান শিশু ফারক আসে না,এখানে নাকি একটা শিশুপার্ক হবে,Chittagong,Chittagong ইয়ানত কি এক্কান শিশু ফারক আসে না,cɪtɐgon ɪʲɐnɔt̪o kɪ ɛkkɐn ʃɪʃu fɐɾok ɐʃe nɐ
তোওয়ারার হতা ফুনিয়েরে আসির,তোমাদের কথা শুনে হাসছি,Chittagong,Chittagong তোওয়ারার হতা ফুনিয়েরে আসির,cɪtɐgon t̪o͡o̯ʷɐɾɐɾ hɔt̪ɐ pʰunɪʲeɾe ɐʃɪɾ
মিসা হতা নো হইয়ো,মিথ্যা কথা বোলো না,Chittagong,Chittagong মিসা হতা নো হইয়ো,cɪtɐgon mɪsɐ hɔt̪ɐ no ho͡ɪ̯ʲo
যে আত্যসার গরে,যে অত্যাচার করে,Chittagong,Chittagong যে আত্যসার গরে,cɪtɐgon ze ɐt̪t̪oʃɐɾ goɾe
মেঠো ফতর দুইপাসদ্দি সবুজ ধান কেত,মেঠো পথের দুপাশে সবুজ ধানখেত,Chittagong,Chittagong মেঠো ফতর দুইপাসদ্দি সবুজ ধান কেত,cɪtɐgon metʰo pʰɔt̪oɾ d̪u͡ɪ̯pɐʃd̪d̪ɪ ʃobuɟ d̪ʱɐn ket̪
হঠাৎ সামনের মাইয়াফোয়া ইবা তিয়াই গেইল,হঠাৎ সামনের মেয়েটি থমকে দাঁড়াল,Chittagong,Chittagong হঠাৎ সামনের মাইয়াফোয়া ইবা তিয়াই গেইল,cɪtɐgon hɔtʰɐt̪ ʃɐmoneɾ mɐ͡ɪ̯ʲɐfoʷɐ ɪbɐ t̪ɪʲɐ͡ɪ̯ ge͡ɪ̯l
ধানকেত ফার অইয়েরে এক্কান ডোর ফুকুর,ধানখেত পার হতেই একটা বড়ো পুকুর,Chittagong,Chittagong ধানকেত ফার অইয়েরে এক্কান ডোর ফুকুর,chɪtɐgon d̪ʱɐnket̪o fɐɾ ɔ͡ɪ̯ʲeɾe ɛkkɐn doɾ fukuɾ
চোকর আরাল অই গিয়ি,চোখের আড়াল হয়ে গেছে,Chittagong,Chittagong চোকর আরাল অই গিয়ি,cokoɾ ɐɾɐl ɔ͡ɪ̯ gɪʲɪ
সে আর চোকর আরাল অই গিয়ি,সে আমার চোখের আড়াল হয়ে গেছে ,Chittagong,Chittagong সে আর চোকর আরাল অই গিয়ি,cɪtɐgon ʃe ɐɾ cokoɾ ɐɾɐl ɔ͡ɪ̯ gɪʲɪ
ইয়ানোর ফানি টলটল,সেখানকার পানি টলটলে,Chittagong,Chittagong ইয়ানোর ফানি টলটল,cɪtɐgon ɪʲɐnoɾ fɐnɪ tɔltɔl
ফুরুরর ডাহদ্দি এক্কান ডর আমগাছ,পুকুরের ধারে একটা বড়ো আমগাছ,Chittagong,Chittagong ফুরুরর ডাহদ্দি এক্কান ডর আমগাছ,cɪtɐgon fuɾuɾɔɾ dɐhod̪d̪ɪ ɛkkɐn dɔɾ ɐmgɐcʰ
"আত্তুন মনত অরদে, এবারত বহুত আম দরিব","আমার মনে হচ্ছে, এবার অনেক আম ধরবে",Chittagong,"Chittagong আত্তুন মনত অরদে, এবারত বহুত আম দরিব","cɪtɐgon ɐt̪t̪un monot̪o ɔɾd̪e, ebɐɾɔt̪o bohut̪ ɐm d̪oɾɪb"
আই আম হাইতাম ভালোবাসি,আমি আম খেতে ভালোবাসি,Chittagong,Chittagong আই আম হাইতাম ভালোবাসি,cɪtɐgon ɐ͡ɪ̯ ɐm hɐ͡ɪ̯t̪ɐm bʱɐlobɐʃɪ
সেই আমগাছর মিক্কে সাই তাইক্কে,সেই আমগাছের দিকে তাকিয়ে ছিলাম ,Chittagong,Chittagong সেই আমগাছর মিক্কে সাই তাইক্কে,cɪtɐgon ʃe͡ɪ̯ ɐmgɐcʰoɾ mɪkke sɐ͡ɪ̯ t̪ɐ͡ɪ̯kke
আমগাছর মিক্কে এক্কান মাইয়া ফোয়া সাইয়েরে হইলো,আমগাছের দিকে তাকিয়ে একটি মেয়ে বলল,Chittagong,Chittagong আমগাছর মিক্কে এক্কান মাইয়া ফোয়া সাইয়েরে হইলো,cɪtɐgon ɐmgɐcʰoɾ mɪkke ɛkkɐn mɐ͡ɪ̯ʲɐ foʷɐ ʃɐ͡ɪ̯ʲeɾe ho͡ɪ̯lo
আর মিক্কে সাইয়েরে এক্কান মাইয়াফোয়া হইলো,আমার দিকে তাকিয়ে একটি মেয়ে বলল,Chittagong,Chittagong আর মিক্কে সাইয়েরে এক্কান মাইয়াফোয়া হইলো,cɪtɐgon ɐɾ mɪkke ʃɐ͡ɪ̯ʲeɾe ɛkkɐn mɐ͡ɪ̯ʲɐfoʷɐ ho͡ɪ̯lo
বেয়াক্কুন সাইয়েরে দেইক্কে,সবাই তাকিয়ে দেখল,Chittagong,Chittagong বেয়াক্কুন সাইয়েরে দেইক্কে,chɪtɐgon beʲɐkkun ʃɐ͡ɪ̯ʲeɾe d̪e͡ɪ̯kke
সাদা মুকুলত আমগাছর সবুজ ফাতা ফাতা ঢাহা ফরিগিয়ে,আমগাছে প্রচুর মুকুল এসেছে,Chittagong,Chittagong সাদা মুকুলত আমগাছর সবুজ ফাতা ফাতা ঢাহা ফরিগিয়ে,cɪtɐgon ʃɐd̪ɐ mukulɔt̪o ɐmgɐcʰoɾ ʃobuɟ pʰɐt̪ɐ pʰɐt̪ɐ dʱɐhɐ pʰoɾɪgɪʲe
তার বয়স হমবেসি সত্তুর বছর,সাদা মুকুলে আমগাছের সবুজ পাতা ঢাকা পড়েছে,Chittagong,Chittagong তার বয়স হমবেসি সত্তুর বছর,cɪtɐgon t̪ɐɾ bɔʲoʃ hombesɪ ʃɔt̪t̪uɾ bɔcʰoɾ
ও ঠিকিই হইয়ে,তাঁর বয়স কম-বেশি সত্তর বছর,Chittagong,Chittagong ও ঠিকিই হইয়ে,cɪtɐgon o tʰɪkɪ͡ɪ̯ ho͡ɪ̯ʲe
তিনি  ইতারার হতা ফুনিয়েরে হইলো,তিনি ওদের কথা শুনে বললেন,Chittagong,Chittagong তিনি  ইতারার হতা ফুনিয়েরে হইলো,cɪtɐgon t̪ɪnɪ  ɪt̪ɐɾɐɾ hɔt̪ɐ funɪʲeɾe ho͡ɪ̯lo
ও ঠিকি হইয়ে,ও ঠিকই বলেছে,Chittagong,Chittagong ও ঠিকি হইয়ে,cɪtɐgon o tʰɪkɪ ho͡ɪ̯ʲe
"যেই বছরত ধান ভালো অয়, সেই বছরত আমর ফলত ভালো অয়","যে বছর ধান ভালো হয়, সে বছর আমের ফলনও ভালো হয়",Chittagong,"Chittagong যেই বছরত ধান ভালো অয়, সেই বছরত আমর ফলত ভালো অয়","cɪtɐgon ɟe͡ɪ̯ bɔcʰoɾɔt̪o d̪ʱɐn bʱɐlo ɔe̯, ʃe͡ɪ̯ bɔcʰoɾɔt̪o ɐmoɾ pʰɔlɔt̪o bʱɐlo ɔʲ"
"বেয়াক্কুন যেই সমত ফড়তে বইয়ে, বাজীপ তহন ঘুমাদ্দে","সবাই যখন পড়তে বসে, রাজীব তখন ঘুমায়",Chittagong,"Chittagong বেয়াক্কুন যেই সমত ফড়তে বইয়ে, বাজীপ তহন ঘুমাদ্দে","cɪtɐgon beʲɐkkun ze͡ɪ̯ ʃɔmɔt̪ foɽt̪e bo͡ɪ̯ʲe, bɐzɪp t̪ɔhon gʱumɐd̪d̪e"
"বেয়াক্কুন যেই সমত ফড়তে বইয়ে, আই তহন ঘুম জাইর","সবাই যখন পড়তে বসে, আমি তখন ঘুমাই",Chittagong,"Chittagong বেয়াক্কুন যেই সমত ফড়তে বইয়ে, আই তহন ঘুম জাইর","cɪtɐgon beʲɐkkun ze͡ɪ̯ ʃɔmɔt̪ foɽt̪e bo͡ɪ̯ʲe, ɐ͡ɪ̯ t̪ɔhon gʱum zɐ͡ɪ̯ɾ"
আই সকালত দেড়ি গড়ি ঘুমেত্তুন উঠি,আমি সকালে দেড়ি করে ঘুম থেকে উঠি ,Chittagong,Chittagong আই সকালত দেড়ি গড়ি ঘুমেত্তুন উঠি,cɪtɐgon ɐ͡ɪ̯ ʃɔkɐlɔt̪o d̪eɽɪ goɽɪ gʱumet̪t̪un utʰɪ
আই ঠিকি হইয়ি,আমি  ঠিকই বলেছি,Chittagong,Chittagong আই ঠিকি হইয়ি,cɪtɐgon ɐ͡ɪ̯ tʰɪkɪ ho͡ɪ̯ʲɪ
ভাই তহন ফড়তে বইসসে,ভাই তখন পড়তে বসে,Chittagong,Chittagong ভাই তহন ফড়তে বইসসে,cɪtɐgon vɐ͡ɪ̯ t̪ɔhon foɽt̪e bo͡ɪ̯ʃse
আই সকালত ফড়তে বইসসি,আমি সকাালে পড়তে বসি ,Chittagong,Chittagong আই সকালত ফড়তে বইসসি,cɪtɐgon ɐ͡ɪ̯ ʃɔkɐlɔt̪o foɽt̪e bo͡ɪ̯ssɪ
আজহাল ফোওয়া কি যে গরের,আজকাল কী যে করছে ছেলেটা,Chittagong,Chittagong আজহাল ফোওয়া কি যে গরের,cɪtɐgon ɐɟhɐl fo͡o̯ʷɐ kɪ ze gɔɾeɾ
৪ বয়স অইয়ে মাত্র,বয়স সবে চার বছর পূর্ণ হলো,Chittagong,Chittagong ৪ বয়স অইয়ে মাত্র,cɪtɐgon p bɔʲoʃ ɔ͡ɪ̯ʲe mɐt̪ɾo
বেয়াক্কিসুত তার এলোমেলো আছরন,সবকিছুতেই তার এলোমেলো আচরণ,Chittagong,Chittagong বেয়াক্কিসুত তার এলোমেলো আছরন,cʰɪtɐgon beʲɐkkɪʃut̪ t̪ɐɾ elomelo ɐcʰoɾɔn
বাবা একদিন হতাত হতাত মারে হইলো ,বাবা একদিন কথায় কথায় মাকে বললেন,Chittagong,Chittagong বাবা একদিন হতাত হতাত মারে হইলো ,cɪtɐgon bɐbɐ ɛkd̪ɪn hɔt̪ɐt̪ hɔt̪ɐt̪ mɐɾe ho͡ɪ̯lo 
ফোওয়া ইবার বেয়াগ হাম হজ এইল্লে এলোমেলো কিল্লাই?,ছেলেটার সব কাজ এমন এলোমেলো হচ্ছে কেন?,Chittagong,Chittagong ফোওয়া ইবার বেয়াগ হাম হজ এইল্লে এলোমেলো কিল্লাই?,chɪtɐgon fo͡o̯ʷɐ ɪbɐɾ beʲɐg hɐm hɔz e͡ɪ̯lle elomelo kɪllɐ͡ɪ̯?
